符合條件商品
資料日期：2022年  1月 19日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(01/19),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:31 符合檔數(66)
1	,2354.TW,鴻準,51.4,-1.15,1092,62,-13.99,14,自連賣
2	,3380.TW,明泰,28.55,-1.04,598,31,-5.34,14,自連賣
3	,8163.TW,達方,37.8,-0.13,469,46.95,-12.7,14,自連賣
4	,1305.TW,華夏,26.5,1.15,17566,34.2,-14.87,12,自連賣
5	,4976.TW,佳凌,38.2,0.13,139,62.3,-38.68,11,自連賣
6	,6173.TW,信昌電,34.45,-1.57,150,56.9,-36.13,11,自連賣
7	,6282.TW,康舒,30.4,0.83,1860,34.1,-7.99,11,自連賣
8	,1609.TW,大亞,20.5,0.49,2261,23.95,-7.91,10,自連賣
9	,5243.TW,乙盛-KY,59.3,0.51,535,61.6,-1.74,10,自連賣
10	,1795.TW,美時,232,0.22,11755,87.3,169.64,9,自連賣
11	,3323.TW,加百裕,33.55,-0.15,68,41.25,-13.62,9,自連賣
12	,6190.TW,萬泰科,29.35,-1.18,798,34.7,-11.99,9,自連賣
13	,1477.TW,聚陽,238.5,0,510,240.5,4.33,8,自連賣
14	,2028.TW,威致,29.2,0.69,4120,36.35,-10.57,8,自連賣
15	,2633.TW,台灣高鐵,28.75,-0.52,2418,28.8,2.61,8,自連賣
16	,3706.TW,神達,29.7,-0.17,1384,33.5,-5.38,8,自連賣
17	,1434.TW,福懋,26.3,-0.19,479,29,-5.77,7,自連賣
18	,2331.TW,精英,21.45,-0.46,679,21.25,0.94,7,自連賣
19	,2406.TW,國碩,18.8,-1.05,970,26.35,-28.65,7,自連賣
20	,2504.TW,國產,25.1,1.01,1440,25.95,4.15,7,自連賣
21	,4720.TW,德淵,14.05,0.72,90,16.15,-11.75,7,自連賣
22	,8028.TW,昇陽半導體,57.5,-2.87,2439,51.3,20.24,7,自連賣
23	,2409.TW,友達,15.4,0.65,36394,21.75,-29.78,6,自連賣
24	,2439.TW,美律,79.5,0.63,452,91.3,-8.57,6,自連賣
25	,2605.TW,新興,20.65,-3.5,6563,26.3,-18.28,6,自連賣
26	,2727.TW,王品,158,-1.56,228,126,25.4,6,自連賣
27	,2915.TW,潤泰全,66.7,0.15,4192,99.2,-27.11,6,自連賣
28	,3231.TW,緯創,29.9,-0.83,12268,30.95,5.43,6,自連賣
29	,3310.TW,佳穎,41.9,-0.12,23,34.6,28.37,6,自連賣
30	,3691.TW,碩禾,101.5,0,155,190,-46.58,6,自連賣
31	,4958.TW,臻鼎-KY,108,-1.37,2633,101,11.98,6,自連賣
32	,5263.TW,智崴,123.5,-3.52,358,113,9.29,6,自連賣
33	,5609.TW,中菲行,71.8,-1.64,274,102,-21.7,6,自連賣
34	,6244.TW,茂迪,28.35,0,3256,32,-10.76,6,自連賣
35	,6288.TW,聯嘉,22.85,-0.44,665,29,-19.82,6,自連賣
36	,1301.TW,台塑,86.8,-0.46,6046,106,-11.35,5,自連賣
37	,1326.TW,台化,69.4,-0.72,1689,79.9,-7.7,5,自連賣
38	,1419.TW,新紡,39.85,-0.87,21,42.45,-3.77,5,自連賣
39	,1464.TW,得力,14.05,-0.71,81,16.65,-13.96,5,自連賣
40	,1476.TW,儒鴻,492.5,1.23,1098,608,-16.55,5,自連賣
41	,1708.TW,東鹼,40.75,-1.33,1193,33.95,25.42,5,自連賣
42	,1717.TW,長興,31.5,-1.25,930,37.7,-15.48,5,自連賣
43	,2007.TW,燁興,12.7,1.2,8163,18.15,-30.03,5,自連賣
44	,2010.TW,春源,16.25,0.62,682,22.15,-22.55,5,自連賣
45	,2020.TW,美亞,23.5,-0.63,75,30.5,-14.7,5,自連賣
46	,2207.TW,和泰車,592,-0.67,113,607,0.79,5,自連賣
47	,2208.TW,台船,19.5,-0.51,1938,20.8,-6.25,5,自連賣
48	,2308.TW,台達電,281,-1.92,5149,275,4.62,5,自連賣
49	,2330.TW,台積電,455,-2.78,26724,654,-28.89,5,自連賣
50	,2355.TW,敬鵬,28.95,-0.34,444,36.8,-19.94,5,自連賣
51	,2392.TW,正崴,36.85,-0.94,578,38.55,0.19,5,自連賣
52	,2474.TW,可成,169,-1.74,2651,161.5,10.9,5,自連賣
53	,2489.TW,瑞軒,9.93,1.02,1113,17.05,-35.06,5,自連賣
54	,2608.TW,嘉里大榮,38.05,-0.39,337,47.4,-16.26,5,自連賣
55	,2614.TW,東森,23.3,1.75,3526,36.85,-38.62,5,自連賣
56	,2723.TW,美食-KY,139,0.72,443,107,36.41,5,自連賣
57	,2801.TW,彰銀,17.25,-0.29,2566,18,-0.46,5,自連賣
58	,2845.TW,遠東銀,11.1,-0.89,1864,11.2,4.32,5,自連賣
59	,2903.TW,遠百,21.6,0.47,1990,21.4,5.83,5,自連賣
60	,2905.TW,三商,15.05,-0.66,352,21.8,-25.97,5,自連賣
61	,3511.TW,矽瑪,33.7,-0.74,177,38.65,-9.53,5,自連賣
62	,4162.TW,智擎,118.5,-2.07,10092,64.5,89.57,5,自連賣
63	,6477.TW,安集,45.15,0.22,708,51.9,-11.99,5,自連賣
64	,6552.TW,易華電,30.9,-0.64,21,53.1,-38.85,5,自連賣
65	,8027.TW,鈦昇,51.7,-2.45,239,75.4,-29.76,5,自連賣
66	,9919.TW,康那香,17.9,1.7,10393,29.2,-37.61,5,自連賣
