符合條件商品
資料日期：2022年  1月 13日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(01/13),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:31 符合檔數(73)
1	,2542.TW,興富發,40.35,-3.93,8630,46.2,4.89,20,自連賣
2	,4128.TW,中天,66.8,-2.2,19523,64.4,13.76,14,自連賣
3	,8040.TW,九暘,54.7,1.3,584,65,-14.58,12,自連賣
4	,8110.TW,華東,11.6,-1.28,672,17.25,-32.04,12,自連賣
5	,8215.TW,明基材,32.2,-2.72,1195,36,-5.79,12,自連賣
6	,2436.TW,偉詮電,42,0.84,593,87.1,-49.08,11,自連賣
7	,4743.TW,合一,259.5,-1.14,14786,255,1.76,11,自連賣
8	,6531.TW,愛普*,170,0,2500,422,-58.66,11,自連賣
9	,2354.TW,鴻準,51.4,-1.15,1092,63.3,-15.75,10,自連賣
10	,3380.TW,明泰,28.55,-1.04,598,30.45,-3.61,10,自連賣
11	,8163.TW,達方,37.8,-0.13,469,46.95,-12.7,10,自連賣
12	,8476.TW,台境,55.2,0.91,124,55.8,-1.08,10,自連賣
13	,2369.TW,菱生,13.2,-1.49,383,25.15,-43.1,9,自連賣
14	,6188.TW,廣明,40.45,-0.37,336,44.6,-2.86,9,自連賣
15	,1305.TW,華夏,26.5,1.15,17566,34,-14.38,8,自連賣
16	,2332.TW,友訊,15.6,0,3528,17.4,-8.67,8,自連賣
17	,2342.TW,茂矽,38.65,1.44,640,46.1,-15.02,8,自連賣
18	,3049.TW,和鑫,9.18,-0.54,1037,15.4,-38.14,8,自連賣
19	,3504.TW,揚明光,77.8,1.17,665,103.5,-24.83,8,自連賣
20	,3529.TW,力旺,1350,1.12,770,1760,-22.36,8,自連賣
21	,5351.TW,鈺創,40.7,3.83,7029,76.7,-43.31,8,自連賣
22	,2351.TW,順德,99.5,1.22,927,143,-28.6,7,自連賣
23	,2377.TW,微星,119.5,1.7,2513,155.5,-16.25,7,自連賣
24	,2887.TW,台新金,15.2,0,6593,20.5,-19.36,7,自連賣
25	,3042.TW,晶技,83,0.73,539,102,-11.31,7,自連賣
26	,3090.TW,日電貿,53,-0.38,169,52.5,10,7,自連賣
27	,3105.TW,穩懋,138,0.36,2757,336,-56.79,7,自連賣
28	,3162.TW,精確,49,-1.31,3011,49.8,-1.61,7,自連賣
29	,3167.TW,大量,40.6,-0.12,73,84.3,-48.17,7,自連賣
30	,3483.TW,力致,54.3,0.18,103,81.2,-29.79,7,自連賣
31	,3515.TW,華擎,140.5,2.93,1979,249.5,-35.9,7,自連賣
32	,4123.TW,晟德,46.35,0.65,1096,59.1,-6.36,7,自連賣
33	,4976.TW,佳凌,38.2,0.13,139,63.4,-39.75,7,自連賣
34	,6173.TW,信昌電,34.45,-1.57,150,56.8,-36.03,7,自連賣
