符合條件商品
資料日期：2022年  1月 12日
策略,	10自營商5連賣
63	,2603.TW,長榮,167.5,-2.33,36972,128.5,-32.48,5,自連賣
64	,2618.TW,長榮航,28.1,-2.09,27994,25.3,13.26,5,自連賣
65	,3003.TW,健和興,70.4,0.28,187,87.3,-17.42,5,自連賣
66	,3010.TW,華立,85.6,1.66,269,104,-11.31,5,自連賣
67	,3178.TW,公準,62.4,0.16,23,71,-10.74,5,自連賣
68	,3317.TW,尼克森,54.9,-0.18,176,70.9,-21.09,5,自連賣
69	,3526.TW,凡甲,117.5,-0.42,125,179,-29.27,5,自連賣
70	,3624.TW,光頡,40.35,0.62,414,81.5,-48.38,5,自連賣
71	,4576.TW,大銀微系統,70,0.14,25,103,-31.28,5,自連賣
72	,5243.TW,乙盛-KY,59.3,0.51,535,62,-2.37,5,自連賣
73	,5269.TW,祥碩,717,0.14,564,1570,-53.06,5,自連賣
74	,5299.TW,杰力,113,0.89,114,193,-36.48,5,自連賣
75	,6153.TW,嘉聯益,23.85,-2.05,2220,25.05,-4.79,5,自連賣
76	,6202.TW,盛群,67.6,0,761,104.5,-28.2,5,自連賣
77	,6781.TW,AES-KY,680,1.34,965,1675,-58.81,5,自連賣
78	,8436.TW,大江,174.5,-3.32,9916,190.5,-2.57,5,自連賣
