符合條件商品
資料日期：2022年  5月  9日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/09),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:18 符合檔數(40)
1	,4558.TW,寶緯,24.15,2.11,53,39.8,-34.23,15,自連賣
2	,2328.TW,廣宇,37.65,-1.7,2360,33.95,14.16,12,自連賣
3	,2945.TW,三商家購,42.25,0,0,53.1,-16.09,11,自連賣
4	,3380.TW,明泰,28.55,-1.04,598,26.9,9.09,11,自連賣
5	,6282.TW,康舒,30.4,0.83,1860,27.15,11.97,10,自連賣
6	,2614.TW,東森,23.3,1.75,3526,26,-15.88,8,自連賣
7	,3596.TW,智易,98.3,-0.2,490,109,-3.84,7,自連賣
8	,6257.TW,矽格,48.85,0.31,824,58.6,-9.23,7,自連賣
9	,6285.TW,啟碁,80.8,-2.3,4232,63,32.39,7,自連賣
10	,6547.TW,高端疫苗,71.1,0.28,1683,222.5,-52.62,7,自連賣
11	,9931.TW,欣高,39.1,0,2,39.85,1.58,7,自連賣
12	,1802.TW,台玻,21.2,0.24,12096,21.5,7.89,6,自連賣
13	,2013.TW,中鋼構,59.3,-0.84,197,53.5,15.15,6,自連賣
14	,2028.TW,威致,29.2,0.69,4120,34.05,-4.51,6,自連賣
15	,2317.TW,鴻海,101,0,15490,104,2.12,6,自連賣
16	,2412.TW,中華電,112.5,-0.44,6521,125,-6.71,6,自連賣
17	,2912.TW,統一超,268,-1.47,996,267,3.65,6,自連賣
18	,3163.TW,波若威,50.5,-0.2,828,46.55,10.77,6,自連賣
19	,3551.TW,世禾,58,0,44,61.9,-0.39,6,自連賣
20	,3689.TW,湧德,33.1,1.38,189,41.25,-14.56,6,自連賣
21	,3706.TW,神達,29.7,-0.17,1384,27.5,8,6,自連賣
22	,4155.TW,訊映,28.55,1.78,4554,22.6,31.99,6,自連賣
23	,6412.TW,群電,74.5,2.48,374,69.1,7.81,6,自連賣
24	,8103.TW,瀚荃,31.9,0,42,38.05,-11.29,6,自連賣
25	,8422.TW,可寧衛,177.5,0,124,191,-1.96,6,自連賣
26	,9904.TW,寶成,34.05,0.44,6898,30,19.77,6,自連賣
27	,1216.TW,統一,65.9,0,2803,66.5,3.16,5,自連賣
28	,1326.TW,台化,69.4,-0.72,1689,78.6,-6.18,5,自連賣
29	,1444.TW,力麗,10.3,0,557,10.1,4.99,5,自連賣
30	,2007.TW,燁興,12.7,1.2,8163,14.85,-14.48,5,自連賣
31	,2338.TW,光罩,86.3,0.94,3470,74.2,19.36,5,自連賣
32	,2354.TW,鴻準,51.4,-1.15,1092,60.5,-11.85,5,自連賣
33	,2834.TW,臺企銀,12.9,-0.39,8238,11.65,15.8,5,自連賣
34	,3045.TW,台灣大,94.8,0,2514,105.5,-6.42,5,自連賣
35	,3413.TW,京鼎,183.5,-1.61,306,206,-6.71,5,自連賣
36	,4714.TW,永捷,10.5,-1.41,140,13.45,-19.42,5,自連賣
37	,4904.TW,遠傳,65.7,-0.3,2525,79.4,-13.88,5,自連賣
38	,5285.TW,界霖,61.2,0,133,82.6,-21.9,5,自連賣
39	,5538.TW,東明-KY,42.35,0.59,24,51.6,-11.9,5,自連賣
40	,6175.TW,立敦,32.3,-0.77,206,33.65,0.62,5,自連賣
