符合條件商品
資料日期：2022年  6月 16日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(06/16),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:11 符合檔數(36)
1	,2030.TW,彰源,23.95,1.27,3219,26.6,-1.8,10,自連賣
2	,6179.TW,亞通,24.4,1.88,231,29.85,-13.78,10,自連賣
3	,6706.TW,惠特,89.3,1.59,265,142.5,-31.93,9,自連賣
4	,2618.TW,長榮航,28.1,-2.09,27994,31.45,-8.88,8,自連賣
5	,6244.TW,茂迪,28.35,0,3256,27.2,5,8,自連賣
6	,2031.TW,新光鋼,44,-0.56,5573,45,8.86,7,自連賣
7	,6147.TW,頎邦,58.6,0.51,604,67.5,-3.52,7,自連賣
8	,2457.TW,飛宏,41,-1.2,4773,37.4,9.63,6,自連賣
9	,2641.TW,正德,20.1,0.5,16078,24.7,-15.86,6,自連賣
10	,5609.TW,中菲行,71.8,-1.64,274,86.5,-16.99,6,自連賣
11	,6186.TW,新潤,34.1,1.04,1991,27.1,40.73,6,自連賣
12	,6223.TW,旺矽,111.5,-3.46,3050,100.5,16.82,6,自連賣
13	,6531.TW,愛普*,170,0,2500,257,-32.12,6,自連賣
14	,6756.TW,威鋒電子,191,-2.05,282,276.5,-30.92,6,自連賣
15	,8163.TW,達方,37.8,-0.13,469,42.1,-2.65,6,自連賣
16	,8213.TW,志超,36.4,0,113,49.25,-17.16,6,自連賣
17	,1313.TW,聯成,13.8,-1.78,1516,16.5,-16.36,5,自連賣
18	,1723.TW,中碳,105.5,-0.47,103,122.5,-10.8,5,自連賣
19	,2015.TW,豐興,65.9,1.85,274,74.2,-11.19,5,自連賣
20	,2104.TW,國際中橡,19.6,0.77,1331,20.05,-1.21,5,自連賣
21	,2392.TW,正崴,36.85,-0.94,578,33.5,15.3,5,自連賣
22	,2406.TW,國碩,18.8,-1.05,970,21.1,-10.9,5,自連賣
23	,2642.TW,宅配通,52.1,1.17,1391,63.7,-18.21,5,自連賣
24	,3023.TW,信邦,275.5,-0.18,232,259.5,8.82,5,自連賣
25	,3033.TW,威健,26.5,0,428,30.1,-1.71,5,自連賣
26	,3059.TW,華晶科,33.4,-0.45,748,36.75,-7.38,5,自連賣
27	,3141.TW,晶宏,79.9,0.63,950,150.5,-44.87,5,自連賣
28	,3556.TW,禾瑞亞,55.5,-1.42,65,74.8,-16.73,5,自連賣
29	,3704.TW,合勤控,33.85,-2.31,2930,27.4,17.9,5,自連賣
30	,3708.TW,上緯投控,94.6,-1.77,1112,121.5,-21.18,5,自連賣
31	,4958.TW,臻鼎-KY,108,-1.37,2633,111,1.89,5,自連賣
32	,6111.TW,大宇資,61.4,3.89,5227,83.6,-0.76,5,自連賣
33	,6209.TW,今國光,25.4,-0.59,249,30.6,-15.59,5,自連賣
34	,6443.TW,元晶,34.1,1.19,7879,31.05,9.82,5,自連賣
35	,6679.TW,鈺太,229,0.44,465,272,-15.81,5,自連賣
36	,6693.TW,廣閎科,62.8,-1.1,28,105,-38.62,5,自連賣
