符合條件商品
資料日期：2022年  5月 12日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/12),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:16 符合檔數(58)
1	,6282.TW,康舒,30.4,0.83,1860,26.55,14.5,13,自連賣
2	,2614.TW,東森,23.3,1.75,3526,24.4,-10.38,11,自連賣
3	,6547.TW,高端疫苗,71.1,0.28,1683,196.5,-46.35,10,自連賣
4	,1216.TW,統一,65.9,0,2803,65.3,5.05,8,自連賣
5	,3045.TW,台灣大,94.8,0,2514,106.5,-7.3,8,自連賣
6	,4904.TW,遠傳,65.7,-0.3,2525,81.2,-15.79,8,自連賣
7	,1519.TW,華城,48.9,2.09,3632,33.7,49.04,7,自連賣
8	,3701.TW,大眾控,38.25,-0.39,146,45.35,-15.66,7,自連賣
9	,4157.TW,太景*-KY,16.15,-1.52,3200,14.7,9.86,7,自連賣
10	,1711.TW,永光,18.4,-1.08,779,21.9,-14.06,6,自連賣
11	,2009.TW,第一銅,31.95,0.79,2420,31.75,4.55,6,自連賣
12	,2030.TW,彰源,23.95,1.27,3219,28.35,-7.85,6,自連賣
13	,2466.TW,冠西電,33.3,-1.19,43,31.75,9.07,6,自連賣
14	,2520.TW,冠德,28.65,0.7,326,32.85,-4.85,6,自連賣
15	,2883.TW,開發金,12.7,-0.78,8936,15.85,-13.84,6,自連賣
16	,2915.TW,潤泰全,66.7,0.15,4192,82,-11.82,6,自連賣
17	,3042.TW,晶技,83,0.73,539,86,5.2,6,自連賣
18	,3558.TW,神準,206,-0.48,1476,178,17.25,6,自連賣
19	,4927.TW,泰鼎-KY,54.5,-0.73,593,92.8,-37.47,6,自連賣
20	,6456.TW,GIS-KY,93.3,0.76,943,80.6,22.38,6,自連賣
21	,6756.TW,威鋒電子,191,-2.05,282,277.5,-31.17,6,自連賣
22	,9914.TW,美利達,171,-2.29,298,225.5,-21.47,6,自連賣
23	,1229.TW,聯華,49.25,0.2,537,52,-0.55,5,自連賣
24	,1504.TW,東元,27.25,-0.37,1749,28.6,-0.18,5,自連賣
25	,1611.TW,中電,13.3,-1.85,708,17.65,-21.49,5,自連賣
26	,1709.TW,和益,22.45,0,297,23.85,0.67,5,自連賣
27	,1815.TW,富喬,11.8,-0.42,396,13.6,-6.35,5,自連賣
28	,2027.TW,大成鋼,43.15,-1.93,15303,43.2,6.18,5,自連賣
29	,2104.TW,國際中橡,19.6,0.77,1331,20.55,-3.64,5,自連賣
30	,2323.TW,中環,7.4,-1.33,1685,8.61,-9.65,5,自連賣
31	,2426.TW,鼎元,16.9,-0.59,149,20.4,-12.8,5,自連賣
32	,2457.TW,飛宏,41,-1.2,4773,35,17.14,5,自連賣
33	,2486.TW,一詮,21.55,-0.23,1380,33.3,-34.44,5,自連賣
34	,2504.TW,國產,25.1,1.01,1440,25.5,6,5,自連賣
35	,2506.TW,太設,9.17,-0.54,294,9.5,-1.5,5,自連賣
36	,2515.TW,中工,8.25,-0.48,1107,8.91,-1.55,5,自連賣
37	,2534.TW,宏盛,22.85,0.22,2104,23.2,3.53,5,自連賣
38	,2545.TW,皇翔,40.2,-0.12,93,52.3,-12.91,5,自連賣
39	,2608.TW,嘉里大榮,38.05,-0.39,337,40.95,-3.08,5,自連賣
40	,2637.TW,慧洋-KY,64.8,-3.28,13996,94.5,-27.62,5,自連賣
41	,3033.TW,威健,26.5,0,428,29.45,0.45,5,自連賣
42	,3059.TW,華晶科,33.4,-0.45,748,33.6,1.3,5,自連賣
43	,3484.TW,崧騰,43,-0.69,72,60,-23.27,5,自連賣
44	,3673.TW,TPK-KY,29.7,-0.34,398,30.85,0.64,5,自連賣
45	,4162.TW,智擎,118.5,-2.07,10092,74.8,63.47,5,自連賣
46	,4915.TW,致伸,55.1,-0.9,3460,55.1,5.58,5,自連賣
47	,5011.TW,久陽,25.35,1.6,496,32,-19.78,5,自連賣
48	,5263.TW,智崴,123.5,-3.52,358,110,12.27,5,自連賣
49	,5536.TW,聖暉*,102.5,-0.97,167,195.5,13.93,5,自連賣
50	,6153.TW,嘉聯益,23.85,-2.05,2220,19.25,23.9,5,自連賣
51	,6217.TW,中探針,43.75,0.69,482,51.2,-12.27,5,自連賣
52	,6274.TW,台燿,52.5,1.16,910,74.6,-29.62,5,自連賣
53	,6443.TW,元晶,34.1,1.19,7879,35.15,-2.99,5,自連賣
54	,6509.TW,聚和,41.15,4.71,2507,44.2,-4.21,5,自連賣
55	,6548.TW,長科*,29.95,0,316,86.7,-9.95,5,自連賣
56	,8039.TW,台虹,41,-0.61,92,44.6,-2.43,5,自連賣
57	,8436.TW,大江,174.5,-3.32,9916,140,32.58,5,自連賣
58	,8464.TW,億豐,278.5,-1.42,255,303.5,-4.51,5,自連賣
