符合條件商品
資料日期：2022年 11月 18日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/18),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 13:35 符合檔數(82)
1	,2889.TW,國票金,11.35,0,2314,11.2,1.34,18,自連賣
2	,2474.TW,可成,169,-1.74,2651,184,-8.15,17,自連賣
3	,1301.TW,台塑,86.8,-0.46,6046,87.7,-1.03,12,自連賣
4	,9941.TW,裕融,156.5,0,327,148.5,5.39,12,自連賣
5	,5534.TW,長虹,73.6,2.22,690,71.3,3.23,10,自連賣
6	,8131.TW,福懋科,38.4,-0.78,269,39,-1.54,10,自連賣
7	,1434.TW,福懋,26.3,-0.19,479,26.2,0.38,9,自連賣
8	,2103.TW,台橡,26.95,-1.1,635,26.7,0.94,9,自連賣
9	,2317.TW,鴻海,101,0,15490,100.5,0.5,9,自連賣
10	,2449.TW,京元電子,36.4,-1.75,4505,35.95,1.25,9,自連賣
11	,2722.TW,夏都,33.9,0.44,10,33.1,2.42,9,自連賣
12	,2882.TW,國泰金,41.15,1.86,33982,41.9,-1.79,9,自連賣
13	,1216.TW,統一,65.9,0,2803,64.1,2.81,8,自連賣
14	,1229.TW,聯華,49.25,0.2,537,49.2,0.1,8,自連賣
15	,1303.TW,南亞,70.3,-1.54,4616,73.2,-3.96,8,自連賣
16	,1904.TW,正隆,27.15,-1.09,381,27.15,0,8,自連賣
17	,2029.TW,盛餘,25.2,0,787,24.05,4.78,8,自連賣
18	,2106.TW,建大,30.15,0,347,30.65,-1.63,8,自連賣
19	,2356.TW,英業達,26,0.19,6530,25,4,8,自連賣
20	,2801.TW,彰銀,17.25,-0.29,2566,17,1.47,8,自連賣
21	,2845.TW,遠東銀,11.1,-0.89,1864,10.8,2.78,8,自連賣
22	,2897.TW,王道銀行,8.32,-0.36,812,8.25,0.85,8,自連賣
23	,3231.TW,緯創,29.9,-0.83,12268,27.65,8.14,8,自連賣
24	,8926.TW,台汽電,32.2,-0.46,354,31.15,3.37,8,自連賣
25	,1210.TW,大成,45.45,1.91,1876,43.25,5.09,7,自連賣
26	,1319.TW,東陽,41.05,0.37,2564,45.7,-10.18,7,自連賣
27	,2207.TW,和泰車,592,-0.67,113,611,-3.11,7,自連賣
28	,2454.TW,聯發科,660,-0.15,2431,722,-8.59,7,自連賣
29	,2548.TW,華固,88,-0.34,174,86.1,2.21,7,自連賣
30	,2597.TW,潤弘,121.5,0,132,101,20.3,7,自連賣
31	,3481.TW,群創,11.1,0,42046,12.6,-11.9,7,自連賣
32	,8163.TW,達方,37.8,-0.13,469,38.95,-2.95,7,自連賣
33	,1201.TW,味全,19.05,0,164,18.75,1.6,6,自連賣
34	,1227.TW,佳格,39.4,-0.51,249,40.1,-1.75,6,自連賣
35	,1308.TW,亞聚,28.2,-0.88,1358,26.45,6.62,6,自連賣
