符合條件商品
資料日期：2022年  4月 12日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/12),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:21 符合檔數(70)
1	,2542.TW,興富發,40.35,-3.93,8630,46.9,3.3,19,自連賣
2	,2338.TW,光罩,86.3,0.94,3470,90.7,-2.34,15,自連賣
3	,1305.TW,華夏,26.5,1.15,17566,33.25,-12.45,11,自連賣
4	,1440.TW,南紡,17.3,-1.42,812,22.95,-21.08,10,自連賣
5	,3033.TW,威健,26.5,0,428,31.05,-4.71,10,自連賣
6	,3036.TW,文曄,62.7,-0.95,1327,77.5,-13.48,10,自連賣
7	,3049.TW,和鑫,9.18,-0.54,1037,12.4,-23.18,10,自連賣
8	,4743.TW,合一,259.5,-1.14,14786,200.5,29.43,10,自連賣
9	,6116.TW,彩晶,11.1,0.91,3518,14.1,-14.75,10,自連賣
10	,6150.TW,撼訊,73.1,0.14,1301,123,-29.41,9,自連賣
11	,6196.TW,帆宣,117,-0.43,361,140,-12.8,9,自連賣
12	,2231.TW,為升,142,-2.07,335,146,7.76,8,自連賣
13	,5371.TW,中光電,55,-0.36,3464,65.7,-9.91,8,自連賣
14	,6202.TW,盛群,67.6,0,761,102,-26.44,8,自連賣
15	,6683.TW,雍智科技,189.5,0.26,103,240.5,-18.03,8,自連賣
16	,8150.TW,南茂,32.9,1.23,1428,48,-24.18,8,自連賣
17	,8261.TW,富鼎,106,-0.47,888,101.5,10.03,8,自連賣
18	,1312.TW,國喬,18.95,1.07,4063,26.15,-19.74,7,自連賣
19	,2103.TW,台橡,26.95,-1.1,635,32.85,-10.29,7,自連賣
20	,2312.TW,金寶,13.65,-1.09,2439,15,-7.58,7,自連賣
21	,2342.TW,茂矽,38.65,1.44,640,39,0.44,7,自連賣
22	,2481.TW,強茂,60.4,-0.33,2094,93.3,-31.66,7,自連賣
23	,3010.TW,華立,85.6,1.66,269,105,-12.15,7,自連賣
24	,3169.TW,亞信,105.5,0.96,414,183.5,-40.31,7,自連賣
25	,3443.TW,創意,726,-0.55,5389,474.5,54.92,7,自連賣
26	,3714.TW,富采,46.6,-0.96,1148,64.8,-25.45,7,自連賣
27	,6568.TW,宏觀,168,1.51,418,174.5,0.3,7,自連賣
28	,8163.TW,達方,37.8,-0.13,469,47.85,-14.34,7,自連賣
29	,8299.TW,群聯,305,-0.81,792,426.5,-22.77,7,自連賣
30	,1308.TW,亞聚,28.2,-0.88,1358,35.85,-12.29,6,自連賣
31	,1309.TW,台達化,22.2,-0.45,1316,32.35,-22.38,6,自連賣
32	,1909.TW,榮成,15.55,-0.32,1849,20.35,-17.42,6,自連賣
33	,2114.TW,鑫永銓,98.8,1.23,5,123.5,-14.61,6,自連賣
34	,2303.TW,聯電,41.95,-2.1,34060,47.3,-5.56,6,自連賣
35	,2317.TW,鴻海,101,0,15490,102,4.12,6,自連賣
36	,2332.TW,友訊,15.6,0,3528,16.25,-2.19,6,自連賣
37	,2369.TW,菱生,13.2,-1.49,383,23.05,-37.91,6,自連賣
38	,2408.TW,南亞科,51.4,-0.58,5241,65.5,-16.08,6,自連賣
39	,2633.TW,台灣高鐵,28.75,-0.52,2418,28.35,4.24,6,自連賣
40	,3008.TW,大立光,2140,0,324,1640,33.02,6,自連賣
41	,3042.TW,晶技,83,0.73,539,95.5,-5.27,6,自連賣
42	,3374.TW,精材,99.5,-1.49,1508,120,-15.33,6,自連賣
43	,3515.TW,華擎,140.5,2.93,1979,174.5,-8.35,6,自連賣
44	,3673.TW,TPK-KY,29.7,-0.34,398,35.85,-13.39,6,自連賣
45	,4916.TW,事欣科,26.45,0.38,478,30.05,-10.28,6,自連賣
46	,6435.TW,大中,99,-0.3,127,143,-26.48,6,自連賣
47	,8070.TW,長華*,30.65,-0.16,272,35.55,-7.71,6,自連賣
48	,1515.TW,力山,30.9,0.49,381,42.1,-20.67,5,自連賣
49	,1736.TW,喬山,73.9,-1.99,1386,52.8,41.17,5,自連賣
50	,2017.TW,官田鋼,14.2,-1.05,653,19.55,-19.41,5,自連賣
51	,2354.TW,鴻準,51.4,-1.15,1092,60.2,-11.41,5,自連賣
52	,2388.TW,威盛,69.3,-0.14,6061,57.3,20.94,5,自連賣
53	,2392.TW,正崴,36.85,-0.94,578,35.25,9.57,5,自連賣
54	,2439.TW,美律,79.5,0.63,452,80.3,3.95,5,自連賣
55	,2536.TW,宏普,22.25,-0.22,33,21.3,4.46,5,自連賣
56	,2630.TW,亞航,16.85,-0.88,37,18.4,-0.24,5,自連賣
57	,2845.TW,遠東銀,11.1,-0.89,1864,12.6,-7.27,5,自連賣
58	,2888.TW,新光金,8.75,-0.57,13386,10.8,-15.3,5,自連賣
59	,3035.TW,智原,159,0.63,7973,281.5,-42.22,5,自連賣
60	,3037.TW,欣興,125,2.46,35224,215,-40.54,5,自連賣
61	,3152.TW,璟德,179.5,-0.28,16,257.5,-27,5,自連賣
62	,3228.TW,金麗科,187,-1.32,123,327,-42.81,5,自連賣
63	,3548.TW,兆利,56.8,-1.22,52,68.8,-14.33,5,自連賣
64	,3707.TW,漢磊,86.9,0,3034,124.5,-29.93,5,自連賣
65	,6188.TW,廣明,40.45,-0.37,336,40.4,7.24,5,自連賣
66	,6191.TW,精成科,27.6,-1.08,433,30.85,-4.76,5,自連賣
67	,6288.TW,聯嘉,22.85,-0.44,665,24.25,-4.11,5,自連賣
68	,6290.TW,良維,54,-0.18,323,49.5,13.33,5,自連賣
69	,8086.TW,宏捷科,67.7,1.04,620,97.6,-27.77,5,自連賣
70	,8358.TW,金居,51.3,-0.58,1372,68,-17.02,5,自連賣
