符合條件商品
資料日期：2022年  4月 18日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/18),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:21 符合檔數(22)
1	,1440.TW,南紡,17.3,-1.42,812,22.2,-18.43,14,自連賣
2	,6196.TW,帆宣,117,-0.43,361,133.5,-8.56,13,自連賣
3	,8299.TW,群聯,305,-0.81,792,414.5,-20.54,11,自連賣
4	,2354.TW,鴻準,51.4,-1.15,1092,60.6,-12,9,自連賣
5	,8086.TW,宏捷科,67.7,1.04,620,91.5,-22.96,9,自連賣
6	,2327.TW,國巨,460,-1.39,1468,405,-5.51,8,自連賣
7	,2375.TW,凱美,56,-0.36,155,67.7,-28.94,8,自連賣
8	,2393.TW,億光,37.5,0.94,242,46.2,-11.24,8,自連賣
9	,2314.TW,台揚,38.25,-0.13,479,56.8,-32.66,7,自連賣
10	,3217.TW,優群,80.7,0.37,119,100.5,-13.16,7,自連賣
11	,6269.TW,台郡,99.2,-0.8,645,95.6,9.14,7,自連賣
12	,1314.TW,中石化,9.86,-1,4928,11.95,-14.04,6,自連賣
13	,2353.TW,宏碁,23.15,0.22,5082,28.4,-10.41,6,自連賣
14	,3023.TW,信邦,275.5,-0.18,232,253,11.62,6,自連賣
15	,3028.TW,增你強,28.6,1.06,236,38.85,-17.65,6,自連賣
16	,3556.TW,禾瑞亞,55.5,-1.42,65,77.3,-19.43,6,自連賣
17	,6261.TW,久元,58,-0.51,75,77.1,-19.13,6,自連賣
18	,6494.TW,九齊,73.5,-2.65,262,126,-37.4,6,自連賣
19	,2455.TW,全新,67,0,1464,91.2,-22.75,5,自連賣
20	,2883.TW,開發金,12.7,-0.78,8936,18.5,-26.16,5,自連賣
21	,3339.TW,泰谷,12.85,0,83,16.65,-22.82,5,自連賣
22	,6535.TW,順藥,41,2.89,1534,35.4,15.82,5,自連賣
