符合條件商品
資料日期：2022年  8月 22日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/22),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:03 符合檔數(23)
1	,3026.TW,禾伸堂,89.9,0,51,90.5,-0.66,20,自連賣
2	,8039.TW,台虹,41,-0.61,92,41.5,-1.2,20,自連賣
3	,2546.TW,根基,50.5,0.2,33,50,1,9,自連賣
4	,3548.TW,兆利,56.8,-1.22,52,65,-12.62,9,自連賣
5	,3703.TW,欣陸,28.15,0.18,655,30.15,-6.63,9,自連賣
6	,5880.TW,合庫金,25.95,-0.76,4866,27.4,-5.29,9,自連賣
7	,3062.TW,建漢,23.55,0.21,1460,27,-12.78,8,自連賣
8	,6763.TW,綠界科技,412,7.57,105,480,-14.17,7,自連賣
9	,8942.TW,森鉅,60.2,-0.17,53,65.7,-5.39,7,自連賣
10	,1303.TW,南亞,70.3,-1.54,4616,70.9,-0.85,6,自連賣
11	,1608.TW,華榮,13.9,-1.42,1366,15.35,-9.45,6,自連賣
12	,2201.TW,裕隆,59.1,-1.01,17319,40.85,50.23,6,自連賣
13	,3312.TW,弘憶股,17.65,-1.12,87,19.75,-10.63,6,自連賣
14	,4566.TW,時碩工業,51.4,0.59,362,54.2,-5.17,6,自連賣
15	,6121.TW,新普,288.5,-0.35,276,284,6.37,6,自連賣
16	,2013.TW,中鋼構,59.3,-0.84,197,58.6,1.19,5,自連賣
17	,2020.TW,美亞,23.5,-0.63,75,23.6,-0.42,5,自連賣
18	,2834.TW,臺企銀,12.9,-0.39,8238,12.55,2.79,5,自連賣
19	,3005.TW,神基,43.55,0.35,857,46.7,-6.75,5,自連賣
20	,3023.TW,信邦,275.5,-0.18,232,275,0.18,5,自連賣
21	,5285.TW,界霖,61.2,0,133,85.2,-28.17,5,自連賣
22	,5536.TW,聖暉*,102.5,-0.97,167,197,4.06,5,自連賣
23	,8112.TW,至上,36.05,0.7,471,38.25,-5.75,5,自連賣
