符合條件商品
資料日期：2022年  4月 21日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/21),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:20 符合檔數(23)
1	,2314.TW,台揚,38.25,-0.13,479,60,-36.25,10,自連賣
2	,6269.TW,台郡,99.2,-0.8,645,99.9,4.44,10,自連賣
3	,1815.TW,富喬,11.8,-0.42,396,14.15,-9.99,7,自連賣
4	,1708.TW,東鹼,40.75,-1.33,1193,67.1,-36.54,6,自連賣
5	,2388.TW,威盛,69.3,-0.14,6061,55.8,24.19,6,自連賣
6	,2476.TW,鉅祥,46.4,-0.96,356,51.6,-6.47,6,自連賣
7	,2489.TW,瑞軒,9.93,1.02,1113,15.9,-30.36,6,自連賣
8	,3042.TW,晶技,83,0.73,539,98.2,-7.88,6,自連賣
9	,3504.TW,揚明光,77.8,1.17,665,71.3,9.12,6,自連賣
10	,3704.TW,合勤控,33.85,-2.31,2930,30.3,6.61,6,自連賣
11	,3714.TW,富采,46.6,-0.96,1148,62.1,-22.2,6,自連賣
12	,5536.TW,聖暉*,102.5,-0.97,167,204.5,8.92,6,自連賣
13	,6568.TW,宏觀,168,1.51,418,164,6.72,6,自連賣
14	,8039.TW,台虹,41,-0.61,92,45,-3.3,6,自連賣
15	,2367.TW,燿華,17.5,-0.57,2708,17.3,1.16,5,自連賣
16	,2608.TW,嘉里大榮,38.05,-0.39,337,44.05,-9.9,5,自連賣
17	,2723.TW,美食-KY,139,0.72,443,94.3,54.77,5,自連賣
18	,3051.TW,力特,17.75,-0.28,344,22.65,-21.63,5,自連賣
19	,5285.TW,界霖,61.2,0,133,93.2,-30.78,5,自連賣
20	,5347.TW,世界,81.5,-1.69,3288,109,-20.34,5,自連賣
21	,5457.TW,宣德,49.5,-0.2,374,56.8,-8.37,5,自連賣
22	,6208.TW,日揚,49.9,-0.2,44,54.1,-7.76,5,自連賣
23	,6257.TW,矽格,48.85,0.31,824,57.5,-7.5,5,自連賣
