符合條件商品
資料日期：2022年  5月 24日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/24),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:15 符合檔數(26)
1	,6804.TW,明係,54.3,0.37,16,51.6,6.45,9,自連賣
2	,2453.TW,凌群,25.45,0.79,70,26.8,2.29,7,自連賣
3	,2498.TW,宏達電,55,-0.72,14502,45.95,19.7,7,自連賣
4	,3701.TW,大眾控,38.25,-0.39,146,49.7,-23.04,7,自連賣
5	,5483.TW,中美晶,143.5,-1.37,3418,156.5,-5.36,7,自連賣
6	,2353.TW,宏碁,23.15,0.22,5082,27.3,-6.8,6,自連賣
7	,2392.TW,正崴,36.85,-0.94,578,33.55,15.12,6,自連賣
8	,1101.TW,台泥,34.05,-1.16,23484,41.2,-6.87,5,自連賣
9	,2049.TW,上銀,180,-0.83,411,213.5,-14,5,自連賣
10	,2327.TW,國巨,460,-1.39,1468,382,0.18,5,自連賣
11	,2328.TW,廣宇,37.65,-1.7,2360,35.55,9,5,自連賣
12	,2481.TW,強茂,60.4,-0.33,2094,78.7,-18.98,5,自連賣
13	,2945.TW,三商家購,42.25,0,0,49.2,-9.43,5,自連賣
14	,3006.TW,晶豪科,66.2,0,3117,114,-36.18,5,自連賣
15	,3413.TW,京鼎,183.5,-1.61,306,210,-8.49,5,自連賣
16	,3455.TW,由田,80.3,-0.25,313,81.2,5.16,5,自連賣
17	,4571.TW,鈞興-KY,73.8,-0.14,9,84.5,-7.76,5,自連賣
18	,5299.TW,杰力,113,0.89,114,176,-30.34,5,自連賣
19	,6104.TW,創惟,88.8,0.23,2437,194,-54.23,5,自連賣
20	,6279.TW,胡連,149.5,-1.64,1303,117.5,31.29,5,自連賣
21	,6282.TW,康舒,30.4,0.83,1860,28.25,7.61,5,自連賣
22	,6477.TW,安集,45.15,0.22,708,50.3,-9.19,5,自連賣
23	,8086.TW,宏捷科,67.7,1.04,620,83.6,-15.68,5,自連賣
24	,8183.TW,精星,54.1,-0.18,400,57.1,-3.17,5,自連賣
25	,8358.TW,金居,51.3,-0.58,1372,55,2.58,5,自連賣
26	,9802.TW,鈺齊-KY,162,0.31,3063,146.5,12.22,5,自連賣
