符合條件商品
資料日期：2022年  9月 14日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(09/14),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 13:59 符合檔數(30)
1	,2885.TW,元大金,21.8,-0.91,10786,20.2,7.92,12,自連賣
2	,4577.TW,達航科技,31.15,0.16,67,34.2,-8.92,8,自連賣
3	,2614.TW,東森,23.3,1.75,3526,22.4,4.02,7,自連賣
4	,3617.TW,碩天,96.3,-2.33,255,104,-7.4,7,自連賣
5	,6548.TW,長科*,29.95,0,316,34.1,-10.19,7,自連賣
6	,2009.TW,第一銅,31.95,0.79,2420,25.65,24.56,6,自連賣
7	,2069.TW,運錩,21.35,-0.7,1052,22.45,-4.9,6,自連賣
8	,2545.TW,皇翔,40.2,-0.12,93,42.8,-6.07,6,自連賣
9	,3703.TW,欣陸,28.15,0.18,655,32.05,-12.17,6,自連賣
10	,4157.TW,太景*-KY,16.15,-1.52,3200,17.8,-9.27,6,自連賣
11	,5533.TW,皇鼎,17.45,-0.29,42,18.4,-5.16,6,自連賣
12	,1467.TW,南緯,11,-0.9,343,12.05,-8.71,5,自連賣
13	,2029.TW,盛餘,25.2,0,787,25.25,-0.2,5,自連賣
14	,2030.TW,彰源,23.95,1.27,3219,25.2,-4.96,5,自連賣
15	,2204.TW,中華,50.1,0.91,1497,45.25,10.72,5,自連賣
16	,2239.TW,英利-KY,59,-0.84,55,78.9,-25.22,5,自連賣
17	,2430.TW,燦坤,41.8,-0.12,23,46.7,-10.49,5,自連賣
18	,2474.TW,可成,169,-1.74,2651,171,-1.17,5,自連賣
19	,2548.TW,華固,88,-0.34,174,92,-4.35,5,自連賣
20	,2812.TW,台中銀,12.8,-0.39,3299,13.55,-5.54,5,自連賣
21	,2820.TW,華票,14.55,0,290,16.2,-10.19,5,自連賣
22	,2850.TW,新產,48.8,0.21,121,54.8,-10.95,5,自連賣
23	,3056.TW,總太,30.6,0.82,476,33.5,-8.66,5,自連賣
24	,3362.TW,先進光,71.1,-0.42,992,81.2,-12.44,5,自連賣
25	,3533.TW,嘉澤,829,0.36,375,784,5.74,5,自連賣
26	,4935.TW,茂林-KY,56.3,-1.05,64,60.4,-6.79,5,自連賣
27	,4956.TW,光鋐,14.4,-0.35,75,16.55,-12.99,5,自連賣
28	,6261.TW,久元,58,-0.51,75,62.7,-7.5,5,自連賣
29	,8112.TW,至上,36.05,0.7,471,37,-2.57,5,自連賣
30	,9941.TW,裕融,156.5,0,327,156,0.32,5,自連賣
