符合條件商品
資料日期：2022年  9月 19日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(09/19),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 13:57 符合檔數(57)
1	,2885.TW,元大金,21.8,-0.91,10786,20.15,8.19,15,自連賣
2	,4577.TW,達航科技,31.15,0.16,67,34.4,-9.45,11,自連賣
3	,2614.TW,東森,23.3,1.75,3526,21.4,8.88,10,自連賣
4	,6548.TW,長科*,29.95,0,316,32.3,-5.19,10,自連賣
5	,4157.TW,太景*-KY,16.15,-1.52,3200,16.8,-3.87,9,自連賣
6	,2239.TW,英利-KY,59,-0.84,55,75.8,-22.16,8,自連賣
7	,2474.TW,可成,169,-1.74,2651,173.5,-2.59,8,自連賣
8	,3362.TW,先進光,71.1,-0.42,992,75.7,-6.08,8,自連賣
9	,8112.TW,至上,36.05,0.7,471,36.1,-0.14,8,自連賣
10	,4123.TW,晟德,46.35,0.65,1096,50.1,-7.49,7,自連賣
11	,6147.TW,頎邦,58.6,0.51,604,53.9,8.72,7,自連賣
12	,2027.TW,大成鋼,43.15,-1.93,15303,39,10.64,6,自連賣
13	,2034.TW,允強,29.6,-0.5,3354,28.95,2.25,6,自連賣
14	,2329.TW,華泰,17.6,-1.68,1321,17.4,1.15,6,自連賣
15	,2375.TW,凱美,56,-0.36,155,58.6,-4.44,6,自連賣
16	,2379.TW,瑞昱,289,-0.52,1352,306,-5.56,6,自連賣
17	,2481.TW,強茂,60.4,-0.33,2094,65,-7.08,6,自連賣
18	,3714.TW,富采,46.6,-0.96,1148,46.25,0.76,6,自連賣
19	,4807.TW,日成-KY,20.2,2.54,11,21.35,-5.39,6,自連賣
20	,4915.TW,致伸,55.1,-0.9,3460,65.9,-16.39,6,自連賣
21	,6188.TW,廣明,40.45,-0.37,336,40.85,-0.98,6,自連賣
22	,6585.TW,鼎基,55.9,6.88,488,61,-8.36,6,自連賣
23	,6715.TW,嘉基,130,-2.26,387,149,-12.75,6,自連賣
24	,1218.TW,泰山,32.6,1.24,3578,35.1,-7.12,5,自連賣
25	,1442.TW,名軒,37.2,1.5,752,28.6,30.07,5,自連賣
26	,1560.TW,中砂,109.5,-1.35,2814,138.5,-20.94,5,自連賣
27	,1760.TW,寶齡富錦,190,8.57,30709,137,38.69,5,自連賣
28	,1789.TW,神隆,25.9,-0.77,2066,25.65,0.97,5,自連賣
29	,1808.TW,潤隆,68,1.49,885,69.9,15.08,5,自連賣
30	,2059.TW,川湖,395,-0.63,106,456,-13.38,5,自連賣
31	,2201.TW,裕隆,59.1,-1.01,17319,41.95,40.88,5,自連賣
32	,2227.TW,裕日車,191,-2.05,32,202,-5.45,5,自連賣
33	,2374.TW,佳能,20.7,0,250,22,-5.91,5,自連賣
34	,2476.TW,鉅祥,46.4,-0.96,356,52.2,-11.11,5,自連賣
35	,2881.TW,富邦金,56.7,-0.18,6587,56.8,4.81,5,自連賣
36	,2884.TW,玉山金,24.1,-1.03,10272,27.4,-12.04,5,自連賣
37	,2906.TW,高林,17.6,-0.28,1443,17.85,-1.4,5,自連賣
38	,3005.TW,神基,43.55,0.35,857,45.15,-3.54,5,自連賣
39	,3062.TW,建漢,23.55,0.21,1460,26.85,-12.29,5,自連賣
40	,3081.TW,聯亞,110.5,-0.9,1673,156,-29.17,5,自連賣
41	,3521.TW,鴻翊,23.55,0.64,667,25.05,-5.99,5,自連賣
42	,3532.TW,台勝科,142,-2.07,1152,162.5,-12.62,5,自連賣
43	,3596.TW,智易,98.3,-0.2,490,112,-12.23,5,自連賣
44	,4171.TW,瑞基,56.1,1.08,1306,65.8,-14.74,5,自連賣
45	,4906.TW,正文,27.35,0.18,879,30.1,-9.14,5,自連賣
46	,5371.TW,中光電,55,-0.36,3464,60.4,-8.94,5,自連賣
47	,5388.TW,中磊,77.4,-0.13,1579,89.8,-13.81,5,自連賣
48	,6111.TW,大宇資,61.4,3.89,5227,58.2,5.5,5,自連賣
49	,6120.TW,達運,9.05,2.38,1626,9.31,-2.79,5,自連賣
50	,6274.TW,台燿,52.5,1.16,910,52,0.96,5,自連賣
51	,6456.TW,GIS-KY,93.3,0.76,943,79,18.1,5,自連賣
52	,6486.TW,互動,59.6,0,5,62.7,-4.94,5,自連賣
53	,6592.TW,和潤企業,100,-0.99,209,105,-4.76,5,自連賣
54	,6706.TW,惠特,89.3,1.59,265,96.4,-7.37,5,自連賣
55	,8028.TW,昇陽半導體,57.5,-2.87,2439,63.3,-9.16,5,自連賣
56	,8076.TW,伍豐,28.15,-0.35,431,30.4,-7.4,5,自連賣
57	,8081.TW,致新,141,-1.05,262,132.5,6.42,5,自連賣
