符合條件商品
資料日期：2022年  1月 20日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(01/20),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:31 符合檔數(76)
1	,2354.TW,鴻準,51.4,-1.15,1092,62,-13.99,15,自連賣
2	,8163.TW,達方,37.8,-0.13,469,47.2,-13.16,15,自連賣
3	,1305.TW,華夏,26.5,1.15,17566,34.25,-15.01,13,自連賣
4	,4976.TW,佳凌,38.2,0.13,139,62.4,-38.78,12,自連賣
5	,6282.TW,康舒,30.4,0.83,1860,34.1,-7.99,12,自連賣
6	,1609.TW,大亞,20.5,0.49,2261,23.95,-7.91,11,自連賣
7	,5243.TW,乙盛-KY,59.3,0.51,535,61.8,-2.06,11,自連賣
8	,3323.TW,加百裕,33.55,-0.15,68,41.15,-13.4,10,自連賣
9	,6190.TW,萬泰科,29.35,-1.18,798,35.15,-13.14,10,自連賣
10	,1477.TW,聚陽,238.5,0,510,245,2.41,9,自連賣
11	,2028.TW,威致,29.2,0.69,4120,37.45,-13.2,9,自連賣
12	,2633.TW,台灣高鐵,28.75,-0.52,2418,28.85,2.42,9,自連賣
13	,3706.TW,神達,29.7,-0.17,1384,33.75,-6.07,9,自連賣
14	,1434.TW,福懋,26.3,-0.19,479,28.9,-5.43,8,自連賣
15	,2331.TW,精英,21.45,-0.46,679,20.9,2.63,8,自連賣
16	,2406.TW,國碩,18.8,-1.05,970,26.1,-27.97,8,自連賣
17	,4720.TW,德淵,14.05,0.72,90,16.75,-14.9,8,自連賣
18	,8028.TW,昇陽半導體,57.5,-2.87,2439,51.8,19.07,8,自連賣
19	,2439.TW,美律,79.5,0.63,452,91.1,-8.37,7,自連賣
20	,2605.TW,新興,20.65,-3.5,6563,26.45,-18.73,7,自連賣
21	,2727.TW,王品,158,-1.56,228,129.5,22.01,7,自連賣
22	,2915.TW,潤泰全,66.7,0.15,4192,98.7,-26.74,7,自連賣
23	,3231.TW,緯創,29.9,-0.83,12268,31.5,3.6,7,自連賣
24	,3310.TW,佳穎,41.9,-0.12,23,34.5,28.76,7,自連賣
25	,3691.TW,碩禾,101.5,0,155,190,-46.58,7,自連賣
26	,5263.TW,智崴,123.5,-3.52,358,115,7.39,7,自連賣
27	,5609.TW,中菲行,71.8,-1.64,274,102,-21.7,7,自連賣
28	,6244.TW,茂迪,28.35,0,3256,32.25,-11.46,7,自連賣
29	,1301.TW,台塑,86.8,-0.46,6046,107.5,-12.59,6,自連賣
30	,1419.TW,新紡,39.85,-0.87,21,42.5,-3.88,6,自連賣
31	,1708.TW,東鹼,40.75,-1.33,1193,33.85,25.81,6,自連賣
32	,2007.TW,燁興,12.7,1.2,8163,18.45,-31.17,6,自連賣
33	,2010.TW,春源,16.25,0.62,682,22.4,-23.42,6,自連賣
34	,2020.TW,美亞,23.5,-0.63,75,30.6,-14.98,6,自連賣
35	,2208.TW,台船,19.5,-0.51,1938,20.8,-6.25,6,自連賣
36	,2355.TW,敬鵬,28.95,-0.34,444,36.5,-19.29,6,自連賣
37	,2392.TW,正崴,36.85,-0.94,578,39,-0.97,6,自連賣
38	,2489.TW,瑞軒,9.93,1.02,1113,17.1,-35.23,6,自連賣
39	,2614.TW,東森,23.3,1.75,3526,36.1,-37.35,6,自連賣
40	,2723.TW,美食-KY,139,0.72,443,106.5,37.04,6,自連賣
41	,2845.TW,遠東銀,11.1,-0.89,1864,11.2,4.32,6,自連賣
42	,2903.TW,遠百,21.6,0.47,1990,21.5,5.31,6,自連賣
43	,2905.TW,三商,15.05,-0.66,352,21.85,-26.15,6,自連賣
44	,4162.TW,智擎,118.5,-2.07,10092,64.2,90.45,6,自連賣
45	,8027.TW,鈦昇,51.7,-2.45,239,75,-29.39,6,自連賣
46	,1103.TW,嘉泥,17.5,-0.57,92,20.2,-10.12,5,自連賣
47	,1201.TW,味全,19.05,0,164,22.05,-11.44,5,自連賣
48	,1310.TW,台苯,13.55,1.12,233,17.4,-21.31,5,自連賣
49	,1402.TW,遠東新,31.55,-4.39,10632,29.25,13.2,5,自連賣
