符合條件商品
資料日期：2022年  7月  7日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(07/07),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:09 符合檔數(4)
1	,6706.TW,惠特,89.3,1.59,265,118.5,-18.15,7,自連賣
2	,3211.TW,順達,73.1,-0.14,70,66.7,9.6,6,自連賣
3	,8390.TW,金益鼎,36.8,-2.26,415,28.15,19.87,6,自連賣
4	,6499.TW,益安,58.6,0.17,81,64.8,10.03,5,自連賣
