符合條件商品
資料日期：2022年  5月 10日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/10),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:18 符合檔數(23)
1	,3380.TW,明泰,28.55,-1.04,598,27,8.68,12,自連賣
2	,6282.TW,康舒,30.4,0.83,1860,27.45,10.75,11,自連賣
3	,2614.TW,東森,23.3,1.75,3526,26.2,-16.52,9,自連賣
4	,3596.TW,智易,98.3,-0.2,490,110.5,-5.15,8,自連賣
5	,6257.TW,矽格,48.85,0.31,824,58.7,-9.39,8,自連賣
6	,6285.TW,啟碁,80.8,-2.3,4232,62.7,33.03,8,自連賣
7	,6547.TW,高端疫苗,71.1,0.28,1683,215,-50.97,8,自連賣
8	,2912.TW,統一超,268,-1.47,996,265.5,4.24,7,自連賣
9	,3689.TW,湧德,33.1,1.38,189,42,-16.1,7,自連賣
10	,9904.TW,寶成,34.05,0.44,6898,30.05,19.56,7,自連賣
11	,1216.TW,統一,65.9,0,2803,66.9,2.55,6,自連賣
12	,2007.TW,燁興,12.7,1.2,8163,15.4,-17.53,6,自連賣
13	,2354.TW,鴻準,51.4,-1.15,1092,61.5,-13.29,6,自連賣
14	,3045.TW,台灣大,94.8,0,2514,107,-7.73,6,自連賣
15	,4904.TW,遠傳,65.7,-0.3,2525,81.8,-16.41,6,自連賣
16	,5538.TW,東明-KY,42.35,0.59,24,51.8,-12.25,6,自連賣
17	,1519.TW,華城,48.9,2.09,3632,35.7,40.72,5,自連賣
18	,2065.TW,世豐,50.9,-0.2,24,47,11.48,5,自連賣
19	,3526.TW,凡甲,117.5,-0.42,125,163,-22.33,5,自連賣
20	,3701.TW,大眾控,38.25,-0.39,146,48.65,-21.38,5,自連賣
21	,4128.TW,中天,66.8,-2.2,19523,55.5,32.02,5,自連賣
22	,4133.TW,亞諾法,40,2.56,2430,54.2,-25.36,5,自連賣
23	,4157.TW,太景*-KY,16.15,-1.52,3200,15.5,4.19,5,自連賣
