符合條件商品
資料日期：2021年 12月 16日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/16),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:34 符合檔數(45)
1	,1314.TW,中石化,9.86,-1,4928,12.65,-18.85,16,自連賣
2	,1101.TW,台泥,34.05,-1.16,23484,46.9,-18.17,11,自連賣
3	,1102.TW,亞泥,41.55,0.24,6062,42.95,4.74,11,自連賣
4	,1717.TW,長興,31.5,-1.25,930,36.25,-12.11,11,自連賣
5	,2915.TW,潤泰全,66.7,0.15,4192,93.1,-22.33,11,自連賣
6	,3044.TW,健鼎,96,1.59,1391,125,-17.82,11,自連賣
7	,2542.TW,興富發,40.35,-3.93,8630,47.25,2.54,10,自連賣
8	,3028.TW,增你強,28.6,1.06,236,33.95,-5.77,10,自連賣
9	,3576.TW,聯合再生,20.4,-0.73,3970,21.6,-5.56,10,自連賣
10	,1460.TW,宏遠,7.14,-0.7,336,9.46,-24.52,9,自連賣
11	,6205.TW,詮欣,70.9,-0.7,430,66.8,9.62,9,自連賣
12	,2404.TW,漢唐,182,-2.41,755,171,15.37,8,自連賣
13	,4743.TW,合一,259.5,-1.14,14786,288.5,-10.05,8,自連賣
14	,4938.TW,和碩,64.2,0.31,3317,67.9,2.2,8,自連賣
15	,5236.TW,凌陽創新,67.6,0.15,48,159,-52.91,8,自連賣
16	,2201.TW,裕隆,59.1,-1.01,17319,41.25,48.75,7,自連賣
17	,2353.TW,宏碁,23.15,0.22,5082,29.65,-14.2,7,自連賣
18	,5356.TW,協益,20.55,0,36,28.85,-24.5,7,自連賣
19	,6525.TW,捷敏-KY,69.3,-0.29,80,91.2,-18.55,7,自連賣
20	,1513.TW,中興電,66,0.15,12515,43.05,61.57,6,自連賣
21	,2344.TW,華邦電,20.1,-0.99,9528,30.8,-32.21,6,自連賣
22	,2439.TW,美律,79.5,0.63,452,93.6,-10.81,6,自連賣
23	,2888.TW,新光金,8.75,-0.57,13386,10.5,-12.85,6,自連賣
24	,3515.TW,華擎,140.5,2.93,1979,278,-42.47,6,自連賣
25	,4142.TW,國光生,36.45,0.83,953,43.15,-15.53,6,自連賣
26	,6173.TW,信昌電,34.45,-1.57,150,59.8,-39.23,6,自連賣
27	,6217.TW,中探針,43.75,0.69,482,52.1,-13.78,6,自連賣
28	,8044.TW,網家,53.2,0.95,575,123,-56.42,6,自連賣
29	,1305.TW,華夏,26.5,1.15,17566,33.3,-12.57,5,自連賣
30	,1609.TW,大亞,20.5,0.49,2261,24.3,-9.21,5,自連賣
31	,1710.TW,東聯,18.5,1.09,1345,21.8,-11.82,5,自連賣
32	,2327.TW,國巨,460,-1.39,1468,451,-15.15,5,自連賣
33	,2354.TW,鴻準,51.4,-1.15,1092,64,-16.68,5,自連賣
34	,2603.TW,長榮,167.5,-2.33,36972,141,-38.46,5,自連賣
35	,2880.TW,華南金,22.5,-1.1,4175,20.8,15.56,5,自連賣
36	,3045.TW,台灣大,94.8,0,2514,98.6,0.14,5,自連賣
37	,3293.TW,鈊象,425.5,-0.23,3602,793,14.64,5,自連賣
38	,3597.TW,映興,23.2,-0.22,18,33.95,-26.44,5,自連賣
39	,4739.TW,康普,94.9,-1.15,795,138,-29.53,5,自連賣
40	,4912.TW,聯德控股-KY,79.8,-0.37,46,156.5,-47.71,5,自連賣
41	,5287.TW,數字,190.5,-0.26,4,263,-7.45,5,自連賣
42	,5347.TW,世界,81.5,-1.69,3288,155.5,-44.16,5,自連賣
43	,5538.TW,東明-KY,42.35,0.59,24,53.8,-15.5,5,自連賣
44	,5876.TW,上海商銀,44.25,-0.45,2405,47,-2.4,5,自連賣
45	,6175.TW,立敦,32.3,-0.77,206,45.95,-26.31,5,自連賣
