符合條件商品
資料日期：2022年  1月 17日
策略,	10自營商5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(01/17),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 14:31 符合檔數(39)
1	,2354.TW,鴻準,51.4,-1.15,1092,62.4,-14.53,12,自連賣
2	,3380.TW,明泰,28.55,-1.04,598,30.9,-5.02,12,自連賣
3	,8163.TW,達方,37.8,-0.13,469,47.15,-13.08,12,自連賣
4	,8476.TW,台境,55.2,0.91,124,56.5,-2.3,12,自連賣
5	,1305.TW,華夏,26.5,1.15,17566,33.8,-13.88,10,自連賣
6	,2342.TW,茂矽,38.65,1.44,640,46,-14.83,10,自連賣
7	,4976.TW,佳凌,38.2,0.13,139,62.8,-39.17,9,自連賣
8	,6173.TW,信昌電,34.45,-1.57,150,57.2,-36.47,9,自連賣
9	,6282.TW,康舒,30.4,0.83,1860,34.6,-9.33,9,自連賣
10	,6509.TW,聚和,41.15,4.71,2507,61.9,-31.6,9,自連賣
11	,1609.TW,大亞,20.5,0.49,2261,23.95,-7.91,8,自連賣
12	,3317.TW,尼克森,54.9,-0.18,176,71.5,-21.75,8,自連賣
13	,3526.TW,凡甲,117.5,-0.42,125,178,-28.87,8,自連賣
14	,5243.TW,乙盛-KY,59.3,0.51,535,62.8,-3.62,8,自連賣
15	,6153.TW,嘉聯益,23.85,-2.05,2220,24.95,-4.41,8,自連賣
16	,1565.TW,精華,244,0.21,46,295.5,-12.72,7,自連賣
17	,1795.TW,美時,232,0.22,11755,89,164.51,7,自連賣
18	,2636.TW,台驊投控,76.3,-0.91,1346,123.5,-31.53,7,自連賣
19	,3014.TW,聯陽,71.5,-0.83,189,104,-21.83,7,自連賣
20	,3322.TW,建舜電,18.95,0,248,23,-15.4,7,自連賣
21	,3323.TW,加百裕,33.55,-0.15,68,40.6,-12.24,7,自連賣
22	,5457.TW,宣德,49.5,-0.2,374,75.9,-31.43,7,自連賣
23	,6190.TW,萬泰科,29.35,-1.18,798,35.95,-15.08,7,自連賣
24	,8182.TW,加高,31.1,0,32,52.3,-35.53,7,自連賣
25	,1477.TW,聚陽,238.5,0,510,241,4.11,6,自連賣
26	,2028.TW,威致,29.2,0.69,4120,36.9,-11.89,6,自連賣
27	,2314.TW,台揚,38.25,-0.13,479,68,-43.75,6,自連賣
28	,2633.TW,台灣高鐵,28.75,-0.52,2418,29.1,1.55,6,自連賣
29	,3706.TW,神達,29.7,-0.17,1384,33.6,-5.65,6,自連賣
30	,5285.TW,界霖,61.2,0,133,96.6,-33.22,6,自連賣
31	,1434.TW,福懋,26.3,-0.19,479,28.85,-5.26,5,自連賣
32	,2331.TW,精英,21.45,-0.46,679,21,2.14,5,自連賣
33	,2357.TW,華碩,271,-1.63,1392,378,-17.44,5,自連賣
34	,2406.TW,國碩,18.8,-1.05,970,27.1,-30.63,5,自連賣
35	,2504.TW,國產,25.1,1.01,1440,26.2,3.16,5,自連賣
36	,2617.TW,台航,27.25,-1.27,1531,34.35,-14.55,5,自連賣
37	,4720.TW,德淵,14.05,0.72,90,16.95,-15.87,5,自連賣
38	,6672.TW,騰輝電子-KY,75.2,0.13,255,123,-33.47,5,自連賣
39	,8028.TW,昇陽半導體,57.5,-2.87,2439,51.7,19.29,5,自連賣
