符合條件商品
資料日期：2021年 12月 10日
策略,	00每日資料
序號,	代碼,	商品,	成交,	漲幅%,	總量,	大戶持股比例,	法人持股比例,	融資使用率,	內部人持股比例
執行時間：2021-12-12 22:25 符合檔數(1450)
328	,2399.TW,映泰,23.3,-0.21,5273,25.88,10.47,24.2,7.53
329	,2401.TW,凌陽,39.2,-2.97,11233,37.99,15.15,16.12,17.59
330	,2402.TW,毅嘉,16.75,-1.18,557,37.51,12.56,10.92,19.12
331	,2404.TW,漢唐,172.5,-0.86,969,34.72,28.27,4.77,9.1
332	,2406.TW,國碩,30.4,9.95,88670,23.69,16.31,27.98,4.88
333	,2408.TW,南亞科,77.8,0.39,9220,84.17,20.7,2.08,29.64
334	,2409.TW,友達,22.2,0,127409,56.43,33.21,11.95,0.36
335	,2412.TW,中華電,114,-0.44,2892,78.56,17.21,0.02,35.29
336	,2413.TW,環科,21.6,-3.57,1261,52.01,0.96,13.37,37.9
337	,2414.TW,精技,38.65,0.78,244,49.92,9.75,0.58,35.4
338	,2415.TW,錩新,45.2,0.22,553,51.24,3.58,15.89,11.01
339	,2417.TW,圓剛,25.2,-1.18,617,31.03,3.14,19.15,22.72
340	,2419.TW,仲琦,24.35,1.25,7799,67.02,3.36,9.9,61.14
341	,2420.TW,新巨,47.95,0.74,1102,45.09,9.41,4.76,23.2
342	,2421.TW,建準,40.95,-1.92,1253,47.53,18.18,7.96,14.8
343	,2423.TW,固緯,27.8,-0.54,141,63.37,3.73,1.97,24
344	,2425.TW,承啟,27.2,-0.37,79,66.55,19.54,16.26,29.27
345	,2426.TW,鼎元,27.85,-0.89,5823,32.72,8.15,20.81,8.03
346	,2427.TW,三商電,11.7,0.43,2849,66.36,2.49,8.97,53.89
347	,2428.TW,興勤,153.5,0,205,58.2,14.93,7.37,25.61
348	,2430.TW,燦坤,39.5,-1.74,303,63.35,9.12,4.63,31.55
349	,2431.TW,聯昌,13.05,-1.51,881,38.12,1.1,15.17,34.79
350	,2433.TW,互盛電,51.2,0.2,10,79.59,0.88,0.11,27.32
351	,2434.TW,統懋,39.2,-0.76,4,74.4,1.11,12.41,37.09
352	,2436.TW,偉詮電,90.9,-3.3,10228,17.34,8.86,47.28,8.26
353	,2439.TW,美律,98.7,-0.6,2218,26.11,17.72,13.54,8.48
354	,2441.TW,超豐,76.3,-1.29,1223,71.67,25.03,1.73,44.4
355	,2442.TW,新美齊,13.5,2.66,5647,52.92,4.94,12.76,27.2
356	,2449.TW,京元電子,44.3,-0.23,9154,68.22,47.27,4.39,9.04
357	,2450.TW,神腦,33.3,-1.04,147,77.54,3.7,0.74,37.33
358	,2451.TW,創見,70.2,0,249,66.78,14.5,3.58,3.9
359	,2453.TW,凌群,27.2,0.18,264,58.13,5.45,8.49,22.32
360	,2454.TW,聯發科,1075,-0.92,3191,69.23,71.33,1.75,2.87
361	,2455.TW,全新,140,-2.78,3689,49.29,41.63,26.57,6.48
362	,2456.TW,奇力新,88.5,-1.23,672,34.52,14.78,11.8,12.04
363	,2457.TW,飛宏,38.45,0.39,28256,29.63,7.69,31.25,18.25
364	,2458.TW,義隆,160,0,1019,45.51,32.78,8.55,5.97
365	,2459.TW,敦吉,59.8,2.22,185,41.54,18.02,1.52,32.13
366	,2460.TW,建通,28.15,-2.09,992,58.42,0.36,13.81,53.3
367	,2461.TW,光群雷,23,0.44,1075,31.66,9.66,22.1,8.25
368	,2462.TW,良得電,29.3,1.74,501,57.47,1.07,38.55,38.65
369	,2464.TW,盟立,42,-0.24,251,27.13,4.99,13.45,13.52
370	,2465.TW,麗臺,71.4,0.56,4708,2.56,1.35,37.02,1.53
371	,2466.TW,冠西電,35.85,0.56,82,90.97,10.26,6.9,10.02
372	,2467.TW,志聖,51.8,-0.19,175,43.22,11.1,4.17,4.54
373	,2468.TW,華經,13.55,4.63,1051,69.17,0.35,16.23,65.64
374	,2471.TW,資通,25.55,-0.2,78,14.87,1.58,5.22,18.47
375	,2472.TW,立隆電,65.1,-1.06,463,47.48,1.29,17.94,18.5
376	,2474.TW,可成,156,-0.64,1908,58.03,47.5,5.49,4.17
377	,2476.TW,鉅祥,65.7,0.77,7632,46.45,9.25,23.06,11.87
378	,2477.TW,美隆電,31.55,-0.94,789,67.27,22.13,5.83,24.09
379	,2478.TW,大毅,64.7,-0.61,194,41.24,5.24,17,14.97
380	,2480.TW,敦陽科,72.5,0.14,131,20.07,6.31,2.26,8.75
381	,2481.TW,強茂,105,-3.67,13248,52.49,29.34,22.32,16.73
382	,2482.TW,連宇,16.9,-6.11,8896,46.67,1.46,21.05,32.27
383	,2483.TW,百容,24.2,-0.62,125,55.93,1.13,5.52,19.35
384	,2484.TW,希華,39.4,-1.13,3098,16.13,8.21,26.76,9.46
385	,2485.TW,兆赫,21.7,-4.41,5876,24.87,5.51,25.43,11.48
386	,2486.TW,一詮,51.3,-1.35,4696,27.41,2.59,36.33,17.49
387	,2488.TW,漢平,27.3,0.18,37,35.55,2.28,4.22,19.64
388	,2489.TW,瑞軒,17.2,-6.52,36156,28.46,11.3,7.84,12.61
389	,2491.TW,吉祥全,21.5,0,178,61.6,5.73,7.23,51.21
390	,2492.TW,華新科,164,-1.8,2567,55.3,19.73,12.92,28.95
391	,2493.TW,揚博,38,-0.13,73,37.24,5.41,4.47,12.62
392	,2495.TW,普安,17.3,9.84,7984,56.89,18.12,8.99,14.54
393	,2496.TW,卓越,49.1,-0.41,42,28.22,31.22,3.14,26.97
394	,2497.TW,怡利電,83,2.09,2738,59.95,5.85,26.18,24.75
395	,2498.TW,宏達電,80.7,-0.74,49218,39.26,20.15,23.88,6.79
396	,2501.TW,國建,19.25,0,295,79.8,8.13,0.78,2.85
397	,2504.TW,國產,27.35,-0.73,1624,66.62,12.54,7.69,10.53
398	,2505.TW,國揚,23.75,0.42,320,65.39,5.63,6.68,7.76
399	,2506.TW,太設,9.78,0.31,50,72.93,3.24,3.14,9.37
400	,2509.TW,全坤建,18.45,1.1,869,64.77,1.33,2.95,17.34
401	,2511.TW,太子,13.25,-1.12,847,76.56,8.66,2.53,33.53
402	,2514.TW,龍邦,17.9,-0.56,173,86.97,2.74,6.64,32.58
403	,2515.TW,中工,8.79,-0.79,2666,41,11.37,9.58,11.69
404	,2520.TW,冠德,38.9,0.26,1563,64.09,22.14,3.13,33.55
405	,2524.TW,京城,40.75,-1.45,121,90.01,0.96,11.26,36.91
406	,2527.TW,宏璟,32,-1.69,865,74.39,45.21,4.36,25.45
407	,2528.TW,皇普,21.7,0,36,85.34,0.27,1.4,43.51
408	,2530.TW,華建,14.45,-0.34,240,79.32,0.85,8.38,2.63
409	,2534.TW,宏盛,23.2,1.09,5410,63.77,8.57,5.1,6.78
410	,2535.TW,達欣工,32.3,0,300,43.61,15.34,0.81,15.97
411	,2536.TW,宏普,23.4,0.65,447,70.43,10.14,0.6,36.04
412	,2537.TW,聯上發,10.5,-0.94,1725,53.36,4.25,15.75,23.48
413	,2538.TW,基泰,13.25,0,2286,50.52,11.75,11.69,7.29
414	,2539.TW,櫻花建,31.25,0,150,86.9,0.59,1.52,20.1
415	,2540.TW,愛山林,73,-0.14,14,93.62,0.31,0.65,56.36
416	,2542.TW,興富發,46.5,0,3741,62.22,15.55,2.44,5.02
417	,2545.TW,皇翔,37.25,-0.67,114,73.11,4.04,1.94,37.58
418	,2546.TW,根基,49.45,0,31,56.63,3.79,0.19,38.74
419	,2547.TW,日勝生,10,-0.5,614,58.88,17.35,3.71,13.95
420	,2548.TW,華固,92.6,-0.11,136,55.87,25.61,0.26,15.82
421	,2596.TW,綠意,23.6,0.64,40,58.92,0.66,9.88,48.01
422	,2597.TW,潤弘,120,-0.41,195,77.43,1.28,1.09,49.24
423	,2601.TW,益航,13.3,-0.75,4986,26.45,2.64,13.45,10.88
424	,2603.TW,長榮,140,-4.11,197100,59.05,30.55,21.58,14.18
425	,2605.TW,新興,30.6,-1.61,8363,35.65,34.34,16.27,5.62
426	,2606.TW,裕民,60.1,-0.5,10169,56.72,11.82,11.23,40.49
427	,2607.TW,榮運,29.35,-2.33,3664,68.68,8.41,6.65,50.66
428	,2608.TW,嘉里大榮,44.9,0.45,1857,73.9,8.05,4.17,9.23
429	,2609.TW,陽明,124,-3.5,72776,58.33,16.04,24.34,33.18
430	,2610.TW,華航,28.7,-2.21,499171,70.33,15.78,27.9,41.54
431	,2611.TW,志信,20.55,-0.96,1139,47.07,4.92,15.86,27.92
432	,2612.TW,中航,60.8,-0.33,2294,63.68,3.47,15.3,22.74
433	,2613.TW,中櫃,27.2,-1.09,272,64.85,2.76,5.57,51.01
434	,2614.TW,東森,33,-0.3,5297,35.12,2.92,21.01,5.58
435	,2615.TW,萬海,210.5,1.2,96813,85.4,44.92,8.31,4.5
436	,2616.TW,山隆,36.45,0.14,82,53.79,3.14,0.54,25.66
437	,2617.TW,台航,38,-2.44,3354,52.95,4.66,15.94,43.72
438	,2618.TW,長榮航,29.3,-2.66,371182,71.4,26.6,13.82,25.82
439	,2633.TW,台灣高鐵,29.75,-0.5,4045,84.24,10.65,0.78,61.34
440	,2634.TW,漢翔,29.55,0,1031,56.78,2.24,2.17,36.45
441	,2636.TW,台驊投控,140,-1.75,3842,35.9,14.06,33.51,19.34
442	,2637.TW,慧洋-KY,72.6,-2.81,6012,63.07,11.18,10.56,27.84
443	,2640.TW,大車隊,73.6,-0.81,16,58.16,4.04,10.7,30.18
444	,2641.TW,正德,27.7,-2.98,5545,28.81,0.9,22.4,23.16
445	,2642.TW,宅配通,72.5,0.42,2646,60.38,6.43,10.82,46.13
446	,2643.TW,捷迅,78.6,0,131,54.41,1.93,12.09,47.53
447	,2701.TW,萬企,12.15,0,29,85.81,0.45,0.24,19.96
448	,2704.TW,國賓,31.4,2.95,561,84.85,10.13,0.96,21.29
449	,2705.TW,六福,17.6,-0.56,45,63.24,1.44,0.6,13.69
450	,2706.TW,第一店,14.35,1.06,144,83.51,2.56,1.8,19.81
451	,2707.TW,晶華,149,-0.67,124,57.39,12.91,1.99,10.81
452	,2712.TW,遠雄來,37.6,0,0,91.74,0.14,0.23,51.18
453	,2722.TW,夏都,30.55,-0.81,17,86.6,0.47,0.77,59.29
454	,2723.TW,美食-KY,117.5,-1.67,235,74.04,57.32,4,49.12
455	,2726.TW,雅茗-KY,32.4,0.15,35,47.43,37.84,11.54,35.67
456	,2727.TW,王品,137,-1.44,202,23.31,5.87,8.33,8.39
457	,2731.TW,雄獅,85.8,0,98,51.52,1.07,6.93,22.66
458	,2732.TW,六角,92,0.44,143,41.57,7.26,5.03,33.77
459	,2736.TW,高野,14.95,0.67,58,35.77,0.16,7.15,28.85
460	,2743.TW,山富,23.4,3.77,4,57.41,0.13,14,47.05
461	,2748.TW,雲品,40.3,0,72,69.3,0.37,1.07,58
462	,2754.TW,亞洲藏壽司,77.7,-1.15,56,68.02,70.51,4.37,69.31
463	,2801.TW,彰銀,16.8,-0.59,3995,79.89,11.93,0.26,20.94
464	,2809.TW,京城銀,40,-0.37,5544,76.12,23.02,0.59,11.07
465	,2812.TW,台中銀,12.05,0,4728,61.51,11.1,0.18,3.46
466	,2816.TW,旺旺保,19.45,0,17,75.41,1.54,0.81,20.89
467	,2820.TW,華票,17.4,0,341,61.41,8.34,0.08,34.24
468	,2823.TW,中壽,30.8,0,11001,83.28,21.22,0.56,47.39
469	,2832.TW,台產,20.1,-0.25,157,63.54,3.45,0.24,29.95
470	,2834.TW,臺企銀,9.74,-0.2,15309,49.17,11.72,0.59,24.41
471	,2836.TW,高雄銀,11.9,0,542,80.79,7.39,1.08,58.79
472	,2838.TW,聯邦銀,13,0.39,1601,88.06,3.72,0.14,11.73
473	,2845.TW,遠東銀,10.65,0,2089,70.2,10.96,0.24,8.11
474	,2849.TW,安泰銀,16.5,0.3,53,97.85,59.26,0.35,21.91
475	,2850.TW,新產,47.6,-0.42,79,58.29,7.73,1.14,7.74
476	,2851.TW,中再保,28.7,-0.52,251,78.15,1.57,1.87,59.76
477	,2852.TW,第一保,14.55,0,226,53.84,3.48,0.13,19.76
478	,2855.TW,統一證,23.25,-0.43,842,69.21,9.79,0.83,7.95
479	,2867.TW,三商壽,9.24,-0.22,2298,73.83,7.29,4.22,40.85
480	,2880.TW,華南金,21,0,8945,72.14,18.55,0.1,25.46
481	,2881.TW,富邦金,75.9,-0.13,14330,81.85,23.18,0.7,27.58
482	,2882.TW,國泰金,60.5,-0.33,13678,78.32,25.63,0.67,1.66
483	,2883.TW,開發金,16.6,-0.3,47258,52.4,26.21,1.58,1.65
484	,2884.TW,玉山金,27.95,-0.18,13584,64.08,37.61,0.09,2.24
485	,2885.TW,元大金,24.95,-0.2,19971,79.61,34.32,0.22,4.7
486	,2886.TW,兆豐金,35.65,0.99,16412,80.73,23.16,0.04,20.59
487	,2887.TW,台新金,18.95,-0.26,16947,63.55,27.98,0.38,4.55
488	,2888.TW,新光金,10.65,-1.84,75285,60.42,19.54,3.96,4.07
489	,2889.TW,國票金,16,0.63,3943,57.21,11.93,0.39,7.02
490	,2890.TW,永豐金,15.95,1.59,29446,77.14,31.16,0.19,2.75
491	,2891.TW,中信金,25.95,0.19,26377,78.17,41.53,0.16,1.93
492	,2892.TW,第一金,24.1,0.42,12585,65.6,25.2,0.08,19.08
493	,2897.TW,王道銀行,7.96,0.13,1707,86.91,3.75,0.64,27.51
494	,2901.TW,欣欣,25.15,-0.2,23,71.46,0.23,11.3,49.43
495	,2903.TW,遠百,21.5,0,291,82.24,10.71,0.34,17.41
496	,2904.TW,匯僑,25.25,-0.79,156,50.08,0.54,0.09,42.66
497	,2905.TW,三商,22.85,-0.65,569,82.13,6.51,1.34,42.59
498	,2906.TW,高林,15.25,-0.33,172,68.24,4.98,2.42,32.06
499	,2908.TW,特力,21.15,-0.24,242,86.61,5.19,4.98,13.45
500	,2910.TW,統領,35.4,0.28,3,94.68,0.2,0.08,39.98
501	,2912.TW,統一超,275.5,-0.54,382,83.08,34.15,0.09,46.1
502	,2913.TW,農林,19.45,-0.77,649,63.77,7.08,9.54,32.32
503	,2915.TW,潤泰全,95.8,-1.24,3309,63.1,16.38,4.55,10.33
504	,2916.TW,滿心,21.7,1.64,49,61.68,21.54,0.67,42.98
505	,2926.TW,誠品生活,59.3,-1,6,65.66,13.61,0.45,52.53
506	,2929.TW,淘帝-KY,11.85,-1.66,302,21.2,22.12,3.66,0
507	,2936.TW,客思達-KY,26.6,1.14,52,91.08,92.12,0.68,34.66
508	,2939.TW,凱羿-KY,26.45,0.57,114,45.72,54.09,3.17,10.68
509	,3002.TW,歐格,12.15,0,139,63.31,0.71,15.36,32.07
510	,3003.TW,健和興,93.4,0.43,985,51.19,10.76,17.59,13.3
511	,3004.TW,豐達科,58.7,-0.51,24,52.6,2.46,10.78,47.19
512	,3005.TW,神基,54.3,1.12,774,75.54,37.12,1.65,34.44
513	,3006.TW,晶豪科,159,-3.34,9864,38.43,22.74,56.02,5.75
514	,3008.TW,大立光,2055,1.23,407,44.19,41.76,5.86,28.45
515	,3010.TW,華立,90.2,-0.11,191,54.02,14.01,1.43,17.02
516	,3013.TW,晟銘電,14,1.08,1145,51.14,1.74,9.88,20.94
517	,3014.TW,聯陽,103.5,1.47,1259,18.77,12.46,14.52,12.79
518	,3015.TW,全漢,44.3,-0.23,161,54.34,12.33,5.92,24.25
519	,3016.TW,嘉晶,137,-3.86,18703,74.52,7.71,16.76,64.59
520	,3017.TW,奇鋐,87.8,-1.01,9938,59.59,49.77,15.27,17.67
521	,3019.TW,亞光,95.5,-1.44,6506,35.05,9.66,30.8,7.32
522	,3021.TW,鴻名,24.85,-1.97,1302,65.11,3.35,10.8,26.73
523	,3022.TW,威強電,44.7,-0.56,99,60.39,19.02,4.33,15.21
524	,3023.TW,信邦,258,1.98,471,58.41,57.91,0.45,9.72
525	,3025.TW,星通,23.05,-0.43,246,18.99,1.73,26.55,13.9
526	,3026.TW,禾伸堂,120,0,219,34.4,13.9,6.65,9.58
527	,3027.TW,盛達,22.5,-2.39,895,25.57,1.3,30.7,18.58
528	,3028.TW,增你強,32.15,1.58,1537,32.69,7.94,5.11,15.79
529	,3029.TW,零壹,43.6,-0.57,533,26.2,4.72,6.09,8.25
530	,3030.TW,德律,57.3,-0.35,152,50.1,18.47,4.41,26.45
531	,3031.TW,佰鴻,25.15,-1.37,1282,58.85,1.81,9.05,34.56
532	,3032.TW,偉訓,31.35,-0.16,90,42.65,1.37,6.88,29.59
533	,3033.TW,威健,29.25,-0.85,3997,25.8,8.7,11.05,13.15
534	,3034.TW,聯詠,508,-0.78,4727,51.9,63.49,6.15,6.94
535	,3035.TW,智原,187.5,-0.53,13569,51.36,48.05,15.75,14.36
536	,3036.TW,文曄,65.3,0.15,2514,82.35,13.74,2.9,5.67
537	,3037.TW,欣興,224.5,2.98,28312,74.1,52.88,6.9,15.2
538	,3038.TW,全台,19.05,-0.26,373,27,2.56,14.62,19.11
539	,3040.TW,遠見,38.1,0,44,45.63,15.12,3.37,26.3
540	,3041.TW,揚智,33.3,-3.48,5374,17.83,11.52,44.62,0.98
541	,3042.TW,晶技,101,0.5,2861,33.2,17.44,22.61,6.72
542	,3044.TW,健鼎,124.5,1.22,710,76.78,49.53,1.03,6.07
543	,3045.TW,台灣大,98.3,-0.51,1281,88.34,17.04,0.11,10.45
544	,3047.TW,訊舟,11.75,2.17,2271,21.52,4.67,12.63,7.22
545	,3048.TW,益登,31.7,-0.47,345,39.65,6.31,5.46,22
546	,3049.TW,和鑫,13.65,-1.09,6358,51.06,9.03,11.66,9.32
547	,3050.TW,鈺德,18.2,2.25,4841,47.09,10.92,27.27,22.83
548	,3052.TW,夆典,10.65,0.47,81,52.95,1.1,5.99,7.24
549	,3054.TW,立萬利,24.1,0.42,58,79.14,0.71,7.85,54.3
550	,3055.TW,蔚華科,28.95,-0.52,49,60.48,1.93,25.35,29.18
551	,3056.TW,總太,41.85,0.36,514,42.94,7.78,11.43,23.1
552	,3059.TW,華晶科,44.25,7.27,47071,28.98,14.55,41.13,5.64
553	,3060.TW,銘異,24.85,-1.39,1016,14.05,11.52,17.71,6.53
554	,3062.TW,建漢,30.7,-2.07,11410,26.71,11.92,29.38,3.23
555	,3071.TW,協禧,26,6.12,4536,55.83,1.56,10.27,37.74
556	,3078.TW,僑威,38.8,-0.51,931,37.77,2.66,10.7,12.21
557	,3081.TW,聯亞,197,2.34,710,48.32,52.82,10.2,8.43
558	,3083.TW,網龍,48.6,5.19,290,53.19,1.25,12.01,54.45
559	,3086.TW,華義,93.8,1.85,31,71.71,29,4.74,26.41
560	,3088.TW,艾訊,53,-0.19,119,33.94,5.57,3.16,33.44
561	,3090.TW,日電貿,53.6,-0.92,437,23.56,9.19,6.47,6.6
562	,3092.TW,鴻碩,52.3,0.77,945,32.39,1.65,28.61,8.7
563	,3093.TW,港建,78.6,-1.26,13,70.82,68.6,33.9,70.57
564	,3094.TW,聯傑,34.25,-2.42,1474,12.4,2.46,22.95,11.71
565	,3105.TW,穩懋,374,-0.8,6120,60.75,51.68,4.63,6.63
566	,3114.TW,好德,30.9,4.57,7706,43.93,0.93,14.22,19.95
567	,3118.TW,進階,29.95,-1.16,6,24.15,10.4,5.23,28.08
568	,3122.TW,笙泉,58.6,-3.14,2488,16.15,3.26,45.14,15.4
569	,3128.TW,昇銳,23,-1.71,818,38.91,7.14,29.3,20.64
570	,3130.TW,一零四,176,0,2,67.85,42.28,0,15.22
571	,3138.TW,耀登,229,1.1,898,21.05,1.22,14.73,22.58
572	,3141.TW,晶宏,271,4.23,11865,27.41,24.93,85.32,4.19
573	,3147.TW,大綜,51.5,-2.09,225,36.81,1.21,9.74,14.7
574	,3152.TW,璟德,347.5,1.16,619,49.01,21.27,10.59,27.66
575	,3162.TW,精確,45.95,-0.43,284,53.84,51.9,4.28,39.03
576	,3163.TW,波若威,41.9,0,86,13.91,5.04,23.86,11.42
577	,3164.TW,景岳,23.5,-0.84,50,43.43,0.87,3.47,13.59
578	,3167.TW,大量,92.1,-0.43,451,53.82,5.34,16.23,14.93
579	,3169.TW,亞信,276.5,-2.12,11378,27.98,6.86,68.86,24.34
580	,3171.TW,新洲,20.7,0.73,33,75.59,0.47,0.25,39.03
581	,3178.TW,公準,73.9,0.54,66,60.82,0.53,15.17,52.52
582	,3188.TW,鑫龍騰,17.6,-1.95,215,72.23,0.45,10.46,38.62
583	,3189.TW,景碩,225.5,-1.74,11000,71.54,34.24,7.76,25.56
584	,3205.TW,佰研,25.75,0,9,30.45,9.83,9.65,13.53
585	,3206.TW,志豐,29.4,1.03,85,34.19,0.42,7.86,25.29
586	,3207.TW,耀勝,24.3,0.83,1400,21.25,4.49,22.65,18.43
587	,3209.TW,全科,28.8,-1.2,1166,29.35,4.61,3.27,12.79
588	,3211.TW,順達,100,0,491,25.38,11.86,8.64,9.57
589	,3213.TW,茂訊,60.4,-0.49,83,14.31,7.68,1.4,11.38
590	,3217.TW,優群,134,1.52,6073,42.75,11.42,21.31,13.02
591	,3218.TW,大學光,280,0,258,63.47,31.12,5.53,35.7
592	,3219.TW,倚強科,96.8,5.79,218,88.16,3.28,28.06,17.77
593	,3221.TW,台嘉碩,42.15,-1.52,2617,21.49,10.02,28.48,17.18
594	,3224.TW,三顧,66.6,7.94,5378,41.98,3.69,40.57,19.5
595	,3226.TW,至寶電,62.5,1.96,14,70.44,0.03,0.68,61.85
596	,3227.TW,原相,149,-0.33,529,22.87,17.08,20.85,7.03
597	,3230.TW,錦明,19.3,-1.28,295,41.57,1.24,27.07,13.78
598	,3231.TW,緯創,29.25,0.34,6130,56.83,42.39,1.56,3.44
599	,3232.TW,昱捷,27.8,-0.89,364,30.56,4.91,44.78,24.43
600	,3234.TW,光環,27.35,-0.91,263,6.33,5,25.83,4.24
601	,3236.TW,千如,24.8,-0.8,135,23.78,10.22,13.78,19.9
602	,3252.TW,海灣,16.9,-0.59,10,58.26,7.47,93.86,17.85
603	,3257.TW,虹冠電,66,-0.3,200,18.84,8.24,15.56,15.68
604	,3260.TW,威剛,89.7,-0.55,3621,14.45,2.71,29.65,5.48
605	,3264.TW,欣銓,55.8,0.18,2381,56.15,29.99,10.82,14.67
606	,3265.TW,台星科,31.6,-0.47,127,58.96,7.37,4.35,52.33
607	,3266.TW,昇陽,13.5,-1.1,99,88.74,7.06,0.6,15.55
608	,3268.TW,海德威,28.3,-0.88,108,25.65,0.6,6.41,13.51
609	,3272.TW,東碩,40.8,-0.37,809,45.85,0.83,19.45,24.22
610	,3276.TW,宇環,18.3,-0.54,1082,62.08,0.42,13.81,45.21
611	,3284.TW,太普高,12.2,-0.81,28,54.17,0.64,16.68,47.64
612	,3285.TW,微端,20.75,1.22,8,45.26,0.81,16.77,21.01
613	,3287.TW,廣寰科,18.65,-1.32,45,48.77,0.38,15.27,42.23
614	,3289.TW,宜特,52.8,-0.75,172,11.2,6.04,18.93,9.47
615	,3290.TW,東浦,20.4,-4.45,3578,32.25,2.68,33.28,12.94
616	,3293.TW,鈊象,820,-1.68,465,30.97,33.63,9.95,10.22
617	,3294.TW,英濟,36,-0.41,4544,58.31,7.84,40.32,44.31
618	,3296.TW,勝德,18.2,0,220,64.11,2.63,32.65,18.78
619	,3297.TW,杭特,20.3,-3.79,644,36.87,2.24,12.81,23.82
620	,3303.TW,岱稜,25.6,-3.03,408,39.71,4.02,10.75,20.75
621	,3305.TW,昇貿,80,-1.36,3395,45.52,11.45,28.31,12.89
622	,3306.TW,鼎天,34.25,-4.6,2616,43.14,4.43,23.67,37.33
623	,3310.TW,佳穎,31.4,-0.32,9,64.51,0.07,25.7,28.76
624	,3311.TW,閎暉,34.2,-0.87,92,47.64,0.74,6.01,41.79
625	,3312.TW,弘憶股,23.75,-1.45,1668,48.1,6.36,14.29,27.97
626	,3317.TW,尼克森,78.7,-1.01,846,18.86,5.77,44.84,9.81
627	,3323.TW,加百裕,42.8,-0.23,234,10.62,3.23,24.49,12.27
628	,3324.TW,雙鴻,194.5,-3.95,5242,28.48,14.84,43.44,19.98
629	,3325.TW,旭品,16.05,0.31,72,13.93,0.95,21.33,12.2
630	,3332.TW,幸康,40.25,0.63,3,77.9,0.21,0.02,46.24
631	,3338.TW,泰碩,54.5,0.37,1224,21.92,1.87,28.59,20.81
632	,3339.TW,泰谷,22.9,-2.14,872,34.77,2.71,23.15,11.81
633	,3346.TW,麗清,46,2.79,4664,29.03,3.24,25.86,11.73
634	,3354.TW,律勝,20.85,-0.95,7086,72.28,2.71,7.92,39.27
635	,3356.TW,奇偶,29.75,-1.33,359,21.6,5.81,8.39,19.56
636	,3357.TW,臺慶科,131.5,-1.87,218,45.62,10.83,2.21,29.51
637	,3360.TW,尚立,15.15,-1.3,114,15.11,0.82,16.55,8.69
638	,3362.TW,先進光,75.2,0.27,610,53.72,2.52,18.57,28.3
639	,3363.TW,上詮,34.95,2.19,2382,18.03,6.53,30.02,9.77
640	,3372.TW,典範,24.1,-0.82,987,46.1,2.42,12.58,7.56
641	,3373.TW,熱映,36.65,1.66,792,24.24,5.54,16.81,25.74
642	,3374.TW,精材,140.5,-0.71,971,47.77,6.92,16.5,41.22
643	,3376.TW,新日興,94.7,-0.94,149,52.33,20.69,11.32,14.31
644	,3379.TW,彬台,12.5,-1.19,204,44.4,0.42,14.24,29.03
645	,3380.TW,明泰,33.8,4.97,32196,68.68,4.33,7.75,54.88
646	,3388.TW,崇越電,82.7,-0.24,106,32.5,7.61,1.39,37.78
647	,3390.TW,旭軟,22.5,3.93,420,25.64,0.2,13.71,19.67
648	,3402.TW,漢科,49.75,4.08,1643,29.26,8.18,7.45,21.25
649	,3406.TW,玉晶光,545,-2.15,2558,43.1,39.21,21.9,10.39
650	,3413.TW,京鼎,240,0.84,1258,35.53,26.56,21.88,8.65
651	,3416.TW,融程電,76.6,-0.65,76,62.01,3.17,2.42,49.77
652	,3419.TW,譁裕,30,6.76,17986,28.99,6.39,40.9,16.6
653	,3432.TW,台端,15.05,4.15,1808,59.59,4.94,15.09,27.24
654	,3434.TW,哲固,17.95,-4.01,315,24.19,0.99,19.05,21.66
655	,3437.TW,榮創,24.65,-1,572,28.18,9.76,18.27,7.57
656	,3438.TW,類比科,89.3,-0.56,199,58.2,9.08,13.48,44.61
657	,3441.TW,聯一光,39,-0.13,2768,17.67,0.7,25.67,16.8
658	,3443.TW,創意,584,-0.51,876,58.64,48.5,5.03,35.05
659	,3444.TW,利機,63.5,2.75,7479,37.82,10.51,22.35,23.53
660	,3450.TW,聯鈞,55.7,-0.36,264,20.83,7.93,18.7,7.95
661	,3454.TW,晶睿,71.4,0,59,64.41,5.76,2.96,58.57
662	,3455.TW,由田,81,1.63,3946,23.37,9.7,19.54,8.84
663	,3466.TW,致振,18.65,-0.8,534,37.68,8.6,10.1,17.7
664	,3479.TW,安勤,56.1,0.72,136,36.53,2.7,11.44,27.32
665	,3481.TW,群創,18.95,-0.52,107852,47.6,31.38,16.87,1.76
666	,3483.TW,力致,91.5,-2.87,4274,6.24,6.76,65.99,5.8
667	,3484.TW,崧騰,79.1,2.2,1180,18.18,6.59,24.18,8.83
668	,3489.TW,森寶,14.7,3.52,406,70.31,0.26,18.5,69.78
669	,3490.TW,單井,33.85,3.83,1778,6.02,3.75,33.18,9.05
670	,3491.TW,昇達科,186,4.79,23476,17.96,10.38,54.46,10.41
671	,3492.TW,長盛,18.95,-0.79,63,36.19,0.34,16.04,39.81
672	,3498.TW,陽程,33.15,0.91,82,35.69,3.54,18.86,16.15
673	,3499.TW,環天科,25.2,-2.7,6513,43.39,1.24,22.94,27.75
674	,3501.TW,維熹,47.95,-0.1,72,46.79,4.21,2.02,26.04
675	,3504.TW,揚明光,125,-1.57,1389,65.73,6.16,24.1,35.03
676	,3508.TW,位速,69.6,-0.57,118912,34.03,4.63,45.89,8.08
