符合條件商品
資料日期：2022年  1月  4日
策略,	01準確度
序號,	代碼,	商品,	成交,	漲幅%,	總量,	融資,	外資,	自營商,	投信,	融券,	借券
執行時間：2022-01-05 08:37 符合檔數(1442)
286	,2332.TW,友訊,18.55,-0.8,1672,0.53,0.54,0.74,0.17,0.53,0.53
287	,2337.TW,旺宏,41.35,0.61,9134,0.46,0.66,0.76,0.55,0.54,0.48
288	,2338.TW,光罩,103,-4.63,20347,0.68,0.62,0.74,0.69,0.66,0.44
289	,2340.TW,台亞,70.3,-0.28,52280,0.76,0.54,0.8,0.14,0.64,0.52
290	,2342.TW,茂矽,49.45,-1.88,5543,0.72,0.56,0.49,0,0.62,0.47
291	,2344.TW,華邦電,31.7,-1.25,47227,0.64,0.68,0.82,0.49,0.56,0.52
292	,2345.TW,智邦,266.5,2.11,1948,0.43,0.52,0.68,0.6,0.66,0.46
293	,2347.TW,聯強,65.9,-0.3,1940,0.6,0.46,0.55,0.52,0.59,0.36
294	,2348.TW,海悅,110.5,1.38,246,0.54,0.6,0.54,0,0.25,0.32
295	,2351.TW,順德,170.5,-0.29,10119,0.6,0.54,0.65,0.68,0.64,0.54
296	,2352.TW,佳世達,30.55,-0.65,5429,0.48,0.6,0.52,0.48,0.41,0.44
297	,2353.TW,宏碁,30.25,0.5,13923,0.46,0.6,0.56,0.34,0.42,0.46
298	,2354.TW,鴻準,64.5,0.47,2106,0.61,0.66,0.52,0.52,0.58,0.58
299	,2355.TW,敬鵬,40.9,6.79,49763,0.64,0.66,0.59,0.25,0.58,0.5
300	,2356.TW,英業達,25,0,3724,0.44,0.66,0.56,0.5,0.41,0.46
301	,2357.TW,華碩,377,0.94,3387,0.44,0.62,0.5,0.52,0.48,0.44
302	,2358.TW,廷鑫,23.9,5.05,5692,0.56,0.6,0.31,0,0.67,0.51
303	,2359.TW,所羅門,26.75,1.9,40610,0.48,0.57,0.38,0,0.41,0.32
304	,2360.TW,致茂,199,0,231,0.44,0.72,0.52,0.49,0.49,0.54
305	,2362.TW,藍天,32.6,0,333,0.36,0.58,0.48,0,0.25,0.48
306	,2363.TW,矽統,25.3,-1.75,6389,0.62,0.7,0.78,0.5,0.66,0.44
307	,2365.TW,昆盈,12.35,-4.26,4396,0.59,0.52,0.36,0,0.45,0.39
308	,2367.TW,燿華,20.15,0.25,3935,0.6,0.64,0.71,0.06,0.58,0.5
309	,2368.TW,金像電,79.8,1.79,27614,0.4,0.64,0.7,0.76,0.78,0.56
310	,2369.TW,菱生,27.55,-1.08,7515,0.58,0.7,0.57,0.09,0.68,0.46
311	,2371.TW,大同,32.4,-1.22,23854,0.54,0.6,0.42,0.48,0.68,0.56
312	,2373.TW,震旦行,89.7,-0.55,9,0.09,0.62,0.42,0,0,0.4
313	,2374.TW,佳能,30.9,1.81,14951,0.48,0.56,0.4,0,0.51,0.34
314	,2375.TW,凱美,105.5,0.96,9826,0.52,0.44,0.68,0.44,0.52,0.54
315	,2376.TW,技嘉,152.5,-2.56,16256,0.52,0.64,0.56,0.7,0.64,0.46
316	,2377.TW,微星,161.5,0.94,3459,0.42,0.52,0.52,0.56,0.53,0.46
317	,2379.TW,瑞昱,558,-2.62,2502,0.47,0.52,0.69,0.58,0.57,0.48
318	,2382.TW,廣達,93.5,-0.21,8595,0.54,0.58,0.52,0.62,0.59,0.44
319	,2383.TW,台光電,277,-0.18,3275,0.44,0.46,0.58,0.49,0.61,0.46
320	,2385.TW,群光,84.3,2.31,3738,0.48,0.58,0.54,0.6,0.5,0.46
321	,2387.TW,精元,48.8,-0.1,4352,0.6,0.74,0.73,0.26,0.4,0.62
322	,2388.TW,威盛,86,-0.46,7955,0.59,0.62,0.63,0.27,0.59,0.53
323	,2390.TW,云辰,22.5,0.45,1493,0.7,0.66,0.39,0,0.62,0.58
324	,2392.TW,正崴,40.8,-1.33,6462,0.48,0.62,0.56,0.18,0.45,0.46
325	,2393.TW,億光,52.6,-1.5,3356,0.64,0.48,0.72,0.58,0.46,0.46
326	,2395.TW,研華,397,0,569,0.3,0.6,0.46,0.5,0.12,0.48
327	,2397.TW,友通,61.2,-0.33,36,0.57,0.58,0.56,0,0,0.41
328	,2399.TW,映泰,24.5,-0.2,3374,0.58,0.52,0.36,0,0.7,0.54
329	,2401.TW,凌陽,41.3,6.99,38105,0.68,0.6,0.82,0.13,0.7,0.48
330	,2402.TW,毅嘉,17.4,2.65,2185,0.36,0.7,0.55,0,0.41,0.46
331	,2404.TW,漢唐,186,4.2,2344,0.46,0.54,0.54,0.52,0.34,0.58
332	,2406.TW,國碩,36.1,5.25,11759,0.72,0.4,0.56,0,0.56,0.36
333	,2408.TW,南亞科,77.2,1.31,7410,0.42,0.7,0.66,0.62,0.6,0.56
334	,2409.TW,友達,22.95,1.55,86224,0.58,0.56,0.7,0.76,0.62,0.48
335	,2412.TW,中華電,115.5,0,11436,0.26,0.5,0.34,0.32,0.38,0.26
336	,2413.TW,環科,23.05,1.32,935,0.66,0.58,0.44,0,0.53,0.43
337	,2414.TW,精技,37.4,0.94,146,0.55,0.6,0.29,0.17,0.38,0.35
338	,2415.TW,錩新,43.2,-0.69,374,0.64,0.42,0.31,0,0.58,0.54
339	,2417.TW,圓剛,34.7,9.98,6134,0.52,0.63,0.68,0,0.49,0.57
340	,2419.TW,仲琦,23.75,-1.25,2853,0.64,0.66,0.66,0,0.38,0.58
341	,2420.TW,新巨,44.4,-0.67,348,0.52,0.68,0.36,0,0.12,0.33
342	,2421.TW,建準,43.45,0.7,1247,0.48,0.64,0.67,0.86,0.55,0.46
343	,2423.TW,固緯,28.4,0.35,565,0.56,0.62,0.38,0,0,0.34
344	,2425.TW,承啟,29.15,1.22,791,0.56,0.44,0.26,0,0.5,0.59
345	,2426.TW,鼎元,28.05,-0.88,2841,0.6,0.72,0.67,0,0.64,0.42
346	,2427.TW,三商電,13.9,0,5289,0.32,0.6,0.22,0,0.14,0.25
347	,2428.TW,興勤,158,0.64,664,0.57,0.4,0.58,0.34,0.44,0.52
348	,2430.TW,燦坤,37.75,-0.66,219,0.64,0.68,0.37,0,0.74,0.34
349	,2431.TW,聯昌,14.2,-0.35,1357,0.58,0.58,0.34,0,0.45,0.39
350	,2433.TW,互盛電,51.5,0.19,31,0.23,0.53,0.3,0,0,0.27
351	,2434.TW,統懋,39.65,1.41,12,0.48,0.39,0,0,0,0
352	,2436.TW,偉詮電,95.6,-0.1,3368,0.66,0.62,0.8,0.43,0.68,0.48
353	,2439.TW,美律,94.6,0.64,640,0.56,0.54,0.56,0.17,0.53,0.56
354	,2441.TW,超豐,76.6,-0.78,869,0.62,0.46,0.6,0.62,0.37,0.54
355	,2442.TW,新美齊,13.35,-0.37,2356,0.46,0.56,0.4,0,0.37,0.36
356	,2449.TW,京元電子,44.5,-0.11,5385,0.5,0.54,0.66,0.54,0.5,0.42
357	,2450.TW,神腦,33.25,-0.3,61,0.53,0.64,0.5,0,0,0.35
358	,2451.TW,創見,72.4,0,493,0.56,0.62,0.56,0.53,0.59,0.44
359	,2453.TW,凌群,29.45,0.68,495,0.55,0.56,0.39,0,0.39,0.41
360	,2454.TW,聯發科,1165,1.3,6762,0.4,0.78,0.66,0.56,0.54,0.42
361	,2455.TW,全新,140.5,-3.77,3596,0.4,0.56,0.8,0.57,0.63,0.5
362	,2457.TW,飛宏,52.1,2.76,36589,0.68,0.64,0.67,0,0.68,0.46
363	,2458.TW,義隆,168.5,0.6,1974,0.5,0.76,0.42,0.6,0.48,0.48
364	,2459.TW,敦吉,59.8,0.17,44,0.7,0.65,0.52,0,0,0.35
365	,2460.TW,建通,29.9,-2.29,2673,0.64,0.54,0.54,0,0.61,0.46
366	,2461.TW,光群雷,23.55,-5.04,8437,0.6,0.66,0.39,0,0.52,0.46
367	,2462.TW,良得電,28.3,0.71,257,0.6,0.68,0.31,0,0.43,0.55
368	,2464.TW,盟立,44.15,-1.56,1829,0.62,0.68,0.61,0.14,0.49,0.5
369	,2465.TW,麗臺,78.6,-0.25,2400,0.58,0.59,0.22,0,0.6,0.47
370	,2466.TW,冠西電,36.5,0,86,0.49,0.72,0.34,0,0.39,0.37
371	,2467.TW,志聖,54,5.06,2265,0.71,0.66,0.54,0.17,0.41,0.48
372	,2468.TW,華經,14.25,-1.38,96,0.5,0.6,0.18,0,0.18,0.22
373	,2471.TW,資通,26.3,0,93,0.53,0.68,0.24,0,0.24,0.33
374	,2472.TW,立隆電,67.2,0.45,1088,0.62,0.5,0.66,0.21,0.5,0.54
375	,2474.TW,可成,158.5,0.63,2053,0.3,0.56,0.46,0.46,0.48,0.6
376	,2476.TW,鉅祥,75.8,1.47,10652,0.74,0.58,0.65,0.2,0.69,0.4
377	,2477.TW,美隆電,31.3,0.64,427,0.62,0.52,0.55,0,0.33,0.48
378	,2478.TW,大毅,66.9,1.06,1542,0.6,0.74,0.74,0,0.51,0.54
379	,2480.TW,敦陽科,74.2,0.95,181,0.5,0.67,0.46,0.1,0,0.43
380	,2481.TW,強茂,104,-1.42,9371,0.62,0.62,0.8,0.69,0.72,0.48
381	,2482.TW,連宇,16.55,-1.49,14484,0.5,0.5,0.3,0,0.61,0.21
382	,2483.TW,百容,25.85,-0.96,468,0.53,0.64,0.34,0,0.35,0.37
383	,2484.TW,希華,39.4,0.77,2375,0.64,0.52,0.47,0,0.52,0.52
384	,2485.TW,兆赫,21.8,1.63,1598,0.66,0.62,0.46,0.21,0.58,0.48
385	,2486.TW,一詮,50.3,-0.79,2477,0.8,0.5,0.69,0.33,0.66,0.42
386	,2488.TW,漢平,27.6,0.18,87,0.46,0.66,0.29,0,0,0.35
387	,2489.TW,瑞軒,17.25,-0.29,1898,0.44,0.64,0.72,0,0.49,0.5
388	,2491.TW,吉祥全,22.1,4.49,2537,0.5,0.64,0.46,0,0.56,0.47
389	,2492.TW,華新科,177,3.51,17417,0.54,0.6,0.58,0.54,0.52,0.52
390	,2493.TW,揚博,38.9,1.17,266,0.6,0.66,0.54,0,0.06,0.43
391	,2495.TW,普安,19.65,-5.98,19752,0.72,0.48,0.47,0,0.54,0.5
392	,2496.TW,卓越,49.3,0.2,3,0.4,0.4,0.14,0,0,0.06
393	,2497.TW,怡利電,89.7,9.93,11308,0.68,0.64,0.34,0.5,0.52,0.48
394	,2498.TW,宏達電,84.6,-1.63,74070,0.52,0.72,0.74,0.05,0.74,0.5
395	,2501.TW,國建,19.25,0.26,464,0.6,0.66,0.5,0,0.17,0.42
396	,2504.TW,國產,28.2,-1.91,6612,0.66,0.62,0.62,0.28,0.56,0.44
397	,2505.TW,國揚,24.7,-0.2,621,0.5,0.62,0.54,0.17,0.31,0.56
398	,2506.TW,太設,9.74,0.21,50,0.39,0.7,0.29,0,0,0.23
399	,2509.TW,全坤建,18.35,-0.54,92,0.52,0.48,0.41,0,0,0.47
400	,2511.TW,太子,13.5,0,1437,0.62,0.6,0.46,0.33,0.42,0.52
401	,2514.TW,龍邦,17.6,-0.28,36,0.48,0.58,0.61,0,0,0.37
402	,2515.TW,中工,8.95,-0.22,3538,0.58,0.66,0.65,0.5,0.65,0.52
403	,2520.TW,冠德,37.55,-0.4,1100,0.4,0.56,0.68,0.06,0.47,0.42
404	,2524.TW,京城,40,-1.48,46,0.51,0.61,0.41,0,0.31,0.39
405	,2527.TW,宏璟,30.35,-1.94,597,0.6,0.7,0.44,0.31,0.39,0.42
406	,2528.TW,皇普,21.8,0,75,0.31,0.42,0.33,0,0,0.37
407	,2530.TW,華建,14.55,0.34,280,0.33,0.56,0.38,0,0.18,0.54
408	,2534.TW,宏盛,23.9,0,1014,0.46,0.52,0.42,0,0.45,0.4
409	,2535.TW,達欣工,33.1,0,925,0.6,0.54,0.5,0.2,0.27,0.34
410	,2536.TW,宏普,23.05,-0.65,262,0.54,0.52,0.5,0,0,0.24
411	,2537.TW,聯上發,10.4,0.48,2839,0.7,0.52,0.44,0,0.35,0.38
412	,2538.TW,基泰,12.55,2.45,1853,0.54,0.58,0.38,0,0.43,0.44
413	,2539.TW,櫻花建,31,-0.32,604,0.41,0.56,0.29,0,0.21,0.46
414	,2540.TW,愛山林,72.3,0.14,26,0.57,0.64,0.28,0,0,0.27
415	,2542.TW,興富發,46.15,-0.22,3226,0.64,0.66,0.5,0.37,0.46,0.56
416	,2545.TW,皇翔,37.4,-0.4,157,0.52,0.72,0.49,0,0.37,0.4
417	,2546.TW,根基,49.65,-0.3,265,0.22,0.55,0.37,0,0,0.4
418	,2547.TW,日勝生,10.85,0,1757,0.46,0.62,0.42,0,0.29,0.48
419	,2548.TW,華固,90.5,-0.22,316,0.6,0.62,0.52,0.5,0.13,0.51
420	,2596.TW,綠意,22.65,0,42,0.62,0.57,0,0,0,0.07
421	,2597.TW,潤弘,121.5,-0.82,133,0.59,0.53,0.49,0,0.19,0.41
422	,2601.TW,益航,12.95,0,4421,0.56,0.48,0.68,0,0.74,0.58
423	,2603.TW,長榮,140.5,0.72,68072,0.68,0.56,0.66,0.7,0.56,0.4
424	,2605.TW,新興,29.35,1.21,4097,0.66,0.54,0.74,0.22,0.62,0.58
425	,2606.TW,裕民,60.6,1,3476,0.62,0.62,0.6,0.55,0.7,0.48
426	,2607.TW,榮運,28.75,0,2077,0.72,0.44,0.74,0.11,0.58,0.48
427	,2608.TW,嘉里大榮,46.2,2.55,1906,0.69,0.38,0.44,0.09,0.69,0.46
428	,2609.TW,陽明,115.5,0.87,36842,0.62,0.66,0.68,0.71,0.59,0.5
429	,2610.TW,華航,26.65,1.33,99163,0.74,0.62,0.65,0.62,0.56,0.46
430	,2611.TW,志信,19.65,0,832,0.5,0.56,0.32,0,0.7,0.64
431	,2612.TW,中航,57.6,0.7,546,0.66,0.58,0.48,0,0.65,0.54
432	,2613.TW,中櫃,25.9,-0.19,166,0.6,0.46,0.24,0,0.79,0.42
433	,2614.TW,東森,38.1,4.81,134859,0.54,0.64,0.76,0.5,0.48,0.49
434	,2615.TW,萬海,191.5,2.13,23193,0.64,0.6,0.62,0.78,0.62,0.5
435	,2616.TW,山隆,36.55,0,58,0.58,0.66,0.41,0,0,0.24
436	,2617.TW,台航,36.85,0.41,1553,0.72,0.46,0.64,0,0.8,0.54
437	,2618.TW,長榮航,27.25,1.49,82055,0.66,0.56,0.66,0.5,0.54,0.4
438	,2633.TW,台灣高鐵,29.35,-0.17,2667,0.44,0.56,0.64,0.58,0.49,0.44
439	,2634.TW,漢翔,29.5,0.68,1291,0.56,0.58,0.62,0.29,0.48,0.47
440	,2636.TW,台驊投控,134.5,0.37,1583,0.62,0.64,0.58,0.17,0.62,0.5
441	,2637.TW,慧洋-KY,81,0.87,3465,0.56,0.5,0.66,0.34,0.78,0.46
442	,2640.TW,大車隊,81.8,-0.24,95,0.47,0.63,0,0,0.38,0.19
443	,2641.TW,正德,26.25,0.96,1575,0.62,0.56,0.47,0,0.73,0.59
444	,2642.TW,宅配通,74.7,4.33,2251,0.58,0.5,0.3,0,0.57,0.5
445	,2643.TW,捷迅,76.2,0.4,44,0.64,0.58,0.33,0,0.5,0.47
446	,2701.TW,萬企,12.1,0,33,0.44,0.66,0.42,0,0,0.41
447	,2704.TW,國賓,31,0.32,235,0.5,0.55,0.31,0,0.25,0.37
448	,2705.TW,六福,17.45,0,62,0.55,0.61,0.13,0,0,0.5
449	,2706.TW,第一店,14.35,-0.35,173,0.66,0.67,0.33,0,0.16,0.4
450	,2707.TW,晶華,148,-1,180,0.72,0.6,0.6,0,0.26,0.48
451	,2712.TW,遠雄來,40,-1.72,2,0.35,0.48,0,0,0,0
452	,2722.TW,夏都,31.25,0.48,7,0.57,0.51,0.12,0,0.11,0
453	,2723.TW,美食-KY,111.5,-0.89,276,0.5,0.56,0.54,0.45,0.5,0.54
454	,2726.TW,雅茗-KY,30,0.17,68,0.56,0.63,0,0,0.17,0.26
455	,2727.TW,王品,132,-1.12,374,0.64,0.62,0.71,0.04,0.53,0.5
456	,2731.TW,雄獅,85.7,0.23,84,0.67,0.57,0.39,0,0.61,0.5
457	,2732.TW,六角,93.8,0.64,75,0.58,0.64,0.26,0,0.28,0.6
458	,2736.TW,富野,15.6,0,55,0.53,0.56,0,0,0.16,0.24
459	,2739.TW,寒舍,22.45,0.22,33,0.41,0.49,0.2,0,0.3,0.35
460	,2743.TW,山富,22.95,-0.22,46,0.5,0.31,0,0,0,0.07
461	,2748.TW,雲品,39.5,-0.5,57,0.49,0.56,0.33,0,0.17,0.35
462	,2754.TW,亞洲藏壽司,74.7,-0.66,81,0.57,0.58,0.13,0,0.12,0.27
463	,2801.TW,彰銀,17.3,1.17,14716,0.48,0.56,0.56,0.46,0.51,0.44
464	,2809.TW,京城銀,40.45,0.25,1442,0.4,0.74,0.6,0.51,0.39,0.5
465	,2812.TW,台中銀,12.2,0,4989,0.44,0.6,0.54,0.35,0.23,0.28
466	,2816.TW,旺旺保,19.55,0.26,23,0.65,0.62,0.36,0,0,0.31
467	,2820.TW,華票,17.2,0.58,603,0.5,0.5,0.51,0.41,0.05,0.27
468	,2832.TW,台產,20.3,0,101,0.42,0.76,0.43,0,0,0.36
469	,2834.TW,臺企銀,9.84,-0.3,27264,0.56,0.6,0.5,0.38,0.41,0.42
470	,2836.TW,高雄銀,12.1,0.41,383,0.72,0.7,0.55,0.1,0,0.42
471	,2838.TW,聯邦銀,13.5,0.75,1080,0.42,0.48,0.46,0.22,0.18,0.28
472	,2845.TW,遠東銀,10.8,0,1471,0.38,0.56,0.54,0.41,0.23,0.32
473	,2849.TW,安泰銀,16.35,0,192,0.44,0.64,0.4,0.05,0,0.4
474	,2850.TW,新產,47.15,0.11,88,0.47,0.68,0.49,0,0,0.28
475	,2851.TW,中再保,29.8,-0.67,1215,0.64,0.66,0.49,0.32,0.26,0.42
476	,2852.TW,第一保,14.6,0,291,0.49,0.48,0.45,0,0,0.12
477	,2855.TW,統一證,23.55,-0.42,1245,0.53,0.72,0,0.44,0.49,0.48
478	,2867.TW,三商壽,9.18,-0.11,1710,0.42,0.62,0.46,0,0.48,0.46
479	,2880.TW,華南金,21.1,0.24,6949,0.54,0.66,0.5,0.45,0.52,0.38
480	,2881.TW,富邦金,75.3,0,12249,0.44,0.76,0.66,0.62,0.46,0.38
481	,2882.TW,國泰金,62,0.65,15594,0.48,0.66,0.66,0.52,0.57,0.44
482	,2883.TW,開發金,17.1,-0.29,40881,0.58,0.68,0.5,0.5,0.59,0.3
483	,2884.TW,玉山金,28.1,0.36,10745,0.39,0.54,0.52,0.46,0.31,0.3
484	,2885.TW,元大金,25.4,0.79,12618,0.36,0.64,0.48,0.44,0.5,0.4
485	,2886.TW,兆豐金,35.55,0.57,15447,0.34,0.74,0.52,0.54,0.51,0.3
486	,2887.TW,台新金,18.8,-0.27,10906,0.56,0.78,0.36,0.48,0.55,0.4
487	,2888.TW,新光金,10.85,0.46,43869,0.48,0.7,0.56,0.43,0.58,0.44
488	,2889.TW,國票金,15.95,0,1955,0.64,0.72,0.4,0.35,0.35,0.46
489	,2890.TW,永豐金,16.2,0.62,13744,0.68,0.74,0.54,0.56,0.55,0.34
490	,2891.TW,中信金,25.95,0.78,19796,0.58,0.74,0.62,0.48,0.57,0.44
491	,2892.TW,第一金,24.5,0.41,6694,0.38,0.56,0.58,0.38,0.36,0.26
492	,2897.TW,王道銀行,7.98,-0.13,1721,0.42,0.66,0.49,0,0.35,0.42
493	,2901.TW,欣欣,25.6,0.59,38,0.55,0.63,0.11,0,0,0.18
494	,2903.TW,遠百,21.25,-0.93,391,0.54,0.64,0.54,0.15,0.21,0.46
495	,2904.TW,匯僑,25.25,-0.59,51,0.4,0.48,0.21,0,0,0.22
496	,2905.TW,三商,22.5,0.22,230,0.54,0.6,0.38,0.13,0.4,0.36
497	,2906.TW,高林,15.5,0.32,375,0.5,0.56,0.44,0,0,0.47
498	,2908.TW,特力,21.4,-0.47,154,0.5,0.6,0.45,0,0.5,0.5
499	,2910.TW,統領,36.55,-3.82,26,0.47,0.65,0,0,0,0
500	,2911.TW,麗嬰房,8.18,0.12,258,0.62,0.58,0.36,0,0.41,0.44
501	,2912.TW,統一超,274,0.18,599,0.2,0.6,0.46,0.54,0.12,0.5
502	,2913.TW,農林,20.15,0.5,1295,0.58,0.46,0.63,0,0.51,0.48
503	,2915.TW,潤泰全,98.1,0.72,2636,0.68,0.62,0.6,0.6,0.6,0.36
504	,2916.TW,滿心,21.5,0,9,0.46,0.32,0,0,0,0
505	,2926.TW,誠品生活,59.5,0.85,5,0.33,0.44,0,0,0,0
506	,2929.TW,淘帝-KY,12.05,0.84,249,0.54,0.54,0.06,0,0.5,0.53
507	,2936.TW,客思達-KY,27.15,-0.18,18,0.3,0.66,0.23,0,0,0.09
508	,2939.TW,凱羿-KY,33,2.01,88,0.29,0.56,0,0,0.33,0
509	,3002.TW,歐格,13.4,3.88,1394,0.52,0.59,0.18,0,0,0.23
510	,3003.TW,健和興,91.7,0.66,1056,0.63,0.62,0.76,0.5,0.66,0.46
511	,3004.TW,豐達科,58,0.35,64,0.58,0.59,0.24,0,0.3,0.38
512	,3005.TW,神基,55.9,-0.71,1430,0.43,0.64,0.51,0.5,0.34,0.48
513	,3006.TW,晶豪科,161.5,-1.82,3357,0.74,0.52,0.76,0.62,0.73,0.5
514	,3008.TW,大立光,2695,7.8,2766,0.32,0.72,0.59,0.6,0.44,0.54
515	,3010.TW,華立,108,0.93,1519,0.68,0.62,0.75,0.27,0.28,0.32
516	,3013.TW,晟銘電,15.4,-2.84,937,0.6,0.41,0.27,0,0.4,0.48
517	,3014.TW,聯陽,108,-0.92,1159,0.56,0.62,0.66,0.47,0.59,0.48
518	,3015.TW,全漢,45.65,-0.65,253,0.55,0.64,0.71,0,0.29,0.41
519	,3016.TW,嘉晶,137.5,0,5319,0.68,0.68,0.7,0.31,0.63,0.46
520	,3017.TW,奇鋐,88.8,-0.22,6584,0.54,0.56,0.76,0.67,0.56,0.5
521	,3019.TW,亞光,96.9,2,10624,0.66,0.72,0.8,0.31,0.6,0.5
522	,3021.TW,鴻名,24.1,-1.83,368,0.62,0.54,0.34,0.2,0.46,0.42
523	,3022.TW,威強電,46.8,-0.21,182,0.59,0.68,0.52,0,0,0.52
524	,3023.TW,信邦,283,0.18,831,0.33,0.64,0.58,0.62,0.4,0.54
525	,3025.TW,星通,22.85,0,293,0.68,0.52,0.35,0,0.57,0.56
526	,3026.TW,禾伸堂,121,1.26,1803,0.64,0.58,0.64,0.41,0.49,0.4
527	,3027.TW,盛達,22.3,-0.22,547,0.54,0.58,0.21,0,0.62,0.56
528	,3028.TW,增你強,34.3,-1.01,1193,0.61,0.6,0.39,0,0.33,0.34
529	,3029.TW,零壹,43.35,-1.03,446,0.58,0.64,0.63,0,0.38,0.48
530	,3030.TW,德律,59.1,-0.67,1281,0.52,0.54,0.54,0.21,0.3,0.39
531	,3031.TW,佰鴻,25.15,-1.57,1217,0.68,0.44,0.37,0,0.52,0.43
532	,3032.TW,偉訓,33.25,-2.06,258,0.58,0.62,0.3,0,0.1,0.57
533	,3033.TW,威健,32.25,1.42,6811,0.74,0.56,0.46,0,0.66,0.34
534	,3034.TW,聯詠,532,-1.12,4674,0.44,0.58,0.6,0.66,0.6,0.44
535	,3035.TW,智原,221,-2.21,21609,0.66,0.48,0.64,0.64,0.8,0.4
536	,3036.TW,文曄,75.1,1.21,4861,0.54,0.62,0.6,0.43,0.64,0.4
537	,3037.TW,欣興,237,2.6,23913,0.52,0.66,0.7,0.74,0.76,0.42
538	,3038.TW,全台,19.25,-1.28,547,0.52,0.58,0.46,0,0.42,0.43
539	,3040.TW,遠見,37.95,-0.13,36,0.61,0.7,0.27,0,0.14,0.41
540	,3041.TW,揚智,40.25,-2.19,22829,0.66,0.54,0.5,0.4,0.56,0.44
541	,3042.TW,晶技,107.5,1.42,6476,0.44,0.62,0.54,0.53,0.68,0.44
542	,3044.TW,健鼎,123.5,0,747,0.34,0.52,0.4,0.42,0.23,0.42
543	,3045.TW,台灣大,99.2,-1.29,3298,0.48,0.64,0.46,0.56,0.21,0.4
544	,3047.TW,訊舟,14.65,-0.34,8510,0.6,0.56,0.19,0,0.43,0.45
545	,3048.TW,益登,32.5,-0.31,475,0.66,0.52,0.61,0,0.53,0.39
546	,3049.TW,和鑫,17.35,0.58,43690,0.46,0.6,0.54,0.14,0.56,0.38
547	,3050.TW,鈺德,19,1.88,5638,0.48,0.64,0.38,0,0.59,0.44
548	,3052.TW,夆典,10.7,0.94,206,0.38,0.62,0.25,0,0.21,0.49
549	,3054.TW,立萬利,24.7,0,107,0.48,0.53,0.24,0,0.59,0.39
550	,3055.TW,蔚華科,31.4,-4.41,1305,0.52,0.46,0.19,0,0.17,0.49
551	,3056.TW,總太,40.5,-0.12,776,0.48,0.7,0.48,0.08,0.31,0.4
552	,3058.TW,立德,15.85,-0.63,978,0.62,0.6,0.33,0,0.74,0.59
553	,3059.TW,華晶科,48.75,3.5,26961,0.7,0.42,0.74,0.2,0.67,0.5
554	,3060.TW,銘異,25.95,-0.38,861,0.64,0.6,0.32,0.38,0.61,0.58
555	,3062.TW,建漢,30.3,-0.33,6829,0.64,0.5,0.53,0,0.63,0.52
556	,3071.TW,協禧,31,1.64,4814,0.46,0.8,0,0,0.24,0.38
557	,3078.TW,僑威,39.6,0.25,565,0.66,0.62,0.78,0.06,0.44,0.5
558	,3081.TW,聯亞,196,0.77,420,0.4,0.6,0.65,0.31,0.43,0.66
559	,3083.TW,網龍,63.5,-3.35,6801,0.48,0.53,0.32,0,0.29,0.52
560	,3086.TW,華義,122,-1.21,1505,0.5,0.57,0.27,0,0.4,0.29
561	,3088.TW,艾訊,55.6,0.91,354,0.62,0.56,0.31,0,0.26,0.38
562	,3090.TW,日電貿,54.1,0.19,735,0.56,0.62,0.51,0,0.37,0.46
563	,3092.TW,鴻碩,56.4,3.3,1597,0.7,0.54,0.63,0.22,0.48,0.48
564	,3093.TW,港建,93.2,-0.11,1077,0.58,0.48,0.24,0,0.25,0.25
565	,3094.TW,聯傑,42.6,-2.52,16146,0.64,0.36,0.49,0,0.58,0.54
566	,3105.TW,穩懋,379.5,2.02,1981,0.48,0.58,0.8,0.52,0.44,0.58
567	,3114.TW,好德,29.65,-1.5,864,0.6,0.46,0.14,0,0.46,0.33
568	,3122.TW,笙泉,57,-1.55,820,0.78,0.54,0.53,0,0.56,0.44
569	,3128.TW,昇銳,23.4,-0.43,448,0.54,0.48,0,0,0.45,0.33
570	,3130.TW,一零四,177.5,0,1,0,0.34,0,0,0,0.07
571	,3138.TW,耀登,229,-0.43,440,0.79,0.5,0.62,0,0.77,0.41
572	,3141.TW,晶宏,270,5.47,8543,0.7,0.52,0.6,0.41,0.7,0.34
573	,3147.TW,大綜,51.7,0,86,0.72,0.53,0.32,0,0.33,0.35
574	,3152.TW,璟德,343.5,-1.86,429,0.36,0.52,0.69,0.67,0.58,0.54
575	,3162.TW,精確,45.65,-0.65,455,0.29,0.58,0.36,0,0,0.8
576	,3163.TW,波若威,41.65,-0.12,74,0.54,0.62,0.49,0,0.49,0.54
577	,3164.TW,景岳,24.55,0.41,94,0.45,0.52,0.31,0,0,0.3
578	,3167.TW,大量,102.5,-0.97,607,0.63,0.56,0.5,0.21,0.6,0.42
579	,3169.TW,亞信,263.5,-2.23,2691,0.68,0.42,0.51,0.25,0.52,0.4
580	,3171.TW,新洲,20.95,0,18,0.32,0.63,0,0,0,0.06
581	,3178.TW,公準,75.3,-0.92,164,0.7,0.57,0.69,0,0.57,0.54
582	,3188.TW,鑫龍騰,17.7,-0.84,36,0.46,0.33,0.18,0,0.38,0.23
583	,3189.TW,景碩,235.5,-0.21,4556,0.44,0.54,0.7,0.7,0.76,0.4
584	,3202.TW,樺晟,20.9,4.5,5530,0.54,0.5,0.31,0,0,0.53
