符合條件商品
資料日期：2022年 12月 21日
策略,	08投信5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/21),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 16:05 符合檔數(38)
1	,3037.TW,欣興,125,2.46,35224,120.5,3.73,12,投連賣
2	,1102.TW,亞泥,41.55,0.24,6062,40.55,2.47,9,投連賣
3	,2441.TW,超豐,48.2,-2.33,4006,46.6,3.43,9,投連賣
4	,2449.TW,京元電子,36.4,-1.75,4505,36.5,-0.27,9,投連賣
5	,2454.TW,聯發科,660,-0.15,2431,654,0.92,9,投連賣
6	,2609.TW,陽明,67.3,-1.03,57425,65.7,2.44,9,投連賣
7	,3036.TW,文曄,62.7,-0.95,1327,61.7,1.62,9,投連賣
8	,4938.TW,和碩,64.2,0.31,3317,63.7,0.78,9,投連賣
9	,5522.TW,遠雄,58.5,0.34,1205,57.7,1.39,9,投連賣
10	,1215.TW,卜蜂,78.3,0.77,1049,77,1.69,8,投連賣
11	,1232.TW,大統益,141.5,-0.35,131,141,0.35,8,投連賣
12	,5274.TW,信驊,1830,0.83,312,1820,0.55,8,投連賣
13	,6202.TW,盛群,67.6,0,761,67.1,0.75,8,投連賣
14	,1304.TW,台聚,22.1,1.61,6105,20.95,5.49,7,投連賣
15	,1717.TW,長興,31.5,-1.25,930,31.3,0.64,7,投連賣
16	,2352.TW,佳世達,27.5,1.66,4573,26.45,3.97,7,投連賣
17	,2409.TW,友達,15.4,0.65,36394,14.65,5.12,7,投連賣
18	,3567.TW,逸昌,24.95,0.4,68,25,-0.2,7,投連賣
19	,4945.TW,陞達科技,46.75,-2.6,16,46.15,1.3,7,投連賣
20	,5220.TW,萬達光電,28.2,-0.88,20,28.45,-0.88,7,投連賣
21	,5483.TW,中美晶,143.5,-1.37,3418,143,0.35,7,投連賣
22	,6121.TW,新普,288.5,-0.35,276,280,3.04,7,投連賣
23	,1101.TW,台泥,34.05,-1.16,23484,34.05,0,6,投連賣
24	,2301.TW,光寶科,64,-0.47,4678,63.3,1.11,6,投連賣
25	,2324.TW,仁寶,22.95,0.44,9576,22.85,0.44,6,投連賣
26	,2356.TW,英業達,26,0.19,6530,25.75,0.97,6,投連賣
27	,2377.TW,微星,119.5,1.7,2513,117,2.14,6,投連賣
28	,2382.TW,廣達,71.2,-0.97,4354,70.5,0.99,6,投連賣
29	,2385.TW,群光,87.2,0.11,1118,86.3,1.04,6,投連賣
30	,2492.TW,華新科,78.7,-1.38,848,77.5,1.55,6,投連賣
31	,3044.TW,健鼎,96,1.59,1391,91.8,4.58,6,投連賣
32	,3702.TW,大聯大,47.8,-0.52,2583,47.3,1.06,6,投連賣
33	,6176.TW,瑞儀,106,0.47,1064,106.5,-0.47,6,投連賣
34	,9940.TW,信義,27.2,-0.18,182,26.8,1.49,6,投連賣
35	,2357.TW,華碩,271,-1.63,1392,266,1.88,5,投連賣
36	,2881.TW,富邦金,56.7,-0.18,6587,56.2,0.89,5,投連賣
37	,3533.TW,嘉澤,829,0.36,375,807,2.73,5,投連賣
38	,6488.TW,環球晶,435.5,-2.57,2065,441.5,-1.36,5,投連賣
