符合條件商品
資料日期：2022年 11月  4日
策略,	08投信5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/04),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 16:15 符合檔數(7)
1	,3131.TW,弘塑,225,-0.88,34,186,20.97,12,投連賣
2	,3665.TW,貿聯-KY,251,-2.33,1391,260,-3.46,9,投連賣
3	,3346.TW,麗清,38,1.88,1028,30.65,23.98,8,投連賣
4	,3081.TW,聯亞,110.5,-0.9,1673,92,20.11,6,投連賣
5	,4966.TW,譜瑞-KY,825,0.86,553,612,34.8,6,投連賣
6	,6146.TW,耕興,231,2.21,247,200.5,15.21,6,投連賣
7	,9933.TW,中鼎,41.85,0.6,916,40.1,4.36,5,投連賣
