符合條件商品
資料日期：2022年  8月 23日
策略,	08投信5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/23),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 16:25 符合檔數(5)
1	,3596.TW,智易,98.3,-0.2,490,113,-13.01,10,投連賣
2	,5388.TW,中磊,77.4,-0.13,1579,97.4,-20.53,8,投連賣
3	,3042.TW,晶技,83,0.73,539,87.1,-4.71,6,投連賣
4	,9914.TW,美利達,171,-2.29,298,220,-22.27,6,投連賣
5	,8454.TW,富邦媒,626,0,570,748,-16.31,5,投連賣
