符合條件商品
資料日期：2022年 10月 20日
策略,	08投信5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(10/20),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 16:17 符合檔數(23)
1	,1560.TW,中砂,109.5,-1.35,2814,102,7.35,11,投連賣
2	,8114.TW,振樺電,110,0.92,219,112.5,-2.22,11,投連賣
3	,5340.TW,建榮,25.25,-0.79,22,24.5,3.06,10,投連賣
4	,6515.TW,穎崴,404,-1.46,559,342.5,17.96,8,投連賣
5	,1795.TW,美時,232,0.22,11755,155,49.68,7,投連賣
6	,3406.TW,玉晶光,364,-0.68,820,301,20.93,7,投連賣
7	,3611.TW,鼎翰,191,-0.26,8,183,4.37,7,投連賣
8	,3443.TW,創意,726,-0.55,5389,427,70.02,6,投連賣
9	,4958.TW,臻鼎-KY,108,-1.37,2633,105,2.86,6,投連賣
10	,5439.TW,高技,46.85,0,102,38.85,20.59,6,投連賣
11	,6187.TW,萬潤,65,0.93,810,57.6,12.85,6,投連賣
12	,1101.TW,台泥,34.05,-1.16,23484,30.9,10.19,5,投連賣
13	,1536.TW,和大,70.4,-0.56,752,72.1,-2.36,5,投連賣
14	,1604.TW,聲寶,25.55,-0.2,118,23.75,7.58,5,投連賣
15	,2206.TW,三陽工業,33.7,0.45,1845,35.75,-5.73,5,投連賣
16	,2357.TW,華碩,271,-1.63,1392,232,16.81,5,投連賣
17	,2385.TW,群光,87.2,0.11,1118,79.6,9.55,5,投連賣
18	,2504.TW,國產,25.1,1.01,1440,22.4,12.05,5,投連賣
19	,2535.TW,達欣工,29.7,0.17,102,29.05,2.24,5,投連賣
20	,4919.TW,新唐,117,-2.09,4502,98.4,18.9,5,投連賣
21	,4938.TW,和碩,64.2,0.31,3317,55.9,14.85,5,投連賣
22	,5274.TW,信驊,1830,0.83,312,1620,12.96,5,投連賣
23	,6669.TW,緯穎,819,-1.33,686,649,26.19,5,投連賣
