符合條件商品
資料日期：2022年 12月 20日
策略,	08投信5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/20),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 16:07 符合檔數(35)
1	,3037.TW,欣興,125,2.46,35224,126.5,-1.19,11,投連賣
2	,1102.TW,亞泥,41.55,0.24,6062,40.9,1.59,8,投連賣
3	,2441.TW,超豐,48.2,-2.33,4006,46.95,2.66,8,投連賣
4	,2449.TW,京元電子,36.4,-1.75,4505,36.65,-0.68,8,投連賣
5	,2454.TW,聯發科,660,-0.15,2431,646,2.17,8,投連賣
6	,2609.TW,陽明,67.3,-1.03,57425,63.9,5.32,8,投連賣
7	,3036.TW,文曄,62.7,-0.95,1327,61.7,1.62,8,投連賣
8	,4938.TW,和碩,64.2,0.31,3317,63.6,0.94,8,投連賣
9	,5522.TW,遠雄,58.5,0.34,1205,57.8,1.21,8,投連賣
10	,1215.TW,卜蜂,78.3,0.77,1049,77.5,1.03,7,投連賣
11	,1232.TW,大統益,141.5,-0.35,131,143,-1.05,7,投連賣
12	,5274.TW,信驊,1830,0.83,312,1875,-2.4,7,投連賣
13	,6202.TW,盛群,67.6,0,761,68.2,-0.88,7,投連賣
14	,1304.TW,台聚,22.1,1.61,6105,20.7,6.76,6,投連賣
15	,1717.TW,長興,31.5,-1.25,930,31.1,1.29,6,投連賣
16	,2352.TW,佳世達,27.5,1.66,4573,26.4,4.17,6,投連賣
17	,2409.TW,友達,15.4,0.65,36394,14.8,4.05,6,投連賣
18	,3567.TW,逸昌,24.95,0.4,68,24.8,0.6,6,投連賣
19	,4945.TW,陞達科技,46.75,-2.6,16,46.35,0.86,6,投連賣
20	,5220.TW,萬達光電,28.2,-0.88,20,28.65,-1.57,6,投連賣
21	,5483.TW,中美晶,143.5,-1.37,3418,144,-0.35,6,投連賣
22	,6121.TW,新普,288.5,-0.35,276,291,3.81,6,投連賣
23	,1101.TW,台泥,34.05,-1.16,23484,33.7,1.04,5,投連賣
24	,2301.TW,光寶科,64,-0.47,4678,63.2,1.27,5,投連賣
25	,2324.TW,仁寶,22.95,0.44,9576,22.7,1.1,5,投連賣
26	,2356.TW,英業達,26,0.19,6530,25.65,1.36,5,投連賣
27	,2377.TW,微星,119.5,1.7,2513,116,3.02,5,投連賣
28	,2382.TW,廣達,71.2,-0.97,4354,70.2,1.42,5,投連賣
29	,2385.TW,群光,87.2,0.11,1118,86.4,0.93,5,投連賣
30	,2492.TW,華新科,78.7,-1.38,848,78,0.9,5,投連賣
31	,2882.TW,國泰金,41.15,1.86,33982,40.15,2.49,5,投連賣
32	,3044.TW,健鼎,96,1.59,1391,93.5,2.67,5,投連賣
33	,3702.TW,大聯大,47.8,-0.52,2583,47.3,1.06,5,投連賣
34	,6176.TW,瑞儀,106,0.47,1064,107,-0.93,5,投連賣
35	,9940.TW,信義,27.2,-0.18,182,27.05,0.55,5,投連賣
