符合條件商品
資料日期：2022年 10月  6日
策略,	08投信5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(10/06),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 16:18 符合檔數(7)
1	,2618.TW,長榮航,28.1,-2.09,27994,28.6,-1.75,10,投連賣
2	,6477.TW,安集,45.15,0.22,708,45.7,-1.2,10,投連賣
3	,1565.TW,精華,244,0.21,46,226,7.96,9,投連賣
4	,6274.TW,台燿,52.5,1.16,910,43.5,20.69,8,投連賣
5	,3532.TW,台勝科,142,-2.07,1152,146.5,-3.07,7,投連賣
6	,2379.TW,瑞昱,289,-0.52,1352,278.5,3.77,6,投連賣
7	,3042.TW,晶技,83,0.73,539,74.7,11.11,6,投連賣
