符合條件商品
資料日期：2022年  3月  1日
策略,	08投信5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(03/01),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 16:46 符合檔數(5)
1	,6457.TW,紘康,62.5,-1.26,183,148,-51.55,10,投連賣
2	,3231.TW,緯創,29.9,-0.83,12268,29.35,11.19,7,投連賣
3	,6278.TW,台表科,92.4,-0.86,1062,117,-14.77,7,投連賣
4	,6741.TW,91APP*-KY,114.5,-4.98,4956,185,-37.84,6,投連賣
5	,6756.TW,威鋒電子,191,-2.05,282,454,-56.78,5,投連賣
