符合條件商品
資料日期：2022年  1月  5日
策略,	08投信5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(01/05),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 16:51 符合檔數(22)
1	,1702.TW,南僑,44.8,-0.88,73,49.8,-5.68,20,投連賣
2	,2317.TW,鴻海,101,0,15490,109,-2.56,14,投連賣
3	,2105.TW,正新,33.75,-0.74,1203,35.75,-2.29,10,投連賣
4	,2303.TW,聯電,41.95,-2.1,34060,63.1,-29.21,10,投連賣
5	,3045.TW,台灣大,94.8,0,2514,99.7,-0.97,9,投連賣
6	,2912.TW,統一超,268,-1.47,996,275,0.64,8,投連賣
7	,3035.TW,智原,159,0.63,7973,218.5,-25.55,7,投連賣
8	,2201.TW,裕隆,59.1,-1.01,17319,43.55,40.88,6,投連賣
9	,2301.TW,光寶科,64,-0.47,4678,64.4,5.32,6,投連賣
10	,2313.TW,華通,45.95,-1.08,9582,42.95,11.04,6,投連賣
11	,3044.TW,健鼎,96,1.59,1391,122.5,-16.15,6,投連賣
12	,3529.TW,力旺,1350,1.12,770,2015,-32.18,6,投連賣
13	,3702.TW,大聯大,47.8,-0.52,2583,51.8,-1.18,6,投連賣
14	,4105.TW,東洋,82.8,0.24,1226,68.2,26.64,6,投連賣
15	,8215.TW,明基材,32.2,-2.72,1195,37.55,-9.68,6,投連賣
16	,9917.TW,中保科,99.6,1.32,404,102,2.5,6,投連賣
17	,2481.TW,強茂,60.4,-0.33,2094,102,-37.49,5,投連賣
18	,2603.TW,長榮,167.5,-2.33,36972,141,-38.46,5,投連賣
19	,3034.TW,聯詠,301.5,-0.17,3163,520,-30.03,5,投連賣
20	,5347.TW,世界,81.5,-1.69,3288,148.5,-41.53,5,投連賣
21	,6138.TW,茂達,117.5,-0.42,755,253.5,-50.37,5,投連賣
22	,6415.TW,矽力*-KY,445,1.37,2330,4920,-63.63,5,投連賣
