符合條件商品
資料日期：2022年  2月  9日
策略,	08投信5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(02/09),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 16:48 符合檔數(5)
1	,1477.TW,聚陽,238.5,0,510,234,7.23,7,投連賣
2	,3034.TW,聯詠,301.5,-0.17,3163,462,-21.24,6,投連賣
3	,2498.TW,宏達電,55,-0.72,14502,67.9,-19,5,投連賣
4	,3443.TW,創意,726,-0.55,5389,476,54.43,5,投連賣
5	,4927.TW,泰鼎-KY,54.5,-0.73,593,105.5,-45,5,投連賣
