符合條件商品
資料日期：2022年 10月  7日
策略,	08投信5連賣
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(10/07),	區間漲幅%,	連賣次數,	主融外自投
執行時間：2022-12-25 16:18 符合檔數(5)
1	,1565.TW,精華,244,0.21,46,223,9.42,10,投連賣
2	,6274.TW,台燿,52.5,1.16,910,42.9,22.38,9,投連賣
3	,2412.TW,中華電,112.5,-0.44,6521,110.5,1.81,5,投連賣
4	,3324.TW,雙鴻,151,-0.66,649,133.5,13.11,5,投連賣
5	,4904.TW,遠傳,65.7,-0.3,2525,68.3,-3.81,5,投連賣
