符合條件商品
資料日期：2022年  8月  3日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/03),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:28 符合檔數(87)
1	,1101.TW,台泥,34.05,-1.16,23484,39.1,-12.92,20,投連買
2	,2352.TW,佳世達,27.5,1.66,4573,28.25,-2.65,20,投連買
3	,2377.TW,微星,119.5,1.7,2513,115.5,12.75,20,投連買
4	,2382.TW,廣達,71.2,-0.97,4354,78.5,-9.3,20,投連買
5	,3702.TW,大聯大,47.8,-0.52,2583,50.1,-4.59,20,投連買
6	,1304.TW,台聚,22.1,1.61,6105,22,0.45,15,投連買
7	,1717.TW,長興,31.5,-1.25,930,31.55,-3.55,15,投連買
8	,1102.TW,亞泥,41.55,0.24,6062,41.45,0.24,14,投連買
9	,1710.TW,東聯,18.5,1.09,1345,17.3,6.94,14,投連買
10	,2014.TW,中鴻,27.6,1.1,53751,26.7,3.37,14,投連買
11	,1314.TW,中石化,9.86,-1,4928,10,-1.4,13,投連買
12	,1907.TW,永豐餘,24.45,-1.21,810,23.55,3.82,13,投連買
13	,2002.TW,中鋼,30.7,0.16,37216,28.05,9.45,13,投連買
14	,2441.TW,超豐,48.2,-2.33,4006,62.1,-15.95,13,投連買
15	,2615.TW,萬海,86.2,-1.15,55180,104.5,-17.51,13,投連買
16	,2880.TW,華南金,22.5,-1.1,4175,23,4.51,13,投連買
17	,2890.TW,永豐金,16.7,-4.84,27291,16.8,5.16,13,投連買
18	,2892.TW,第一金,26.3,-0.38,6392,26.95,3.38,13,投連買
19	,3036.TW,文曄,62.7,-0.95,1327,68.3,-8.2,13,投連買
20	,5522.TW,遠雄,58.5,0.34,1205,63.3,-4.11,13,投連買
21	,5880.TW,合庫金,25.95,-0.76,4866,27.35,1.29,13,投連買
22	,6770.TW,力積電,33.3,-0.3,10173,34,0.03,13,投連買
23	,1434.TW,福懋,26.3,-0.19,479,25.75,2.14,12,投連買
24	,1722.TW,台肥,53.1,-0.56,1033,63.2,-12.25,12,投連買
25	,2105.TW,正新,33.75,-0.74,1203,35.75,-5.59,12,投連買
26	,2356.TW,英業達,26,0.19,6530,24.1,7.88,12,投連買
27	,3711.TW,日月光投控,93.8,-3.6,11870,86,9.07,12,投連買
28	,6005.TW,群益證,11.1,0,1344,11.15,-0.45,12,投連買
29	,2887.TW,台新金,15.2,0,6593,15.65,5.63,11,投連買
30	,2207.TW,和泰車,592,-0.67,113,597,-0.84,10,投連買
31	,2834.TW,臺企銀,12.9,-0.39,8238,11.9,8.4,10,投連買
32	,6446.TW,藥華藥,488.5,-1.81,841,548,-10.86,10,投連買
33	,2385.TW,群光,87.2,0.11,1118,77.5,12.52,9,投連買
34	,2845.TW,遠東銀,11.1,-0.89,1864,11.25,3.84,9,投連買
35	,3680.TW,家登,254.5,0.79,478,236.5,9.23,9,投連買
36	,5871.TW,中租-KY,216.5,0.46,2711,203.5,6.39,9,投連買
37	,6829.TW,千附精密,73.2,0.69,155,71.3,2.66,9,投連買
38	,1303.TW,南亞,70.3,-1.54,4616,67.7,3.84,8,投連買
39	,1326.TW,台化,69.4,-0.72,1689,69.3,0.14,8,投連買
40	,1904.TW,正隆,27.15,-1.09,381,26.9,0.93,8,投連買
41	,2301.TW,光寶科,64,-0.47,4678,64.8,0.98,8,投連買
42	,2324.TW,仁寶,22.95,0.44,9576,23.1,-0.65,8,投連買
43	,2327.TW,國巨,460,-1.39,1468,326.5,13.01,8,投連買
44	,2330.TW,台積電,455,-2.78,26724,501,-8.13,8,投連買
45	,2347.TW,聯強,61,-0.81,2957,54.5,11.93,8,投連買
46	,2353.TW,宏碁,23.15,0.22,5082,22.05,4.99,8,投連買
47	,2357.TW,華碩,271,-1.63,1392,281,-3.56,8,投連買
48	,2408.TW,南亞科,51.4,-0.58,5241,51.2,0.39,8,投連買
49	,2412.TW,中華電,112.5,-0.44,6521,121.5,-7.41,8,投連買
50	,2606.TW,裕民,50.1,-3.47,10468,40.85,22.64,8,投連買
51	,2881.TW,富邦金,56.7,-0.18,6587,56.6,5.19,8,投連買
52	,2885.TW,元大金,21.8,-0.91,10786,20.15,11.45,8,投連買
53	,3034.TW,聯詠,301.5,-0.17,3163,249.5,20.84,8,投連買
54	,3045.TW,台灣大,94.8,0,2514,101.5,-6.6,8,投連買
55	,4904.TW,遠傳,65.7,-0.3,2525,75.4,-12.86,8,投連買
56	,4938.TW,和碩,64.2,0.31,3317,63.1,1.74,8,投連買
57	,9907.TW,統一實,17.05,-0.29,1397,16,6.56,8,投連買
