符合條件商品
資料日期：2022年  5月 31日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/31),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:36 符合檔數(21)
1	,2317.TW,鴻海,101,0,15490,113,-6.01,20,投連買
2	,2885.TW,元大金,21.8,-0.91,10786,24.35,-1.45,20,投連買
3	,6415.TW,矽力*-KY,445,1.37,2330,3040,-41.45,11,投連買
4	,2881.TW,富邦金,56.7,-0.18,6587,64.1,-1.29,10,投連買
5	,1605.TW,華新,46.75,-1.68,42087,47.1,3.34,9,投連買
6	,1101.TW,台泥,34.05,-1.16,23484,42.6,-9.92,8,投連買
7	,2324.TW,仁寶,22.95,0.44,9576,23,-0.22,8,投連買
8	,2330.TW,台積電,455,-2.78,26724,560,-17.36,8,投連買
9	,2353.TW,宏碁,23.15,0.22,5082,29.1,-12.58,8,投連買
10	,2377.TW,微星,119.5,1.7,2513,135,-3.54,8,投連買
11	,2382.TW,廣達,71.2,-0.97,4354,79.6,-2.98,8,投連買
12	,3552.TW,同致,141.5,1.07,902,180.5,-20.38,7,投連買
13	,2338.TW,光罩,86.3,0.94,3470,93.9,-5.67,6,投連買
14	,2474.TW,可成,169,-1.74,2651,164,9.21,6,投連買
15	,3036.TW,文曄,62.7,-0.95,1327,75.3,-10.95,6,投連買
16	,6239.TW,力成,81.3,0.62,1926,97.9,-10.21,6,投連買
17	,1301.TW,台塑,86.8,-0.46,6046,105,-10.51,5,投連買
18	,3624.TW,光頡,40.35,0.62,414,86.7,-51.48,5,投連買
19	,3702.TW,大聯大,47.8,-0.52,2583,52.8,-3.04,5,投連買
20	,3711.TW,日月光投控,93.8,-3.6,11870,104.5,-2.77,5,投連買
21	,5876.TW,上海商銀,44.25,-0.45,2405,50.6,-9.36,5,投連買
