符合條件商品
資料日期：2022年  8月  2日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/02),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:29 符合檔數(84)
1	,1101.TW,台泥,34.05,-1.16,23484,39.15,-13.03,20,投連買
2	,1402.TW,遠東新,31.55,-4.39,10632,30,5.17,20,投連買
3	,2352.TW,佳世達,27.5,1.66,4573,28.5,-3.51,20,投連買
4	,2377.TW,微星,119.5,1.7,2513,116,12.26,20,投連買
5	,2382.TW,廣達,71.2,-0.97,4354,78.7,-9.53,20,投連買
6	,3702.TW,大聯大,47.8,-0.52,2583,50.2,-4.78,20,投連買
7	,1304.TW,台聚,22.1,1.61,6105,22.35,-1.12,14,投連買
8	,1717.TW,長興,31.5,-1.25,930,31.8,-4.31,14,投連買
9	,1102.TW,亞泥,41.55,0.24,6062,41.4,0.36,13,投連買
10	,1710.TW,東聯,18.5,1.09,1345,17.45,6.02,13,投連買
11	,2014.TW,中鴻,27.6,1.1,53751,26.9,2.6,13,投連買
12	,1314.TW,中石化,9.86,-1,4928,10.2,-3.33,12,投連買
13	,1907.TW,永豐餘,24.45,-1.21,810,23.5,4.04,12,投連買
14	,2002.TW,中鋼,30.7,0.16,37216,28.35,8.29,12,投連買
15	,2441.TW,超豐,48.2,-2.33,4006,62,-15.81,12,投連買
16	,2615.TW,萬海,86.2,-1.15,55180,105,-17.9,12,投連買
17	,2880.TW,華南金,22.5,-1.1,4175,23.1,4.07,12,投連買
18	,2890.TW,永豐金,16.7,-4.84,27291,16.85,4.83,12,投連買
19	,2892.TW,第一金,26.3,-0.38,6392,26.95,3.38,12,投連買
20	,3036.TW,文曄,62.7,-0.95,1327,69.3,-9.52,12,投連買
21	,5522.TW,遠雄,58.5,0.34,1205,62.7,-3.19,12,投連買
22	,5880.TW,合庫金,25.95,-0.76,4866,27.25,1.65,12,投連買
23	,6770.TW,力積電,33.3,-0.3,10173,34.2,-0.57,12,投連買
24	,1434.TW,福懋,26.3,-0.19,479,25.95,1.35,11,投連買
25	,1722.TW,台肥,53.1,-0.56,1033,63.5,-12.66,11,投連買
26	,2105.TW,正新,33.75,-0.74,1203,35.8,-5.73,11,投連買
27	,2356.TW,英業達,26,0.19,6530,23.75,9.47,11,投連買
28	,3711.TW,日月光投控,93.8,-3.6,11870,84.5,11.01,11,投連買
29	,6005.TW,群益證,11.1,0,1344,11.25,-1.33,11,投連買
30	,2887.TW,台新金,15.2,0,6593,15.75,4.97,10,投連買
31	,2207.TW,和泰車,592,-0.67,113,595,-0.5,9,投連買
32	,2834.TW,臺企銀,12.9,-0.39,8238,12,7.5,9,投連買
33	,6446.TW,藥華藥,488.5,-1.81,841,551,-11.34,9,投連買
34	,2385.TW,群光,87.2,0.11,1118,76.6,13.84,8,投連買
35	,2845.TW,遠東銀,11.1,-0.89,1864,11.25,3.84,8,投連買
36	,3680.TW,家登,254.5,0.79,478,237,9,8,投連買
37	,5871.TW,中租-KY,216.5,0.46,2711,213,1.64,8,投連買
38	,6829.TW,千附精密,73.2,0.69,155,70.6,3.68,8,投連買
39	,1303.TW,南亞,70.3,-1.54,4616,67.7,3.84,7,投連買
40	,1326.TW,台化,69.4,-0.72,1689,68.9,0.73,7,投連買
41	,1904.TW,正隆,27.15,-1.09,381,26.95,0.74,7,投連買
42	,2301.TW,光寶科,64,-0.47,4678,65.1,0.52,7,投連買
43	,2324.TW,仁寶,22.95,0.44,9576,22.95,0,7,投連買
44	,2327.TW,國巨,460,-1.39,1468,325.5,13.35,7,投連買
45	,2330.TW,台積電,455,-2.78,26724,492,-6.45,7,投連買
46	,2347.TW,聯強,61,-0.81,2957,55,10.91,7,投連買
47	,2353.TW,宏碁,23.15,0.22,5082,22.35,3.58,7,投連買
48	,2357.TW,華碩,271,-1.63,1392,277.5,-2.34,7,投連買
49	,2408.TW,南亞科,51.4,-0.58,5241,50.4,1.98,7,投連買
50	,2412.TW,中華電,112.5,-0.44,6521,122.5,-8.16,7,投連買
51	,2606.TW,裕民,50.1,-3.47,10468,41.3,21.31,7,投連買
52	,2881.TW,富邦金,56.7,-0.18,6587,56.6,5.19,7,投連買
53	,2885.TW,元大金,21.8,-0.91,10786,20.15,11.45,7,投連買
54	,3034.TW,聯詠,301.5,-0.17,3163,250.5,20.36,7,投連買
55	,3045.TW,台灣大,94.8,0,2514,102,-7.06,7,投連買
56	,4904.TW,遠傳,65.7,-0.3,2525,75.2,-12.63,7,投連買
57	,4938.TW,和碩,64.2,0.31,3317,63,1.9,7,投連買
58	,6491.TW,晶碩,404.5,-1.94,432,434.5,-6.9,7,投連買
59	,9907.TW,統一實,17.05,-0.29,1397,16.3,4.6,7,投連買
60	,1513.TW,中興電,66,0.15,12515,58.9,12.05,6,投連買
61	,1605.TW,華新,46.75,-1.68,42087,32.7,42.97,6,投連買
62	,2006.TW,東和鋼鐵,53.2,0.95,1881,52.2,1.92,6,投連買
63	,2308.TW,台達電,281,-1.92,5149,258.5,8.7,6,投連買
64	,2458.TW,義隆,86.1,-1.71,718,107.5,-19.91,6,投連買
65	,2609.TW,陽明,67.3,-1.03,57425,87.5,-23.09,6,投連買
66	,2888.TW,新光金,8.75,-0.57,13386,8.51,2.82,6,投連買
67	,3081.TW,聯亞,110.5,-0.9,1673,138,-19.93,6,投連買
68	,3231.TW,緯創,29.9,-0.83,12268,26.4,13.26,6,投連買
69	,6147.TW,頎邦,58.6,0.51,604,54.5,7.52,6,投連買
70	,6176.TW,瑞儀,106,0.47,1064,92.6,14.47,6,投連買
71	,8069.TW,元太,167,-1.47,11565,186,-10.22,6,投連買
72	,1590.TW,亞德客-KY,911,0,242,825,12.33,5,投連買
73	,2027.TW,大成鋼,43.15,-1.93,15303,35.1,22.93,5,投連買
74	,2345.TW,智邦,237.5,-6.5,4085,255,-4.6,5,投連買
75	,2368.TW,金像電,88.4,-1.12,3685,80.4,0.25,5,投連買
76	,2376.TW,技嘉,106.5,1.43,5227,92.2,32.78,5,投連買
77	,2449.TW,京元電子,36.4,-1.75,4505,39.05,-6.79,5,投連買
78	,2634.TW,漢翔,34.55,3.13,14471,38.2,-9.55,5,投連買
79	,2801.TW,彰銀,17.25,-0.29,2566,17.65,1.47,5,投連買
80	,3491.TW,昇達科,136.5,1.11,719,163.5,-16.51,5,投連買
81	,4104.TW,佳醫,67.2,0.75,101,64.3,9.73,5,投連買
82	,6239.TW,力成,81.3,0.62,1926,84.7,-4.01,5,投連買
83	,8050.TW,廣積,78.9,1.81,7925,69.7,13.2,5,投連買
84	,8926.TW,台汽電,32.2,-0.46,354,37.5,-14.13,5,投連買
