符合條件商品
資料日期：2022年  3月 29日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(03/29),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:48 符合檔數(34)
1	,2891.TW,中信金,21.9,-1.13,23817,28.8,-19.66,18,投連買
2	,3702.TW,大聯大,47.8,-0.52,2583,56.4,-9.23,18,投連買
3	,2382.TW,廣達,71.2,-0.97,4354,91.3,-15.42,17,投連買
4	,2449.TW,京元電子,36.4,-1.75,4505,42.75,-8.06,16,投連買
5	,2324.TW,仁寶,22.95,0.44,9576,26.95,-7.57,13,投連買
6	,2356.TW,英業達,26,0.19,6530,24.85,11.11,13,投連買
7	,1101.TW,台泥,34.05,-1.16,23484,49.8,-22.95,12,投連買
8	,2347.TW,聯強,61,-0.81,2957,74.7,-12.07,12,投連買
9	,2883.TW,開發金,12.7,-0.78,8936,18.95,-27.92,12,投連買
10	,2886.TW,兆豐金,30.55,-0.97,8425,42,-22.52,12,投連買
11	,1102.TW,亞泥,41.55,0.24,6062,48.4,-7.05,10,投連買
12	,2368.TW,金像電,88.4,-1.12,3685,84.9,-2.48,10,投連買
13	,2377.TW,微星,119.5,1.7,2513,130.5,-0.21,10,投連買
14	,3653.TW,健策,369.5,-0.81,1389,410,1.2,10,投連買
15	,4919.TW,新唐,117,-2.09,4502,194.5,-37.22,10,投連買
16	,6488.TW,環球晶,435.5,-2.57,2065,665,-33.29,10,投連買
17	,2353.TW,宏碁,23.15,0.22,5082,30.05,-15.33,8,投連買
18	,2458.TW,義隆,86.1,-1.71,718,171,-43.1,8,投連買
19	,6176.TW,瑞儀,106,0.47,1064,104.5,10.5,8,投連買
20	,6271.TW,同欣電,201,-4.29,2372,285.5,-33.11,8,投連買
21	,1303.TW,南亞,70.3,-1.54,4616,92.5,-16.2,7,投連買
22	,2357.TW,華碩,271,-1.63,1392,376,-17,7,投連買
23	,3014.TW,聯陽,71.5,-0.83,189,111.5,-27.09,7,投連買
24	,3042.TW,晶技,83,0.73,539,101.5,-10.88,7,投連買
25	,3443.TW,創意,726,-0.55,5389,518,41.91,7,投連買
26	,3711.TW,日月光投控,93.8,-3.6,11870,103.5,-1.82,7,投連買
27	,6202.TW,盛群,67.6,0,761,122,-38.5,7,投連買
28	,3037.TW,欣興,125,2.46,35224,244,-47.61,6,投連買
29	,3661.TW,世芯-KY,803,-1.35,2950,1095,-25.74,6,投連買
30	,6669.TW,緯穎,819,-1.33,686,944,-10.46,6,投連買
31	,2031.TW,新光鋼,44,-0.56,5573,66,-25.78,5,投連買
32	,3533.TW,嘉澤,829,0.36,375,703,20.88,5,投連買
33	,4739.TW,康普,94.9,-1.15,795,161,-39.6,5,投連買
34	,5274.TW,信驊,1830,0.83,312,3280,-37.71,5,投連買
