符合條件商品
資料日期：2022年  1月 24日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(01/24),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 17:13 符合檔數(45)
1	,2108.TW,南帝,38.2,-0.26,608,85.2,-50.39,20,投連買
2	,2458.TW,義隆,86.1,-1.71,718,162,-39.94,20,投連買
3	,6176.TW,瑞儀,106,0.47,1064,101.5,13.76,20,投連買
4	,2382.TW,廣達,71.2,-0.97,4354,94,-17.85,19,投連買
5	,6116.TW,彩晶,11.1,0.91,3518,16.45,-26.97,19,投連買
6	,2356.TW,英業達,26,0.19,6530,25.45,8.47,15,投連買
7	,2883.TW,開發金,12.7,-0.78,8936,18.45,-25.99,15,投連買
8	,3231.TW,緯創,29.9,-0.83,12268,31.45,3.78,15,投連買
9	,3661.TW,世芯-KY,803,-1.35,2950,911,-10.74,14,投連買
10	,3714.TW,富采,46.6,-0.96,1148,90.8,-46.8,14,投連買
11	,6548.TW,長科*,29.95,0,316,98.7,-20.89,14,投連買
12	,2409.TW,友達,15.4,0.65,36394,20.3,-24.77,13,投連買
13	,3264.TW,欣銓,49.85,-0.89,1243,53,-0.34,12,投連買
14	,6147.TW,頎邦,58.6,0.51,604,68.7,-5.21,12,投連買
15	,8155.TW,博智,108,-1.37,385,185.5,-38.84,12,投連買
16	,4966.TW,譜瑞-KY,825,0.86,553,1945,-56.41,10,投連買
17	,2006.TW,東和鋼鐵,53.2,0.95,1881,67.5,-14.43,8,投連買
18	,2385.TW,群光,87.2,0.11,1118,89.1,5.47,8,投連買
19	,3035.TW,智原,159,0.63,7973,213.5,-23.81,8,投連買
20	,3044.TW,健鼎,96,1.59,1391,128.5,-20.06,8,投連買
21	,6415.TW,矽力*-KY,445,1.37,2330,3715,-51.83,8,投連買
22	,3592.TW,瑞鼎,307.5,0,497,658,-46.11,7,投連買
23	,5220.TW,萬達光電,28.2,-0.88,20,34.5,-11.82,7,投連買
24	,5388.TW,中磊,77.4,-0.13,1579,75.9,5.09,7,投連買
25	,8478.TW,東哥遊艇,297,1.02,2514,128,137.98,7,投連買
26	,2376.TW,技嘉,106.5,1.43,5227,140,-12.56,6,投連買
27	,3455.TW,由田,80.3,-0.25,313,102,-16.28,6,投連買
28	,3665.TW,貿聯-KY,251,-2.33,1391,277.5,-6.73,6,投連買
29	,4919.TW,新唐,117,-2.09,4502,138.5,-11.84,6,投連買
30	,6278.TW,台表科,92.4,-0.86,1062,130.5,-23.59,6,投連買
31	,2345.TW,智邦,237.5,-6.5,4085,266,-8.54,5,投連買
32	,2360.TW,致茂,179,0.56,783,217.5,-13.97,5,投連買
33	,2393.TW,億光,37.5,0.94,242,54.9,-25.31,5,投連買
34	,2492.TW,華新科,78.7,-1.38,848,154,-46.32,5,投連買
35	,3010.TW,華立,85.6,1.66,269,102.5,-10.01,5,投連買
36	,3036.TW,文曄,62.7,-0.95,1327,86.3,-22.3,5,投連買
37	,3059.TW,華晶科,33.4,-0.45,748,46.5,-26.8,5,投連買
38	,3702.TW,大聯大,47.8,-0.52,2583,54.4,-5.89,5,投連買
39	,4904.TW,遠傳,65.7,-0.3,2525,64.9,5.36,5,投連買
40	,4915.TW,致伸,55.1,-0.9,3460,54.5,6.72,5,投連買
41	,4958.TW,臻鼎-KY,108,-1.37,2633,96.4,17.31,5,投連買
42	,5269.TW,祥碩,717,0.14,564,1605,-54.08,5,投連買
43	,6196.TW,帆宣,117,-0.43,361,163.5,-25.34,5,投連買
44	,6239.TW,力成,81.3,0.62,1926,98,-10.29,5,投連買
45	,6756.TW,威鋒電子,191,-2.05,282,459.5,-57.3,5,投連買
