符合條件商品
資料日期：2022年  6月 27日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(06/27),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:34 符合檔數(53)
1	,2317.TW,鴻海,101,0,15490,111,-4.31,20,投連買
2	,5876.TW,上海商銀,44.25,-0.45,2405,54.3,-15.54,20,投連買
3	,9910.TW,豐泰,207.5,-1.19,2962,203,4.66,15,投連買
4	,2324.TW,仁寶,22.95,0.44,9576,22.8,0.66,14,投連買
5	,2885.TW,元大金,21.8,-0.91,10786,23.3,2.98,14,投連買
6	,2881.TW,富邦金,56.7,-0.18,6587,61.9,2.22,13,投連買
7	,9933.TW,中鼎,41.85,0.6,916,46.65,-5.53,13,投連買
8	,1303.TW,南亞,70.3,-1.54,4616,84.7,-8.49,11,投連買
9	,1326.TW,台化,69.4,-0.72,1689,81.5,-9.52,11,投連買
10	,1402.TW,遠東新,31.55,-4.39,10632,31.7,4.47,11,投連買
11	,2204.TW,中華,50.1,0.91,1497,64.2,-13.98,11,投連買
12	,2308.TW,台達電,281,-1.92,5149,236.5,21.65,11,投連買
13	,2357.TW,華碩,271,-1.63,1392,328.5,-5,11,投連買
14	,2377.TW,微星,119.5,1.7,2513,125.5,3.77,11,投連買
15	,2474.TW,可成,169,-1.74,2651,169,5.98,11,投連買
16	,2891.TW,中信金,21.9,-1.13,23817,26.2,-11.69,11,投連買
17	,4551.TW,智伸科,146,-0.68,691,168,-10.36,11,投連買
18	,6239.TW,力成,81.3,0.62,1926,95.3,-7.75,11,投連買
19	,3596.TW,智易,98.3,-0.2,490,124.5,-15.82,10,投連買
20	,9939.TW,宏全,86.9,2.12,1021,78.2,17.99,10,投連買
21	,2049.TW,上銀,180,-0.83,411,257.5,-28.7,9,投連買
22	,3034.TW,聯詠,301.5,-0.17,3163,330,10.26,9,投連買
23	,6491.TW,晶碩,404.5,-1.94,432,439,-7.86,9,投連買
24	,2201.TW,裕隆,59.1,-1.01,17319,50.2,22.23,8,投連買
25	,2408.TW,南亞科,51.4,-0.58,5241,59.8,-8.08,8,投連買
26	,2412.TW,中華電,112.5,-0.44,6521,128.5,-9.24,8,投連買
27	,2451.TW,創見,66.8,0.45,561,70.8,3.41,8,投連買
28	,2883.TW,開發金,12.7,-0.78,8936,15.25,-10.44,8,投連買
29	,4904.TW,遠傳,65.7,-0.3,2525,84,-18.6,8,投連買
30	,1476.TW,儒鴻,492.5,1.23,1098,483,5.04,7,投連買
31	,1513.TW,中興電,66,0.15,12515,54.9,26.7,7,投連買
32	,2351.TW,順德,99.5,1.22,927,139,-26.55,7,投連買
33	,6202.TW,盛群,67.6,0,761,92.3,-18.71,7,投連買
34	,6770.TW,力積電,33.3,-0.3,10173,44.25,-23.15,7,投連買
35	,1319.TW,東陽,41.05,0.37,2564,46.25,-11.24,6,投連買
36	,2207.TW,和泰車,592,-0.67,113,629,-2.73,6,投連買
37	,2330.TW,台積電,455,-2.78,26724,498.5,-7.67,6,投連買
38	,2345.TW,智邦,237.5,-6.5,4085,245.5,-0.91,6,投連買
39	,2368.TW,金像電,88.4,-1.12,3685,85.5,-5.74,6,投連買
40	,2395.TW,研華,333,-1.48,273,354,-3.59,6,投連買
41	,2880.TW,華南金,22.5,-1.1,4175,23.15,3.83,6,投連買
42	,2887.TW,台新金,15.2,0,6593,16.85,-1.94,6,投連買
43	,3008.TW,大立光,2140,0,324,1705,27.95,6,投連買
44	,5388.TW,中磊,77.4,-0.13,1579,83.8,-7.64,6,投連買
45	,5871.TW,中租-KY,216.5,0.46,2711,212.5,1.88,6,投連買
46	,5880.TW,合庫金,25.95,-0.76,4866,27.15,2.04,6,投連買
47	,6803.TW,崑鼎,249,1.22,11,251,4.2,6,投連買
48	,8255.TW,朋程,177,5.04,12777,169,7.82,6,投連買
49	,3023.TW,信邦,275.5,-0.18,232,261,8.19,5,投連買
50	,3665.TW,貿聯-KY,251,-2.33,1391,312,-17.04,5,投連買
51	,3708.TW,上緯投控,94.6,-1.77,1112,131,-26.9,5,投連買
52	,6719.TW,力智,256,-0.97,769,484.5,-45.81,5,投連買
53	,8028.TW,昇陽半導體,57.5,-2.87,2439,69.9,-11.76,5,投連買
