符合條件商品
資料日期：2021年 11月  3日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/03),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 17:25 符合檔數(7)
1	,2481.TW,強茂,60.4,-0.33,2094,108,-40.96,8,投連買
2	,2345.TW,智邦,237.5,-6.5,4085,260.5,-6.61,6,投連買
3	,2455.TW,全新,67,0,1464,140,-49.68,6,投連買
4	,2408.TW,南亞科,51.4,-0.58,5241,68.6,-19.88,5,投連買
5	,2886.TW,兆豐金,30.55,-0.97,8425,33.4,-2.58,5,投連買
6	,6271.TW,同欣電,201,-4.29,2372,267,-28.47,5,投連買
7	,9917.TW,中保科,99.6,1.32,404,102,2.5,5,投連買
