符合條件商品
資料日期：2022年 10月 25日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(10/25),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:11 符合檔數(40)
1	,1303.TW,南亞,70.3,-1.54,4616,68.4,2.78,20,投連買
2	,1326.TW,台化,69.4,-0.72,1689,68.6,1.17,20,投連買
3	,1402.TW,遠東新,31.55,-4.39,10632,31.65,-0.32,20,投連買
4	,2317.TW,鴻海,101,0,15490,103.5,-2.42,20,投連買
5	,2353.TW,宏碁,23.15,0.22,5082,21.9,5.71,20,投連買
6	,2408.TW,南亞科,51.4,-0.58,5241,54.1,-4.99,20,投連買
7	,2474.TW,可成,169,-1.74,2651,162.5,4,20,投連買
8	,2885.TW,元大金,21.8,-0.91,10786,19.55,11.51,20,投連買
9	,5009.TW,榮剛,37.5,-0.66,11974,30.35,23.56,15,投連買
10	,2395.TW,研華,333,-1.48,273,294,13.27,13,投連買
11	,2615.TW,萬海,86.2,-1.15,55180,67.7,27.33,13,投連買
12	,3711.TW,日月光投控,93.8,-3.6,11870,77.3,21.35,13,投連買
13	,5347.TW,世界,81.5,-1.69,3288,62.6,30.19,13,投連買
14	,3023.TW,信邦,275.5,-0.18,232,243.5,13.14,12,投連買
15	,3045.TW,台灣大,94.8,0,2514,94.6,0.21,11,投連買
16	,3105.TW,穩懋,138,0.36,2757,115,20,11,投連買
17	,4904.TW,遠傳,65.7,-0.3,2525,70.1,-6.28,11,投連買
18	,8299.TW,群聯,305,-0.81,792,285,10.58,11,投連買
19	,9910.TW,豐泰,207.5,-1.19,2962,156,33.01,11,投連買
20	,6205.TW,詮欣,70.9,-0.7,430,79.6,-10.93,9,投連買
21	,6456.TW,GIS-KY,93.3,0.76,943,80.5,15.9,9,投連買
22	,1308.TW,亞聚,28.2,-0.88,1358,24.3,16.05,8,投連買
23	,3037.TW,欣興,125,2.46,35224,121.5,2.88,8,投連買
24	,4966.TW,譜瑞-KY,825,0.86,553,686,20.26,7,投連買
25	,6415.TW,矽力*-KY,445,1.37,2330,374,18.98,7,投連買
26	,2379.TW,瑞昱,289,-0.52,1352,251.5,14.91,6,投連買
27	,3587.TW,閎康,165,3.13,1620,130,26.92,6,投連買
28	,5483.TW,中美晶,143.5,-1.37,3418,120.5,19.09,6,投連買
29	,6770.TW,力積電,33.3,-0.3,10173,30.45,9.36,6,投連買
30	,1301.TW,台塑,86.8,-0.46,6046,82.3,5.47,5,投連買
31	,1476.TW,儒鴻,492.5,1.23,1098,406,21.31,5,投連買
32	,1760.TW,寶齡富錦,190,8.57,30709,134,41.79,5,投連買
33	,2006.TW,東和鋼鐵,53.2,0.95,1881,50.9,4.52,5,投連買
34	,2301.TW,光寶科,64,-0.47,4678,64.7,-1.08,5,投連買
35	,2376.TW,技嘉,106.5,1.43,5227,90.2,18.07,5,投連買
36	,3034.TW,聯詠,301.5,-0.17,3163,235.5,28.03,5,投連買
37	,3515.TW,華擎,140.5,2.93,1979,99.1,41.78,5,投連買
38	,5425.TW,台半,75.3,0,4216,71.5,5.31,5,投連買
39	,5871.TW,中租-KY,216.5,0.46,2711,141.5,53,5,投連買
40	,6274.TW,台燿,52.5,1.16,910,41.6,26.2,5,投連買
