符合條件商品
資料日期：2022年  5月 20日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/20),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:39 符合檔數(28)
1	,1216.TW,統一,65.9,0,2803,64.6,6.2,20,投連買
2	,2317.TW,鴻海,101,0,15490,107,-0.74,20,投連買
3	,2408.TW,南亞科,51.4,-0.58,5241,66.8,-17.72,20,投連買
4	,2885.TW,元大金,21.8,-0.91,10786,23.45,2.35,20,投連買
5	,3045.TW,台灣大,94.8,0,2514,108,-8.58,20,投連買
6	,3017.TW,奇鋐,111,-1.77,2015,109.5,5.23,9,投連買
7	,3661.TW,世芯-KY,803,-1.35,2950,950,-14.4,9,投連買
8	,6781.TW,AES-KY,680,1.34,965,1170,-41.03,9,投連買
9	,1795.TW,美時,232,0.22,11755,129.5,81.78,8,投連買
10	,2887.TW,台新金,15.2,0,6593,17.05,-3.06,8,投連買
11	,2883.TW,開發金,12.7,-0.78,8936,15.9,-14.07,7,投連買
12	,3036.TW,文曄,62.7,-0.95,1327,73.6,-8.91,7,投連買
13	,3529.TW,力旺,1350,1.12,770,1430,-4.44,7,投連買
14	,6488.TW,環球晶,435.5,-2.57,2065,574,-22.71,7,投連買
15	,2313.TW,華通,45.95,-1.08,9582,48.8,-5.84,6,投連買
16	,2379.TW,瑞昱,289,-0.52,1352,437.5,-28.09,6,投連買
17	,2383.TW,台光電,176.5,-0.84,2034,228,-17.84,6,投連買
18	,2884.TW,玉山金,24.1,-1.03,10272,28.9,-8.92,6,投連買
19	,4904.TW,遠傳,65.7,-0.3,2525,83,-17.62,6,投連買
20	,4958.TW,臻鼎-KY,108,-1.37,2633,108.5,4.24,6,投連買
21	,6239.TW,力成,81.3,0.62,1926,96,-8.43,6,投連買
22	,2106.TW,建大,30.15,0,347,31.2,-0.46,5,投連買
23	,2351.TW,順德,99.5,1.22,927,142.5,-28.36,5,投連買
24	,2634.TW,漢翔,34.55,3.13,14471,33.3,4.82,5,投連買
25	,3015.TW,全漢,38.3,0.39,117,42.65,-2.15,5,投連買
26	,5269.TW,祥碩,717,0.14,564,1405,-47.55,5,投連買
27	,6505.TW,台塑化,80.1,-1.11,1418,94.4,-11.59,5,投連買
28	,9958.TW,世紀鋼,88.9,-1.22,9352,117.5,-21.43,5,投連買
