符合條件商品
資料日期：2022年  2月 18日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(02/18),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:53 符合檔數(56)
1	,2356.TW,英業達,26,0.19,6530,25.7,7.44,20,投連買
2	,2382.TW,廣達,71.2,-0.97,4354,94.3,-18.1,20,投連買
3	,2883.TW,開發金,12.7,-0.78,8936,19.5,-29.95,20,投連買
4	,3661.TW,世芯-KY,803,-1.35,2950,1150,-29.29,20,投連買
5	,6147.TW,頎邦,58.6,0.51,604,68.9,-5.48,20,投連買
6	,3702.TW,大聯大,47.8,-0.52,2583,55.9,-8.41,17,投連買
7	,4904.TW,遠傳,65.7,-0.3,2525,68.6,-0.32,17,投連買
8	,5269.TW,祥碩,717,0.14,564,1835,-59.84,17,投連買
9	,6239.TW,力成,81.3,0.62,1926,96.8,-9.18,17,投連買
10	,1303.TW,南亞,70.3,-1.54,4616,89.1,-13.01,16,投連買
11	,1402.TW,遠東新,31.55,-4.39,10632,30,10.39,16,投連買
12	,2324.TW,仁寶,22.95,0.44,9576,25.75,-3.25,16,投連買
13	,2347.TW,聯強,61,-0.81,2957,69.7,-5.76,16,投連買
14	,2353.TW,宏碁,23.15,0.22,5082,30.05,-15.33,16,投連買
15	,2357.TW,華碩,271,-1.63,1392,372,-16.1,16,投連買
16	,2890.TW,永豐金,16.7,-4.84,27291,17.4,1.52,16,投連買
17	,2912.TW,統一超,268,-1.47,996,262.5,5.43,16,投連買
18	,3045.TW,台灣大,94.8,0,2514,105,-5.97,16,投連買
19	,2344.TW,華邦電,20.1,-0.99,9528,35.95,-41.92,15,投連買
20	,2408.TW,南亞科,51.4,-0.58,5241,83.5,-34.18,15,投連買
21	,1216.TW,統一,65.9,0,2803,67.6,1.48,14,投連買
22	,2412.TW,中華電,112.5,-0.44,6521,122,-4.41,14,投連買
23	,2885.TW,元大金,21.8,-0.91,10786,25.4,-5.5,14,投連買
24	,2886.TW,兆豐金,30.55,-0.97,8425,38.1,-14.59,14,投連買
25	,2892.TW,第一金,26.3,-0.38,6392,26.35,5.75,14,投連買
26	,6732.TW,昇佳電子,220,-1.57,74,467,-49.14,14,投連買
27	,2337.TW,旺宏,35,0.57,15889,45.1,-17.32,12,投連買
28	,2377.TW,微星,119.5,1.7,2513,160,-18.61,12,投連買
29	,3017.TW,奇鋐,111,-1.77,2015,114,1.08,12,投連買
30	,8255.TW,朋程,177,5.04,12777,237.5,-23.28,12,投連買
31	,1101.TW,台泥,34.05,-1.16,23484,47.45,-19.12,11,投連買
32	,2301.TW,光寶科,64,-0.47,4678,68.2,-0.54,10,投連買
33	,2354.TW,鴻準,51.4,-1.15,1092,63,-15.35,10,投連買
34	,2481.TW,強茂,60.4,-0.33,2094,109,-41.5,10,投連買
35	,2603.TW,長榮,167.5,-2.33,36972,141.5,-38.68,10,投連買
36	,6531.TW,愛普*,170,0,2500,392,-55.5,10,投連買
37	,8046.TW,南電,242,-0.41,10124,536,-53.24,10,投連買
38	,3037.TW,欣興,125,2.46,35224,242,-47.18,8,投連買
39	,3532.TW,台勝科,142,-2.07,1152,280.5,-48.63,8,投連買
40	,8299.TW,群聯,305,-0.81,792,537,-38.66,8,投連買
41	,2330.TW,台積電,455,-2.78,26724,637,-26.99,7,投連買
42	,2317.TW,鴻海,101,0,15490,105.5,0.68,6,投連買
43	,2615.TW,萬海,86.2,-1.15,55180,194.5,-44.59,6,投連買
44	,5347.TW,世界,81.5,-1.69,3288,128,-32.16,6,投連買
45	,2395.TW,研華,333,-1.48,273,386.5,-11.7,5,投連買
46	,2492.TW,華新科,78.7,-1.38,848,157,-47.34,5,投連買
47	,2609.TW,陽明,67.3,-1.03,57425,116.5,-27.48,5,投連買
48	,2880.TW,華南金,22.5,-1.1,4175,22.85,5.19,5,投連買
49	,2884.TW,玉山金,24.1,-1.03,10272,30.35,-13.25,5,投連買
50	,2891.TW,中信金,21.9,-1.13,23817,28.35,-18.41,5,投連買
51	,3008.TW,大立光,2140,0,324,2160,2.99,5,投連買
52	,3141.TW,晶宏,79.9,0.63,950,194.5,-57.34,5,投連買
53	,3324.TW,雙鴻,151,-0.66,649,250,-37.37,5,投連買
54	,4938.TW,和碩,64.2,0.31,3317,70.1,-1,5,投連買
55	,4958.TW,臻鼎-KY,108,-1.37,2633,93.6,20.83,5,投連買
56	,8016.TW,矽創,173.5,-0.29,574,298.5,-28.4,5,投連買
