符合條件商品
資料日期：2022年  6月 21日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(06/21),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:34 符合檔數(40)
1	,2317.TW,鴻海,101,0,15490,112,-5.17,20,投連買
2	,5876.TW,上海商銀,44.25,-0.45,2405,53.1,-13.62,19,投連買
3	,2454.TW,聯發科,660,-0.15,2431,868,-16.4,17,投連買
4	,2313.TW,華通,45.95,-1.08,9582,46.2,-0.54,13,投連買
5	,9910.TW,豐泰,207.5,-1.19,2962,202.5,4.91,11,投連買
6	,2324.TW,仁寶,22.95,0.44,9576,22.95,0,10,投連買
7	,2885.TW,元大金,21.8,-0.91,10786,23.5,2.11,10,投連買
8	,2382.TW,廣達,71.2,-0.97,4354,80.6,-4.19,9,投連買
9	,2881.TW,富邦金,56.7,-0.18,6587,63.2,0.12,9,投連買
10	,9933.TW,中鼎,41.85,0.6,916,49,-10.06,9,投連買
11	,1605.TW,華新,46.75,-1.68,42087,40.4,15.72,8,投連買
12	,3324.TW,雙鴻,151,-0.66,649,181,-13.49,8,投連買
13	,6472.TW,保瑞,406.5,-2.28,4588,244.5,85.6,8,投連買
14	,1301.TW,台塑,86.8,-0.46,6046,108.5,-13.39,7,投連買
15	,1303.TW,南亞,70.3,-1.54,4616,83.7,-7.39,7,投連買
16	,1326.TW,台化,69.4,-0.72,1689,81.2,-9.19,7,投連買
17	,1402.TW,遠東新,31.55,-4.39,10632,31.1,6.48,7,投連買
18	,2204.TW,中華,50.1,0.91,1497,63,-12.34,7,投連買
19	,2308.TW,台達電,281,-1.92,5149,232.5,23.74,7,投連買
20	,2357.TW,華碩,271,-1.63,1392,332,-6,7,投連買
21	,2377.TW,微星,119.5,1.7,2513,128.5,1.34,7,投連買
22	,2474.TW,可成,169,-1.74,2651,164.5,8.88,7,投連買
23	,2884.TW,玉山金,24.1,-1.03,10272,29.5,-10.77,7,投連買
24	,2891.TW,中信金,21.9,-1.13,23817,26.45,-12.54,7,投連買
25	,4551.TW,智伸科,146,-0.68,691,155,-2.84,7,投連買
26	,6239.TW,力成,81.3,0.62,1926,95.7,-8.14,7,投連買
27	,9914.TW,美利達,171,-2.29,298,262,-32.41,7,投連買
28	,1232.TW,大統益,141.5,-0.35,131,164,-10.43,6,投連買
29	,2206.TW,三陽工業,33.7,0.45,1845,35.15,-0.59,6,投連買
30	,3596.TW,智易,98.3,-0.2,490,132,-20.6,6,投連買
31	,5306.TW,桂盟,140,0.72,338,176,-16.98,6,投連買
32	,9939.TW,宏全,86.9,2.12,1021,78,18.3,6,投連買
33	,2006.TW,東和鋼鐵,53.2,0.95,1881,58.3,-8.75,5,投連買
34	,2049.TW,上銀,180,-0.83,411,243.5,-24.6,5,投連買
35	,2303.TW,聯電,41.95,-2.1,34060,49.3,-9.4,5,投連買
36	,2609.TW,陽明,67.3,-1.03,57425,109.5,-22.84,5,投連買
37	,3034.TW,聯詠,301.5,-0.17,3163,346,5.16,5,投連買
38	,3036.TW,文曄,62.7,-0.95,1327,70.8,-11.44,5,投連買
39	,4129.TW,聯合,50.6,2.64,2781,28.7,76.31,5,投連買
40	,6491.TW,晶碩,404.5,-1.94,432,446.5,-9.41,5,投連買
