符合條件商品
資料日期：2022年  4月 18日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/18),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:44 符合檔數(54)
1	,2324.TW,仁寶,22.95,0.44,9576,25.4,-1.92,20,投連買
2	,2347.TW,聯強,61,-0.81,2957,78.1,-15.9,20,投連買
3	,2353.TW,宏碁,23.15,0.22,5082,28.4,-10.41,20,投連買
4	,2356.TW,英業達,26,0.19,6530,25.4,8.7,20,投連買
5	,2458.TW,義隆,86.1,-1.71,718,159,-38.81,20,投連買
6	,2357.TW,華碩,271,-1.63,1392,355,-12.09,19,投連買
7	,4958.TW,臻鼎-KY,108,-1.37,2633,105,7.71,15,投連買
8	,2308.TW,台達電,281,-1.92,5149,247.5,16.25,14,投連買
9	,2345.TW,智邦,237.5,-6.5,4085,219,11.08,13,投連買
10	,3481.TW,群創,11.1,0,42046,15.35,-21.22,12,投連買
11	,3034.TW,聯詠,301.5,-0.17,3163,405.5,-10.27,11,投連買
12	,5274.TW,信驊,1830,0.83,312,3250,-37.13,11,投連買
13	,6116.TW,彩晶,11.1,0.91,3518,13.85,-13.21,11,投連買
14	,1326.TW,台化,69.4,-0.72,1689,79,-6.66,10,投連買
15	,1722.TW,台肥,53.1,-0.56,1033,78.6,-29.44,10,投連買
16	,2801.TW,彰銀,17.25,-0.29,2566,18.55,-3.42,10,投連買
17	,2880.TW,華南金,22.5,-1.1,4175,23.55,2.04,10,投連買
18	,2883.TW,開發金,12.7,-0.78,8936,18.5,-26.16,10,投連買
19	,2890.TW,永豐金,16.7,-4.84,27291,18.1,-2.4,10,投連買
20	,4904.TW,遠傳,65.7,-0.3,2525,76.9,-11.08,10,投連買
21	,5880.TW,合庫金,25.95,-0.76,4866,28.55,-2.99,10,投連買
22	,6147.TW,頎邦,58.6,0.51,604,68.7,-5.21,10,投連買
23	,6443.TW,元晶,34.1,1.19,7879,47.2,-27.75,10,投連買
24	,1504.TW,東元,27.25,-0.37,1749,32.45,-12.04,9,投連買
25	,2379.TW,瑞昱,289,-0.52,1352,405.5,-22.41,9,投連買
26	,2412.TW,中華電,112.5,-0.44,6521,130,-10.29,9,投連買
27	,3406.TW,玉晶光,364,-0.68,820,413.5,-10.21,9,投連買
28	,3624.TW,光頡,40.35,0.62,414,85,-50.51,9,投連買
29	,2301.TW,光寶科,64,-0.47,4678,68.5,-4.48,8,投連買
30	,2382.TW,廣達,71.2,-0.97,4354,85.2,-9.36,8,投連買
31	,2498.TW,宏達電,55,-0.72,14502,53.2,3.38,8,投連買
32	,2618.TW,長榮航,28.1,-2.09,27994,34.45,-16.84,8,投連買
33	,5009.TW,榮剛,37.5,-0.66,11974,29,29.31,8,投連買
34	,9958.TW,世紀鋼,88.9,-1.22,9352,132.5,-30.33,8,投連買
35	,1402.TW,遠東新,31.55,-4.39,10632,30.2,9.66,7,投連買
36	,2059.TW,川湖,395,-0.63,106,427.5,-5.38,7,投連買
37	,2354.TW,鴻準,51.4,-1.15,1092,60.6,-12,7,投連買
38	,2603.TW,長榮,167.5,-2.33,36972,138,-37.12,7,投連買
39	,2609.TW,陽明,67.3,-1.03,57425,121,-30.17,7,投連買
40	,2881.TW,富邦金,56.7,-0.18,6587,73.9,-14.38,7,投連買
41	,2885.TW,元大金,21.8,-0.91,10786,26.35,-8.94,7,投連買
42	,2887.TW,台新金,15.2,0,6593,19.55,-15.46,7,投連買
43	,2377.TW,微星,119.5,1.7,2513,122,6.74,6,投連買
44	,2395.TW,研華,333,-1.48,273,366.5,-6.88,6,投連買
45	,3533.TW,嘉澤,829,0.36,375,722,17.7,6,投連買
46	,3707.TW,漢磊,86.9,0,3034,119.5,-26.99,6,投連買
47	,1590.TW,亞德客-KY,911,0,242,870,6.52,5,投連買
48	,1795.TW,美時,232,0.22,11755,132.5,77.67,5,投連買
49	,2313.TW,華通,45.95,-1.08,9582,46.7,-1.61,5,投連買
50	,2497.TW,怡利電,72.9,-0.82,961,96.6,-24.53,5,投連買
51	,3491.TW,昇達科,136.5,1.11,719,167,-15.82,5,投連買
52	,4770.TW,上品,300.5,-4.6,1157,253,18.77,5,投連買
53	,6205.TW,詮欣,70.9,-0.7,430,79,-7.32,5,投連買
54	,8069.TW,元太,167,-1.47,11565,169.5,0.23,5,投連買
