符合條件商品
資料日期：2022年  2月 24日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(02/24),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:53 符合檔數(41)
1	,1303.TW,南亞,70.3,-1.54,4616,87.1,-11.01,20,投連買
2	,1402.TW,遠東新,31.55,-4.39,10632,29.7,11.48,20,投連買
3	,2324.TW,仁寶,22.95,0.44,9576,25.5,-2.3,20,投連買
4	,2347.TW,聯強,61,-0.81,2957,72,-8.76,20,投連買
5	,2353.TW,宏碁,23.15,0.22,5082,28.9,-11.98,20,投連買
6	,2356.TW,英業達,26,0.19,6530,25.45,8.47,20,投連買
7	,2357.TW,華碩,271,-1.63,1392,371,-15.88,20,投連買
8	,2382.TW,廣達,71.2,-0.97,4354,91.9,-15.97,20,投連買
9	,2883.TW,開發金,12.7,-0.78,8936,18.85,-27.55,20,投連買
10	,2890.TW,永豐金,16.7,-4.84,27291,17.2,2.71,20,投連買
11	,2912.TW,統一超,268,-1.47,996,260,6.44,20,投連買
12	,3045.TW,台灣大,94.8,0,2514,105,-5.97,20,投連買
13	,3661.TW,世芯-KY,803,-1.35,2950,1055,-22.92,20,投連買
14	,4904.TW,遠傳,65.7,-0.3,2525,70,-2.32,20,投連買
15	,5269.TW,祥碩,717,0.14,564,1710,-56.9,20,投連買
16	,2344.TW,華邦電,20.1,-0.99,9528,32.8,-36.35,19,投連買
17	,2408.TW,南亞科,51.4,-0.58,5241,76.3,-27.96,19,投連買
18	,1216.TW,統一,65.9,0,2803,66.8,2.7,18,投連買
19	,2412.TW,中華電,112.5,-0.44,6521,124.5,-6.33,18,投連買
20	,2885.TW,元大金,21.8,-0.91,10786,24.85,-3.41,18,投連買
21	,2886.TW,兆豐金,30.55,-0.97,8425,37.7,-13.7,18,投連買
22	,2892.TW,第一金,26.3,-0.38,6392,25.85,7.79,18,投連買
23	,2337.TW,旺宏,35,0.57,15889,43.1,-13.47,16,投連買
24	,2377.TW,微星,119.5,1.7,2513,156,-16.52,16,投連買
25	,3017.TW,奇鋐,111,-1.77,2015,113,1.98,16,投連買
26	,1101.TW,台泥,34.05,-1.16,23484,47.3,-18.87,15,投連買
27	,2301.TW,光寶科,64,-0.47,4678,67.6,0.33,14,投連買
28	,2354.TW,鴻準,51.4,-1.15,1092,63.7,-16.29,14,投連買
29	,2603.TW,長榮,167.5,-2.33,36972,141.5,-38.68,14,投連買
30	,8299.TW,群聯,305,-0.81,792,494.5,-33.39,12,投連買
31	,2317.TW,鴻海,101,0,15490,102.5,3.62,10,投連買
32	,2395.TW,研華,333,-1.48,273,369.5,-7.63,9,投連買
33	,2880.TW,華南金,22.5,-1.1,4175,22.25,8.02,9,投連買
34	,2884.TW,玉山金,24.1,-1.03,10272,29.6,-11.07,9,投連買
35	,2308.TW,台達電,281,-1.92,5149,253.5,13.49,7,投連買
36	,2409.TW,友達,15.4,0.65,36394,20.35,-24.95,6,投連買
37	,3035.TW,智原,159,0.63,7973,248,-34.41,6,投連買
38	,3189.TW,景碩,107,0,9581,212,-47.96,6,投連買
39	,4968.TW,立積,113.5,2.25,1398,211,-44.85,6,投連買
40	,2801.TW,彰銀,17.25,-0.29,2566,17.7,1.23,5,投連買
41	,3529.TW,力旺,1350,1.12,770,1680,-18.66,5,投連買
