符合條件商品
資料日期：2022年  9月 28日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(09/28),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:15 符合檔數(90)
1	,1101.TW,台泥,34.05,-1.16,23484,34.9,-2.44,20,投連買
2	,2301.TW,光寶科,64,-0.47,4678,64.1,-0.16,20,投連買
3	,2303.TW,聯電,41.95,-2.1,34060,36.2,15.88,20,投連買
4	,2615.TW,萬海,86.2,-1.15,55180,65.7,31.2,20,投連買
5	,2887.TW,台新金,15.2,0,6593,13.65,11.36,20,投連買
6	,2892.TW,第一金,26.3,-0.38,6392,26.35,-0.19,20,投連買
7	,3443.TW,創意,726,-0.55,5389,560,29.64,18,投連買
8	,3533.TW,嘉澤,829,0.36,375,735,12.79,18,投連買
9	,1605.TW,華新,46.75,-1.68,42087,38.15,22.54,16,投連買
10	,2609.TW,陽明,67.3,-1.03,57425,60.3,11.61,16,投連買
11	,2345.TW,智邦,237.5,-6.5,4085,262,-9.35,15,投連買
12	,1102.TW,亞泥,41.55,0.24,6062,39.9,4.14,12,投連買
13	,1304.TW,台聚,22.1,1.61,6105,19.7,12.18,12,投連買
14	,1314.TW,中石化,9.86,-1,4928,9.1,8.35,12,投連買
15	,1402.TW,遠東新,31.55,-4.39,10632,32.35,-2.47,12,投連買
16	,1904.TW,正隆,27.15,-1.09,381,26.15,3.82,12,投連買
17	,1907.TW,永豐餘,24.45,-1.21,810,22.9,6.77,12,投連買
18	,2105.TW,正新,33.75,-0.74,1203,36.3,-7.02,12,投連買
19	,2347.TW,聯強,61,-0.81,2957,52.8,15.53,12,投連買
20	,2357.TW,華碩,271,-1.63,1392,237.5,14.11,12,投連買
21	,2883.TW,開發金,12.7,-0.78,8936,12.15,4.53,12,投連買
22	,3023.TW,信邦,275.5,-0.18,232,261,5.56,12,投連買
23	,3034.TW,聯詠,301.5,-0.17,3163,214.5,40.56,12,投連買
24	,4938.TW,和碩,64.2,0.31,3317,59.2,8.45,12,投連買
25	,6005.TW,群益證,11.1,0,1344,10.1,9.9,12,投連買
26	,8150.TW,南茂,32.9,1.23,1428,29.25,12.48,12,投連買
27	,9907.TW,統一實,17.05,-0.29,1397,17.65,-3.4,12,投連買
28	,9933.TW,中鼎,41.85,0.6,916,46.05,-9.12,12,投連買
29	,2474.TW,可成,169,-1.74,2651,170,-0.59,11,投連買
30	,2886.TW,兆豐金,30.55,-0.97,8425,31.95,-4.38,10,投連買
31	,3045.TW,台灣大,94.8,0,2514,97.4,-2.67,10,投連買
32	,1717.TW,長興,31.5,-1.25,930,30.3,0.41,9,投連買
33	,2330.TW,台積電,455,-2.78,26724,438,4.48,9,投連買
34	,2542.TW,興富發,40.35,-3.93,8630,38,6.18,9,投連買
35	,3711.TW,日月光投控,93.8,-3.6,11870,78.2,19.95,9,投連買
36	,5876.TW,上海商銀,44.25,-0.45,2405,48.7,-9.14,9,投連買
37	,6279.TW,胡連,149.5,-1.64,1303,159.5,-6.27,9,投連買
38	,1504.TW,東元,27.25,-0.37,1749,28.05,-2.85,8,投連買
