符合條件商品
資料日期：2021年 12月 28日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(12/28),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 17:19 符合檔數(6)
1	,2002.TW,中鋼,30.7,0.16,37216,35.4,-3.73,11,投連買
2	,2357.TW,華碩,271,-1.63,1392,373.5,-16.44,11,投連買
3	,1101.TW,台泥,34.05,-1.16,23484,48.15,-20.29,10,投連買
4	,2347.TW,聯強,61,-0.81,2957,66.5,-1.23,10,投連買
5	,8299.TW,群聯,305,-0.81,792,499,-33.99,10,投連買
6	,6488.TW,環球晶,435.5,-2.57,2065,872,-48.66,5,投連買
