符合條件商品
資料日期：2022年  9月 15日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(09/15),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:17 符合檔數(39)
1	,1101.TW,台泥,34.05,-1.16,23484,39.55,-13.91,20,投連買
2	,1303.TW,南亞,70.3,-1.54,4616,68.4,2.78,20,投連買
3	,1326.TW,台化,69.4,-0.72,1689,68.7,1.02,20,投連買
4	,2002.TW,中鋼,30.7,0.16,37216,29.5,4.07,20,投連買
5	,2207.TW,和泰車,592,-0.67,113,591,0.17,20,投連買
6	,2353.TW,宏碁,23.15,0.22,5082,21.95,5.47,20,投連買
7	,2377.TW,微星,119.5,1.7,2513,122.5,-2.45,20,投連買
8	,2383.TW,台光電,176.5,-0.84,2034,174,1.44,20,投連買
9	,2615.TW,萬海,86.2,-1.15,55180,80.7,6.82,20,投連買
10	,2801.TW,彰銀,17.25,-0.29,2566,17.55,-1.71,20,投連買
11	,2880.TW,華南金,22.5,-1.1,4175,23.1,-2.6,20,投連買
12	,2890.TW,永豐金,16.7,-4.84,27291,18.2,-8.24,20,投連買
13	,2892.TW,第一金,26.3,-0.38,6392,26.45,-0.57,20,投連買
14	,3661.TW,世芯-KY,803,-1.35,2950,944,-13.86,20,投連買
15	,5880.TW,合庫金,25.95,-0.76,4866,27.5,-5.64,20,投連買
16	,2301.TW,光寶科,64,-0.47,4678,69,-7.25,17,投連買
17	,1216.TW,統一,65.9,0,2803,66.9,-1.49,14,投連買
18	,2303.TW,聯電,41.95,-2.1,34060,40.4,3.84,13,投連買
19	,9942.TW,茂順,109.5,2.34,477,106,3.3,13,投連買
20	,2887.TW,台新金,15.2,0,6593,15,1.33,12,投連買
21	,2360.TW,致茂,179,0.56,783,202.5,-11.6,11,投連買
22	,6285.TW,啟碁,80.8,-2.3,4232,84.2,-4.04,10,投連買
23	,2912.TW,統一超,268,-1.47,996,279.5,-4.11,9,投連買
24	,3443.TW,創意,726,-0.55,5389,595,22.02,9,投連買
25	,3533.TW,嘉澤,829,0.36,375,805,2.98,9,投連買
26	,4904.TW,遠傳,65.7,-0.3,2525,73.8,-10.98,9,投連買
27	,2308.TW,台達電,281,-1.92,5149,270.5,3.88,8,投連買
28	,3665.TW,貿聯-KY,251,-2.33,1391,320,-21.56,8,投連買
29	,1605.TW,華新,46.75,-1.68,42087,40.5,15.43,7,投連買
30	,2376.TW,技嘉,106.5,1.43,5227,95.5,11.52,7,投連買
31	,2609.TW,陽明,67.3,-1.03,57425,72.6,-7.3,7,投連買
32	,5434.TW,崇越,167.5,0.9,197,169,-0.89,7,投連買
33	,5483.TW,中美晶,143.5,-1.37,3418,164,-12.5,7,投連買
34	,9939.TW,宏全,86.9,2.12,1021,83.1,4.57,7,投連買
35	,1536.TW,和大,70.4,-0.56,752,93.8,-24.95,6,投連買
36	,2345.TW,智邦,237.5,-6.5,4085,284.5,-16.52,6,投連買
37	,5274.TW,信驊,1830,0.83,312,2075,-11.81,6,投連買
38	,6533.TW,晶心科,494.5,-1.69,4905,416.5,18.73,6,投連買
39	,3264.TW,欣銓,49.85,-0.89,1243,46.1,8.13,5,投連買
