符合條件商品
資料日期：2022年  8月 11日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/11),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:26 符合檔數(62)
1	,1101.TW,台泥,34.05,-1.16,23484,39.35,-13.47,20,投連買
2	,2377.TW,微星,119.5,1.7,2513,114,14.23,20,投連買
3	,2382.TW,廣達,71.2,-0.97,4354,81.3,-12.42,20,投連買
4	,3702.TW,大聯大,47.8,-0.52,2583,51.4,-7,20,投連買
5	,2880.TW,華南金,22.5,-1.1,4175,23.4,-3.85,19,投連買
6	,2892.TW,第一金,26.3,-0.38,6392,26.8,-1.87,19,投連買
7	,3036.TW,文曄,62.7,-0.95,1327,64.1,-2.18,19,投連買
8	,5522.TW,遠雄,58.5,0.34,1205,63.9,-5,19,投連買
9	,5880.TW,合庫金,25.95,-0.76,4866,27.45,-5.46,19,投連買
10	,2356.TW,英業達,26,0.19,6530,24.55,5.91,18,投連買
11	,3711.TW,日月光投控,93.8,-3.6,11870,89.5,4.8,18,投連買
12	,2887.TW,台新金,15.2,0,6593,16.9,-2.19,17,投連買
13	,1303.TW,南亞,70.3,-1.54,4616,68.9,2.03,14,投連買
14	,2301.TW,光寶科,64,-0.47,4678,67.9,-3.63,14,投連買
15	,2324.TW,仁寶,22.95,0.44,9576,23.25,-1.29,14,投連買
16	,2330.TW,台積電,455,-2.78,26724,514,-10.46,14,投連買
17	,2357.TW,華碩,271,-1.63,1392,282,-3.9,14,投連買
18	,2408.TW,南亞科,51.4,-0.58,5241,53,-3.02,14,投連買
19	,3034.TW,聯詠,301.5,-0.17,3163,257.5,17.09,14,投連買
20	,3045.TW,台灣大,94.8,0,2514,101.5,-6.6,14,投連買
21	,4904.TW,遠傳,65.7,-0.3,2525,78.2,-15.98,14,投連買
22	,2308.TW,台達電,281,-1.92,5149,272.5,3.12,13,投連買
23	,2609.TW,陽明,67.3,-1.03,57425,91,-26.04,13,投連買
24	,3081.TW,聯亞,110.5,-0.9,1673,163.5,-32.42,13,投連買
25	,8069.TW,元太,167,-1.47,11565,197,-15.23,13,投連買
26	,2801.TW,彰銀,17.25,-0.29,2566,17.85,-3.36,12,投連買
27	,2303.TW,聯電,41.95,-2.1,34060,41.7,0.6,11,投連買
28	,2603.TW,長榮,167.5,-2.33,36972,103,-29.73,11,投連買
29	,3008.TW,大立光,2140,0,324,2080,4.88,11,投連買
30	,5483.TW,中美晶,143.5,-1.37,3418,161,-10.87,11,投連買
31	,2344.TW,華邦電,20.1,-0.99,9528,21.3,-5.63,10,投連買
32	,2409.TW,友達,15.4,0.65,36394,15.3,-6.78,10,投連買
33	,2474.TW,可成,169,-1.74,2651,176,1.76,10,投連買
34	,2882.TW,國泰金,41.15,1.86,33982,47.2,-12.82,10,投連買
35	,5904.TW,寶雅,447.5,-0.33,243,416.5,7.44,10,投連買
36	,2379.TW,瑞昱,289,-0.52,1352,336.5,-6.5,9,投連買
37	,2884.TW,玉山金,24.1,-1.03,10272,28.5,-15.44,9,投連買
38	,2886.TW,兆豐金,30.55,-0.97,8425,35.8,-14.66,9,投連買
39	,2891.TW,中信金,21.9,-1.13,23817,24.05,-8.94,9,投連買
40	,3105.TW,穩懋,138,0.36,2757,167.5,-17.61,7,投連買
41	,3665.TW,貿聯-KY,251,-2.33,1391,311,-19.29,7,投連買
42	,5876.TW,上海商銀,44.25,-0.45,2405,53,-16.51,7,投連買
43	,6414.TW,樺漢,198.5,-0.25,272,242.5,-18.14,7,投連買
44	,6488.TW,環球晶,435.5,-2.57,2065,481.5,-9.55,7,投連買
45	,9940.TW,信義,27.2,-0.18,182,30.45,-10.67,7,投連買
46	,1402.TW,遠東新,31.55,-4.39,10632,30.1,4.82,6,投連買
47	,1477.TW,聚陽,238.5,0,510,178.5,33.61,6,投連買
48	,3005.TW,神基,43.55,0.35,857,47.3,-7.93,6,投連買
49	,3406.TW,玉晶光,364,-0.68,820,427,-14.75,6,投連買
50	,3443.TW,創意,726,-0.55,5389,540,34.44,6,投連買
51	,5347.TW,世界,81.5,-1.69,3288,73.9,10.28,6,投連買
52	,1326.TW,台化,69.4,-0.72,1689,69.3,0.14,5,投連買
53	,2015.TW,豐興,65.9,1.85,274,66.2,-0.45,5,投連買
54	,2207.TW,和泰車,592,-0.67,113,612,-3.27,5,投連買
55	,2327.TW,國巨,460,-1.39,1468,326.5,13.01,5,投連買
56	,2615.TW,萬海,86.2,-1.15,55180,103,-16.31,5,投連買
57	,4919.TW,新唐,117,-2.09,4502,113,3.54,5,投連買
58	,6505.TW,台塑化,80.1,-1.11,1418,82.7,-3.14,5,投連買
59	,6643.TW,M31,504,0,3247,289,74.39,5,投連買
60	,6770.TW,力積電,33.3,-0.3,10173,33.85,0.45,5,投連買
61	,8150.TW,南茂,32.9,1.23,1428,35.7,-7.84,5,投連買
62	,9910.TW,豐泰,207.5,-1.19,2962,175,18.57,5,投連買
