符合條件商品
資料日期：2022年  4月 14日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/14),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:45 符合檔數(46)
1	,2324.TW,仁寶,22.95,0.44,9576,25.4,-1.92,20,投連買
2	,2347.TW,聯強,61,-0.81,2957,77.2,-14.91,20,投連買
3	,2356.TW,英業達,26,0.19,6530,25.55,8.06,20,投連買
4	,2353.TW,宏碁,23.15,0.22,5082,28.45,-10.58,18,投連買
5	,2458.TW,義隆,86.1,-1.71,718,161.5,-39.75,18,投連買
6	,2357.TW,華碩,271,-1.63,1392,357,-12.58,17,投連買
7	,3443.TW,創意,726,-0.55,5389,478,53.78,17,投連買
8	,2031.TW,新光鋼,44,-0.56,5573,74.8,-34.51,15,投連買
9	,4958.TW,臻鼎-KY,108,-1.37,2633,107.5,5.2,13,投連買
10	,2308.TW,台達電,281,-1.92,5149,253,13.72,12,投連買
11	,2345.TW,智邦,237.5,-6.5,4085,226,7.64,11,投連買
12	,3481.TW,群創,11.1,0,42046,15.9,-23.97,10,投連買
13	,3034.TW,聯詠,301.5,-0.17,3163,414,-12.11,9,投連買
14	,5274.TW,信驊,1830,0.83,312,3325,-38.55,9,投連買
15	,6116.TW,彩晶,11.1,0.91,3518,14.25,-15.65,9,投連買
16	,1326.TW,台化,69.4,-0.72,1689,79.7,-7.48,8,投連買
17	,1722.TW,台肥,53.1,-0.56,1033,78.6,-29.44,8,投連買
18	,2801.TW,彰銀,17.25,-0.29,2566,18.85,-4.96,8,投連買
19	,2880.TW,華南金,22.5,-1.1,4175,24.4,-1.49,8,投連買
20	,2883.TW,開發金,12.7,-0.78,8936,19.2,-28.85,8,投連買
21	,2890.TW,永豐金,16.7,-4.84,27291,18.5,-4.52,8,投連買
22	,4904.TW,遠傳,65.7,-0.3,2525,74.1,-7.72,8,投連買
23	,5347.TW,世界,81.5,-1.69,3288,112,-22.47,8,投連買
24	,5880.TW,合庫金,25.95,-0.76,4866,29.55,-6.25,8,投連買
25	,6147.TW,頎邦,58.6,0.51,604,66.9,-2.66,8,投連買
26	,6443.TW,元晶,34.1,1.19,7879,44.2,-22.85,8,投連買
27	,1504.TW,東元,27.25,-0.37,1749,32.7,-12.72,7,投連買
28	,2379.TW,瑞昱,289,-0.52,1352,416,-24.37,7,投連買
29	,2412.TW,中華電,112.5,-0.44,6521,130,-10.29,7,投連買
30	,3406.TW,玉晶光,364,-0.68,820,449,-17.3,7,投連買
31	,3624.TW,光頡,40.35,0.62,414,92.5,-54.52,7,投連買
32	,2301.TW,光寶科,64,-0.47,4678,67.8,-3.48,6,投連買
33	,2382.TW,廣達,71.2,-0.97,4354,85.6,-9.78,6,投連買
34	,2498.TW,宏達電,55,-0.72,14502,56.1,-1.96,6,投連買
35	,2618.TW,長榮航,28.1,-2.09,27994,37.35,-23.29,6,投連買
36	,4927.TW,泰鼎-KY,54.5,-0.73,593,103.5,-43.94,6,投連買
37	,5009.TW,榮剛,37.5,-0.66,11974,29.85,25.63,6,投連買
38	,9958.TW,世紀鋼,88.9,-1.22,9352,124,-25.55,6,投連買
39	,1402.TW,遠東新,31.55,-4.39,10632,30.6,8.23,5,投連買
40	,2059.TW,川湖,395,-0.63,106,443,-8.69,5,投連買
41	,2354.TW,鴻準,51.4,-1.15,1092,61.1,-12.72,5,投連買
42	,2603.TW,長榮,167.5,-2.33,36972,138,-37.12,5,投連買
43	,2609.TW,陽明,67.3,-1.03,57425,122,-30.75,5,投連買
44	,2881.TW,富邦金,56.7,-0.18,6587,75.6,-16.3,5,投連買
45	,2885.TW,元大金,21.8,-0.91,10786,26.55,-9.62,5,投連買
46	,2887.TW,台新金,15.2,0,6593,20.15,-17.97,5,投連買
