符合條件商品
資料日期：2022年  2月 22日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(02/22),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:53 符合檔數(40)
1	,2356.TW,英業達,26,0.19,6530,25.95,6.38,20,投連買
2	,2382.TW,廣達,71.2,-0.97,4354,94.8,-18.54,20,投連買
3	,2883.TW,開發金,12.7,-0.78,8936,19.4,-29.6,20,投連買
4	,3661.TW,世芯-KY,803,-1.35,2950,1070,-24,20,投連買
5	,4904.TW,遠傳,65.7,-0.3,2525,69.1,-1.04,19,投連買
6	,5269.TW,祥碩,717,0.14,564,1710,-56.9,19,投連買
7	,1303.TW,南亞,70.3,-1.54,4616,88.2,-12.11,18,投連買
8	,1402.TW,遠東新,31.55,-4.39,10632,29.95,10.55,18,投連買
9	,2324.TW,仁寶,22.95,0.44,9576,25.85,-3.61,18,投連買
10	,2347.TW,聯強,61,-0.81,2957,71.7,-8.39,18,投連買
11	,2353.TW,宏碁,23.15,0.22,5082,29.7,-14.32,18,投連買
12	,2357.TW,華碩,271,-1.63,1392,377.5,-17.33,18,投連買
13	,2890.TW,永豐金,16.7,-4.84,27291,17.4,1.52,18,投連買
14	,2912.TW,統一超,268,-1.47,996,262,5.63,18,投連買
15	,3045.TW,台灣大,94.8,0,2514,106,-6.86,18,投連買
16	,2344.TW,華邦電,20.1,-0.99,9528,34.15,-38.87,17,投連買
17	,2408.TW,南亞科,51.4,-0.58,5241,78.7,-30.16,17,投連買
18	,1216.TW,統一,65.9,0,2803,67.6,1.48,16,投連買
19	,2412.TW,中華電,112.5,-0.44,6521,123.5,-5.57,16,投連買
20	,2885.TW,元大金,21.8,-0.91,10786,25.35,-5.34,16,投連買
21	,2886.TW,兆豐金,30.55,-0.97,8425,37.6,-13.46,16,投連買
22	,2892.TW,第一金,26.3,-0.38,6392,26.2,6.35,16,投連買
23	,2337.TW,旺宏,35,0.57,15889,44.15,-15.54,14,投連買
24	,2377.TW,微星,119.5,1.7,2513,156,-16.52,14,投連買
25	,3017.TW,奇鋐,111,-1.77,2015,110,4.76,14,投連買
26	,8255.TW,朋程,177,5.04,12777,226,-19.38,14,投連買
27	,1101.TW,台泥,34.05,-1.16,23484,47.7,-19.54,13,投連買
28	,2301.TW,光寶科,64,-0.47,4678,67.5,0.49,12,投連買
29	,2354.TW,鴻準,51.4,-1.15,1092,63.9,-16.54,12,投連買
30	,2603.TW,長榮,167.5,-2.33,36972,142.5,-39.11,12,投連買
31	,8299.TW,群聯,305,-0.81,792,513,-35.79,10,投連買
32	,2317.TW,鴻海,101,0,15490,104.5,1.64,8,投連買
33	,2395.TW,研華,333,-1.48,273,375.5,-9.11,7,投連買
34	,2492.TW,華新科,78.7,-1.38,848,153.5,-46.14,7,投連買
35	,2880.TW,華南金,22.5,-1.1,4175,22.65,6.13,7,投連買
36	,2884.TW,玉山金,24.1,-1.03,10272,30,-12.24,7,投連買
37	,3141.TW,晶宏,79.9,0.63,950,187.5,-55.75,7,投連買
38	,8016.TW,矽創,173.5,-0.29,574,290.5,-26.43,7,投連買
39	,2308.TW,台達電,281,-1.92,5149,257,11.95,5,投連買
40	,3006.TW,晶豪科,66.2,0,3117,151.5,-51.98,5,投連買
