符合條件商品
資料日期：2022年  4月 12日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(04/12),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:45 符合檔數(60)
1	,2324.TW,仁寶,22.95,0.44,9576,25.35,-1.71,20,投連買
2	,2347.TW,聯強,61,-0.81,2957,75.8,-13.34,20,投連買
3	,2356.TW,英業達,26,0.19,6530,24.8,11.35,20,投連買
4	,2891.TW,中信金,21.9,-1.13,23817,30.7,-24.64,20,投連買
5	,3702.TW,大聯大,47.8,-0.52,2583,55.5,-7.76,20,投連買
6	,2353.TW,宏碁,23.15,0.22,5082,28.1,-9.46,16,投連買
7	,2458.TW,義隆,86.1,-1.71,718,161,-39.57,16,投連買
8	,2357.TW,華碩,271,-1.63,1392,349,-10.58,15,投連買
9	,3443.TW,創意,726,-0.55,5389,474.5,54.92,15,投連買
10	,2031.TW,新光鋼,44,-0.56,5573,70.7,-30.71,13,投連買
11	,6239.TW,力成,81.3,0.62,1926,92.6,-5.06,12,投連買
12	,2884.TW,玉山金,24.1,-1.03,10272,35.15,-25.11,11,投連買
13	,3045.TW,台灣大,94.8,0,2514,107,-7.73,11,投連買
14	,4958.TW,臻鼎-KY,108,-1.37,2633,105,7.71,11,投連買
15	,2308.TW,台達電,281,-1.92,5149,248.5,15.78,10,投連買
16	,1476.TW,儒鴻,492.5,1.23,1098,480,5.7,9,投連買
17	,2345.TW,智邦,237.5,-6.5,4085,215,13.15,9,投連買
18	,9910.TW,豐泰,207.5,-1.19,2962,196.5,8.12,9,投連買
19	,3481.TW,群創,11.1,0,42046,15.4,-21.5,8,投連買
20	,3596.TW,智易,98.3,-0.2,490,120,-12.66,8,投連買
21	,2002.TW,中鋼,30.7,0.16,37216,39.35,-13.4,7,投連買
22	,2886.TW,兆豐金,30.55,-0.97,8425,44.45,-26.79,7,投連買
23	,3034.TW,聯詠,301.5,-0.17,3163,398,-8.58,7,投連買
24	,5274.TW,信驊,1830,0.83,312,3030,-32.57,7,投連買
25	,6116.TW,彩晶,11.1,0.91,3518,14.1,-14.75,7,投連買
26	,6548.TW,長科*,29.95,0,316,97.4,-19.83,7,投連買
27	,1229.TW,聯華,49.25,0.2,537,65.2,-18.46,6,投連買
28	,1303.TW,南亞,70.3,-1.54,4616,91.3,-15.1,6,投連買
29	,1326.TW,台化,69.4,-0.72,1689,78.6,-6.18,6,投連買
30	,1440.TW,南紡,17.3,-1.42,812,22.95,-21.08,6,投連買
31	,1722.TW,台肥,53.1,-0.56,1033,79.2,-29.97,6,投連買
32	,2108.TW,南帝,38.2,-0.26,608,58.1,-34.25,6,投連買
33	,2542.TW,興富發,40.35,-3.93,8630,46.9,3.3,6,投連買
34	,2637.TW,慧洋-KY,64.8,-3.28,13996,87.7,-22,6,投連買
35	,2801.TW,彰銀,17.25,-0.29,2566,19.1,-6.2,6,投連買
36	,2880.TW,華南金,22.5,-1.1,4175,24.9,-3.47,6,投連買
37	,2883.TW,開發金,12.7,-0.78,8936,19.55,-30.14,6,投連買
38	,2890.TW,永豐金,16.7,-4.84,27291,18.85,-6.29,6,投連買
39	,2912.TW,統一超,268,-1.47,996,265,4.43,6,投連買
40	,3081.TW,聯亞,110.5,-0.9,1673,177,-35.84,6,投連買
41	,3227.TW,原相,94.6,-1.36,219,134,-21.97,6,投連買
42	,3228.TW,金麗科,187,-1.32,123,327,-42.81,6,投連買
43	,3374.TW,精材,99.5,-1.49,1508,120,-15.33,6,投連買
44	,3706.TW,神達,29.7,-0.17,1384,28.25,5.13,6,投連買
45	,4904.TW,遠傳,65.7,-0.3,2525,75,-8.83,6,投連買
46	,5347.TW,世界,81.5,-1.69,3288,112.5,-22.81,6,投連買
47	,5880.TW,合庫金,25.95,-0.76,4866,30.15,-8.11,6,投連買
48	,6147.TW,頎邦,58.6,0.51,604,66.4,-1.92,6,投連買
49	,6176.TW,瑞儀,106,0.47,1064,102.5,12.65,6,投連買
50	,6443.TW,元晶,34.1,1.19,7879,45.6,-25.22,6,投連買
51	,8150.TW,南茂,32.9,1.23,1428,48,-24.18,6,投連買
52	,8341.TW,日友,162.5,-7.41,2828,215,-21.44,6,投連買
53	,8415.TW,大國鋼,38.35,-0.78,181,40.55,-0.44,6,投連買
54	,1434.TW,福懋,26.3,-0.19,479,27.8,-1.68,5,投連買
55	,1504.TW,東元,27.25,-0.37,1749,31.25,-8.65,5,投連買
56	,2379.TW,瑞昱,289,-0.52,1352,396,-20.55,5,投連買
57	,2412.TW,中華電,112.5,-0.44,6521,128.5,-9.24,5,投連買
58	,3035.TW,智原,159,0.63,7973,281.5,-42.22,5,投連買
59	,3406.TW,玉晶光,364,-0.68,820,439.5,-15.52,5,投連買
60	,3624.TW,光頡,40.35,0.62,414,89.4,-52.94,5,投連買
