符合條件商品
資料日期：2022年 11月  1日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(11/01),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:10 符合檔數(22)
1	,1326.TW,台化,69.4,-0.72,1689,69.6,-0.29,20,投連買
2	,1402.TW,遠東新,31.55,-4.39,10632,32.45,-2.77,20,投連買
3	,2474.TW,可成,169,-1.74,2651,171,-1.17,20,投連買
4	,2615.TW,萬海,86.2,-1.15,55180,66,30.61,18,投連買
5	,3023.TW,信邦,275.5,-0.18,232,253,8.89,17,投連買
6	,9910.TW,豐泰,207.5,-1.19,2962,165.5,25.38,16,投連買
7	,6205.TW,詮欣,70.9,-0.7,430,83.1,-14.68,14,投連買
8	,3037.TW,欣興,125,2.46,35224,125,0,13,投連買
9	,3587.TW,閎康,165,3.13,1620,139,18.71,11,投連買
10	,1760.TW,寶齡富錦,190,8.57,30709,150,26.67,10,投連買
11	,2324.TW,仁寶,22.95,0.44,9576,20.9,9.81,9,投連買
12	,2356.TW,英業達,26,0.19,6530,24.1,7.88,9,投連買
13	,6505.TW,台塑化,80.1,-1.11,1418,83.2,-3.73,9,投連買
14	,1216.TW,統一,65.9,0,2803,66.1,-0.3,8,投連買
15	,2801.TW,彰銀,17.25,-0.29,2566,16.7,3.29,8,投連買
16	,3189.TW,景碩,107,0,9581,105,1.9,8,投連買
17	,2207.TW,和泰車,592,-0.67,113,585,1.2,7,投連買
18	,2881.TW,富邦金,56.7,-0.18,6587,52,9.04,7,投連買
19	,2912.TW,統一超,268,-1.47,996,270,-0.74,7,投連買
20	,3035.TW,智原,159,0.63,7973,146.5,8.53,7,投連買
21	,1477.TW,聚陽,238.5,0,510,203.5,17.2,6,投連買
22	,6533.TW,晶心科,494.5,-1.69,4905,380,30.13,5,投連買
