符合條件商品
資料日期：2022年  1月 11日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(01/11),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 17:18 符合檔數(37)
1	,2347.TW,聯強,61,-0.81,2957,67.7,-2.97,19,投連買
2	,2108.TW,南帝,38.2,-0.26,608,84.2,-49.8,12,投連買
3	,2458.TW,義隆,86.1,-1.71,718,164,-40.67,12,投連買
4	,2542.TW,興富發,40.35,-3.93,8630,46.4,4.43,12,投連買
5	,6176.TW,瑞儀,106,0.47,1064,101,14.32,12,投連買
6	,1440.TW,南紡,17.3,-1.42,812,24.35,-25.62,10,投連買
7	,2353.TW,宏碁,23.15,0.22,5082,30.45,-16.46,10,投連買
8	,2382.TW,廣達,71.2,-0.97,4354,92.1,-16.15,10,投連買
9	,2637.TW,慧洋-KY,64.8,-3.28,13996,79.4,-13.85,10,投連買
10	,6116.TW,彩晶,11.1,0.91,3518,16.95,-29.12,10,投連買
11	,8415.TW,大國鋼,38.35,-0.78,181,37.5,7.63,10,投連買
12	,6278.TW,台表科,92.4,-0.86,1062,134.5,-25.85,9,投連買
13	,2233.TW,宇隆,99.5,0.3,88,106.5,-2.01,8,投連買
14	,6196.TW,帆宣,117,-0.43,361,174,-29.84,8,投連買
15	,2324.TW,仁寶,22.95,0.44,9576,25,-0.35,7,投連買
16	,2330.TW,台積電,455,-2.78,26724,651,-28.56,7,投連買
17	,2357.TW,華碩,271,-1.63,1392,378,-17.44,7,投連買
18	,3665.TW,貿聯-KY,251,-2.33,1391,261.5,-1.02,7,投連買
19	,2356.TW,英業達,26,0.19,6530,25.25,9.34,6,投連買
20	,2801.TW,彰銀,17.25,-0.29,2566,17.95,-0.17,6,投連買
21	,2880.TW,華南金,22.5,-1.1,4175,22.2,8.28,6,投連買
22	,2883.TW,開發金,12.7,-0.78,8936,18.25,-25.16,6,投連買
23	,2884.TW,玉山金,24.1,-1.03,10272,29.3,-10.14,6,投連買
24	,2886.TW,兆豐金,30.55,-0.97,8425,37,-12.06,6,投連買
25	,2887.TW,台新金,15.2,0,6593,19.4,-14.8,6,投連買
26	,2891.TW,中信金,21.9,-1.13,23817,27.4,-15.57,6,投連買
27	,3231.TW,緯創,29.9,-0.83,12268,29.35,11.19,6,投連買
28	,4938.TW,和碩,64.2,0.31,3317,69.1,0.42,6,投連買
29	,5880.TW,合庫金,25.95,-0.76,4866,26.95,2.77,6,投連買
30	,1216.TW,統一,65.9,0,2803,68.7,-0.14,5,投連買
31	,2002.TW,中鋼,30.7,0.16,37216,34.55,-1.38,5,投連買
32	,2412.TW,中華電,112.5,-0.44,6521,116.5,0.1,5,投連買
33	,3624.TW,光頡,40.35,0.62,414,85.4,-50.74,5,投連買
34	,3661.TW,世芯-KY,803,-1.35,2950,898,-9.45,5,投連買
35	,3714.TW,富采,46.6,-0.96,1148,92.7,-47.89,5,投連買
36	,6548.TW,長科*,29.95,0,316,95.1,-17.9,5,投連買
37	,8150.TW,南茂,32.9,1.23,1428,47.1,-22.73,5,投連買
