符合條件商品
資料日期：2022年  2月  9日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(02/09),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 17:12 符合檔數(87)
1	,2356.TW,英業達,26,0.19,6530,25.85,6.82,20,投連買
2	,2382.TW,廣達,71.2,-0.97,4354,95.7,-19.3,20,投連買
3	,2458.TW,義隆,86.1,-1.71,718,175.5,-44.56,20,投連買
4	,2883.TW,開發金,12.7,-0.78,8936,19.3,-29.25,20,投連買
5	,3231.TW,緯創,29.9,-0.83,12268,32,1.98,20,投連買
6	,6176.TW,瑞儀,106,0.47,1064,103.5,11.56,20,投連買
7	,3661.TW,世芯-KY,803,-1.35,2950,1075,-24.36,19,投連買
8	,3714.TW,富采,46.6,-0.96,1148,103.5,-53.33,19,投連買
9	,6548.TW,長科*,29.95,0,316,107,-27.02,19,投連買
10	,2409.TW,友達,15.4,0.65,36394,21.7,-29.62,18,投連買
11	,3264.TW,欣銓,49.85,-0.89,1243,54.4,-2.9,17,投連買
12	,6147.TW,頎邦,58.6,0.51,604,69,-5.62,17,投連買
13	,2006.TW,東和鋼鐵,53.2,0.95,1881,72.5,-20.32,13,投連買
14	,2385.TW,群光,87.2,0.11,1118,90.9,3.38,13,投連買
15	,3035.TW,智原,159,0.63,7973,236.5,-31.22,13,投連買
16	,3044.TW,健鼎,96,1.59,1391,127,-19.12,13,投連買
17	,6415.TW,矽力*-KY,445,1.37,2330,3910,-54.23,13,投連買
18	,3592.TW,瑞鼎,307.5,0,497,667,-46.84,12,投連買
19	,2376.TW,技嘉,106.5,1.43,5227,152.5,-19.73,11,投連買
20	,6278.TW,台表科,92.4,-0.86,1062,139,-28.26,11,投連買
21	,2345.TW,智邦,237.5,-6.5,4085,264.5,-8.03,10,投連買
22	,2360.TW,致茂,179,0.56,783,217.5,-13.97,10,投連買
23	,2393.TW,億光,37.5,0.94,242,56.3,-27.17,10,投連買
24	,2492.TW,華新科,78.7,-1.38,848,158.5,-47.84,10,投連買
25	,3036.TW,文曄,62.7,-0.95,1327,89.6,-25.17,10,投連買
26	,3702.TW,大聯大,47.8,-0.52,2583,55.2,-7.26,10,投連買
27	,4904.TW,遠傳,65.7,-0.3,2525,66,3.6,10,投連買
28	,4958.TW,臻鼎-KY,108,-1.37,2633,95.3,18.67,10,投連買
29	,5269.TW,祥碩,717,0.14,564,1645,-55.2,10,投連買
30	,6239.TW,力成,81.3,0.62,1926,96.5,-8.9,10,投連買
31	,1303.TW,南亞,70.3,-1.54,4616,89.2,-13.1,9,投連買
32	,1402.TW,遠東新,31.55,-4.39,10632,29.5,12.24,9,投連買
33	,1504.TW,東元,27.25,-0.37,1749,30.7,-7.03,9,投連買
34	,2324.TW,仁寶,22.95,0.44,9576,25.8,-3.45,9,投連買
35	,2347.TW,聯強,61,-0.81,2957,70,-6.17,9,投連買
36	,2353.TW,宏碁,23.15,0.22,5082,28.85,-11.81,9,投連買
37	,2357.TW,華碩,271,-1.63,1392,366,-14.73,9,投連買
38	,2890.TW,永豐金,16.7,-4.84,27291,17.5,0.97,9,投連買
39	,2912.TW,統一超,268,-1.47,996,263,5.23,9,投連買
40	,3045.TW,台灣大,94.8,0,2514,102,-3.21,9,投連買
41	,5434.TW,崇越,167.5,0.9,197,170.5,3.74,9,投連買
42	,6005.TW,群益證,11.1,0,1344,16.8,-24.02,9,投連買
43	,1434.TW,福懋,26.3,-0.19,479,29,-5.77,8,投連買
44	,2344.TW,華邦電,20.1,-0.99,9528,32.55,-35.86,8,投連買
45	,2408.TW,南亞科,51.4,-0.58,5241,78.5,-29.98,8,投連買
46	,2449.TW,京元電子,36.4,-1.75,4505,44.15,-10.98,8,投連買
47	,2474.TW,可成,169,-1.74,2651,157.5,13.72,8,投連買
48	,1216.TW,統一,65.9,0,2803,68.4,0.3,7,投連買
49	,1326.TW,台化,69.4,-0.72,1689,80.4,-8.27,7,投連買
50	,1722.TW,台肥,53.1,-0.56,1033,68.5,-19.04,7,投連買
51	,2002.TW,中鋼,30.7,0.16,37216,34.95,-2.51,7,投連買
52	,2308.TW,台達電,281,-1.92,5149,269.5,6.75,7,投連買
53	,2317.TW,鴻海,101,0,15490,106.5,-0.28,7,投連買
54	,2352.TW,佳世達,27.5,1.66,4573,30.5,-1.82,7,投連買
55	,2395.TW,研華,333,-1.48,273,386,-11.58,7,投連買
56	,2412.TW,中華電,112.5,-0.44,6521,118.5,-1.59,7,投連買
57	,2801.TW,彰銀,17.25,-0.29,2566,18.15,-1.32,7,投連買
58	,2880.TW,華南金,22.5,-1.1,4175,23.1,4.07,7,投連買
59	,2881.TW,富邦金,56.7,-0.18,6587,77.1,-17.93,7,投連買
60	,2884.TW,玉山金,24.1,-1.03,10272,30.35,-13.25,7,投連買
61	,2885.TW,元大金,21.8,-0.91,10786,25.9,-7.35,7,投連買
62	,2886.TW,兆豐金,30.55,-0.97,8425,38.8,-16.14,7,投連買
63	,2887.TW,台新金,15.2,0,6593,20.45,-19.19,7,投連買
64	,2891.TW,中信金,21.9,-1.13,23817,28.9,-19.96,7,投連買
65	,2892.TW,第一金,26.3,-0.38,6392,26.55,4.95,7,投連買
66	,3711.TW,日月光投控,93.8,-3.6,11870,102,-0.38,7,投連買
67	,4938.TW,和碩,64.2,0.31,3317,70.8,-1.98,7,投連買
68	,5871.TW,中租-KY,216.5,0.46,2711,263.5,-11.36,7,投連買
69	,5876.TW,上海商銀,44.25,-0.45,2405,48.9,-6.21,7,投連買
70	,5880.TW,合庫金,25.95,-0.76,4866,27.75,-0.19,7,投連買
71	,6505.TW,台塑化,80.1,-1.11,1418,98.9,-15.61,7,投連買
72	,6732.TW,昇佳電子,220,-1.57,74,469.5,-49.41,7,投連買
73	,9802.TW,鈺齊-KY,162,0.31,3063,118.5,40.32,7,投連買
74	,9910.TW,豐泰,207.5,-1.19,2962,227.5,-6.62,7,投連買
75	,6271.TW,同欣電,201,-4.29,2372,283.5,-32.63,6,投連買
76	,2207.TW,和泰車,592,-0.67,113,625,-2.11,5,投連買
77	,2337.TW,旺宏,35,0.57,15889,42.2,-11.64,5,投連買
78	,2377.TW,微星,119.5,1.7,2513,157,-17.05,5,投連買
79	,2812.TW,台中銀,12.8,-0.39,3299,13.8,-0.78,5,投連買
80	,3017.TW,奇鋐,111,-1.77,2015,106,8.72,5,投連買
81	,3105.TW,穩懋,138,0.36,2757,344,-57.79,5,投連買
82	,3374.TW,精材,99.5,-1.49,1508,132,-23.03,5,投連買
83	,3706.TW,神達,29.7,-0.17,1384,33.75,-6.07,5,投連買
84	,5234.TW,達興材料,67.2,0.15,91,130.5,-45.01,5,投連買
85	,6104.TW,創惟,88.8,0.23,2437,243,-62.89,5,投連買
86	,6202.TW,盛群,67.6,0,761,105.5,-28.88,5,投連買
87	,8255.TW,朋程,177,5.04,12777,230,-20.78,5,投連買
