符合條件商品
資料日期：2022年  5月 16日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/16),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:40 符合檔數(34)
1	,1216.TW,統一,65.9,0,2803,64.5,6.36,20,投連買
2	,1301.TW,台塑,86.8,-0.46,6046,102.5,-8.32,20,投連買
3	,1402.TW,遠東新,31.55,-4.39,10632,30.9,7.17,20,投連買
4	,2301.TW,光寶科,64,-0.47,4678,63.1,3.71,20,投連買
5	,2377.TW,微星,119.5,1.7,2513,127.5,2.14,20,投連買
6	,2408.TW,南亞科,51.4,-0.58,5241,66.9,-17.84,20,投連買
7	,2885.TW,元大金,21.8,-0.91,10786,24,0,20,投連買
8	,2890.TW,永豐金,16.7,-4.84,27291,16.85,4.83,20,投連買
9	,3045.TW,台灣大,94.8,0,2514,106.5,-7.3,20,投連買
10	,2356.TW,英業達,26,0.19,6530,26.45,4.38,17,投連買
11	,2357.TW,華碩,271,-1.63,1392,332,-6,17,投連買
12	,3702.TW,大聯大,47.8,-0.52,2583,54.1,-5.37,17,投連買
13	,2317.TW,鴻海,101,0,15490,104.5,1.64,16,投連買
14	,1303.TW,南亞,70.3,-1.54,4616,81.2,-4.54,15,投連買
15	,2353.TW,宏碁,23.15,0.22,5082,28.7,-11.34,15,投連買
16	,2347.TW,聯強,61,-0.81,2957,71.6,-8.26,13,投連買
17	,2382.TW,廣達,71.2,-0.97,4354,76.4,1.08,13,投連買
18	,2892.TW,第一金,26.3,-0.38,6392,25.7,8.41,13,投連買
19	,3532.TW,台勝科,142,-2.07,1152,232,-37.89,9,投連買
20	,6176.TW,瑞儀,106,0.47,1064,103,12.1,8,投連買
21	,8155.TW,博智,108,-1.37,385,165,-31.25,7,投連買
22	,2324.TW,仁寶,22.95,0.44,9576,23,-0.22,6,投連買
23	,3596.TW,智易,98.3,-0.2,490,117,-10.42,6,投連買
24	,3708.TW,上緯投控,94.6,-1.77,1112,136.5,-29.84,6,投連買
25	,2455.TW,全新,67,0,1464,89.7,-21.45,5,投連買
26	,3017.TW,奇鋐,111,-1.77,2015,104.5,10.27,5,投連買
27	,3558.TW,神準,206,-0.48,1476,180.5,15.62,5,投連買
28	,3661.TW,世芯-KY,803,-1.35,2950,898,-9.45,5,投連買
29	,4919.TW,新唐,117,-2.09,4502,167.5,-27.1,5,投連買
30	,5347.TW,世界,81.5,-1.69,3288,104.5,-16.9,5,投連買
31	,5425.TW,台半,75.3,0,4216,85,-8.57,5,投連買
32	,6770.TW,力積電,33.3,-0.3,10173,57.5,-40.85,5,投連買
33	,6781.TW,AES-KY,680,1.34,965,1080,-36.11,5,投連買
34	,8114.TW,振樺電,110,0.92,219,115.5,-1.42,5,投連買
