符合條件商品
資料日期：2022年  6月 22日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(06/22),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:34 符合檔數(45)
1	,2317.TW,鴻海,101,0,15490,109.5,-3.01,20,投連買
2	,5876.TW,上海商銀,44.25,-0.45,2405,52.9,-13.3,20,投連買
3	,2454.TW,聯發科,660,-0.15,2431,807,-10.08,18,投連買
4	,9910.TW,豐泰,207.5,-1.19,2962,198,7.3,12,投連買
5	,2324.TW,仁寶,22.95,0.44,9576,22.7,1.1,11,投連買
6	,2885.TW,元大金,21.8,-0.91,10786,23.1,3.91,11,投連買
7	,2382.TW,廣達,71.2,-0.97,4354,79.4,-2.75,10,投連買
8	,2881.TW,富邦金,56.7,-0.18,6587,61.7,2.55,10,投連買
9	,9933.TW,中鼎,41.85,0.6,916,48.9,-9.88,10,投連買
10	,1605.TW,華新,46.75,-1.68,42087,37.8,23.68,9,投連買
11	,3324.TW,雙鴻,151,-0.66,649,175.5,-10.78,9,投連買
12	,1301.TW,台塑,86.8,-0.46,6046,108,-12.99,8,投連買
13	,1303.TW,南亞,70.3,-1.54,4616,83.5,-7.17,8,投連買
14	,1326.TW,台化,69.4,-0.72,1689,80.8,-8.73,8,投連買
15	,1402.TW,遠東新,31.55,-4.39,10632,31.05,6.66,8,投連買
16	,2204.TW,中華,50.1,0.91,1497,62.8,-12.06,8,投連買
17	,2308.TW,台達電,281,-1.92,5149,226.5,27.02,8,投連買
18	,2357.TW,華碩,271,-1.63,1392,321.5,-2.93,8,投連買
19	,2377.TW,微星,119.5,1.7,2513,122,6.74,8,投連買
20	,2474.TW,可成,169,-1.74,2651,163.5,9.55,8,投連買
21	,2891.TW,中信金,21.9,-1.13,23817,26.05,-11.19,8,投連買
22	,4551.TW,智伸科,146,-0.68,691,153.5,-1.89,8,投連買
23	,6239.TW,力成,81.3,0.62,1926,95.1,-7.56,8,投連買
24	,9914.TW,美利達,171,-2.29,298,262.5,-32.54,8,投連買
25	,1232.TW,大統益,141.5,-0.35,131,163.5,-10.16,7,投連買
26	,2206.TW,三陽工業,33.7,0.45,1845,34.3,1.87,7,投連買
27	,3596.TW,智易,98.3,-0.2,490,129.5,-19.07,7,投連買
28	,5306.TW,桂盟,140,0.72,338,171.5,-14.8,7,投連買
29	,9939.TW,宏全,86.9,2.12,1021,78.2,17.99,7,投連買
30	,2006.TW,東和鋼鐵,53.2,0.95,1881,54.9,-3.1,6,投連買
31	,2049.TW,上銀,180,-0.83,411,237.5,-22.69,6,投連買
32	,2303.TW,聯電,41.95,-2.1,34060,44.1,-4.88,6,投連買
33	,2609.TW,陽明,67.3,-1.03,57425,101,-16.35,6,投連買
34	,3034.TW,聯詠,301.5,-0.17,3163,321,13.35,6,投連買
35	,3036.TW,文曄,62.7,-0.95,1327,70.7,-11.32,6,投連買
36	,6491.TW,晶碩,404.5,-1.94,432,414,-2.29,6,投連買
37	,2201.TW,裕隆,59.1,-1.01,17319,49.1,24.97,5,投連買
38	,2408.TW,南亞科,51.4,-0.58,5241,58.1,-5.39,5,投連買
39	,2412.TW,中華電,112.5,-0.44,6521,125.5,-7.08,5,投連買
40	,2451.TW,創見,66.8,0.45,561,70.3,4.15,5,投連買
41	,2883.TW,開發金,12.7,-0.78,8936,15.1,-9.54,5,投連買
42	,4904.TW,遠傳,65.7,-0.3,2525,82.6,-17.22,5,投連買
43	,6279.TW,胡連,149.5,-1.64,1303,127,21.47,5,投連買
44	,6412.TW,群電,74.5,2.48,374,71.9,3.62,5,投連買
45	,9940.TW,信義,27.2,-0.18,182,31.45,-13.51,5,投連買
