符合條件商品
資料日期：2022年  8月  4日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/04),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:28 符合檔數(80)
1	,1101.TW,台泥,34.05,-1.16,23484,38.75,-12.13,20,投連買
2	,2352.TW,佳世達,27.5,1.66,4573,28.35,-3,20,投連買
3	,2377.TW,微星,119.5,1.7,2513,116,12.26,20,投連買
4	,2382.TW,廣達,71.2,-0.97,4354,78.3,-9.07,20,投連買
5	,3702.TW,大聯大,47.8,-0.52,2583,49.95,-4.3,20,投連買
6	,1717.TW,長興,31.5,-1.25,930,31.1,-2.17,16,投連買
7	,1102.TW,亞泥,41.55,0.24,6062,40.7,2.09,15,投連買
8	,2014.TW,中鴻,27.6,1.1,53751,26,6.15,15,投連買
9	,2002.TW,中鋼,30.7,0.16,37216,27.85,10.23,14,投連買
10	,2441.TW,超豐,48.2,-2.33,4006,61.8,-15.54,14,投連買
11	,2880.TW,華南金,22.5,-1.1,4175,22.95,4.75,14,投連買
12	,2890.TW,永豐金,16.7,-4.84,27291,16.8,5.16,14,投連買
13	,2892.TW,第一金,26.3,-0.38,6392,25.55,2.94,14,投連買
14	,3036.TW,文曄,62.7,-0.95,1327,68.5,-8.47,14,投連買
15	,5522.TW,遠雄,58.5,0.34,1205,64,-5.16,14,投連買
16	,5880.TW,合庫金,25.95,-0.76,4866,27.35,1.29,14,投連買
17	,1434.TW,福懋,26.3,-0.19,479,25.6,2.73,13,投連買
18	,1722.TW,台肥,53.1,-0.56,1033,63.4,-12.54,13,投連買
19	,2105.TW,正新,33.75,-0.74,1203,34.5,-2.17,13,投連買
20	,2356.TW,英業達,26,0.19,6530,24.05,8.11,13,投連買
21	,3711.TW,日月光投控,93.8,-3.6,11870,87.4,7.32,13,投連買
22	,2887.TW,台新金,15.2,0,6593,15.6,5.92,12,投連買
23	,2834.TW,臺企銀,12.9,-0.39,8238,12,7.5,11,投連買
24	,6446.TW,藥華藥,488.5,-1.81,841,584,-16.35,11,投連買
25	,2385.TW,群光,87.2,0.11,1118,78,11.79,10,投連買
26	,2845.TW,遠東銀,11.1,-0.89,1864,11.25,3.84,10,投連買
27	,3680.TW,家登,254.5,0.79,478,238,8.54,10,投連買
28	,5871.TW,中租-KY,216.5,0.46,2711,204.5,5.87,10,投連買
29	,6829.TW,千附精密,73.2,0.69,155,70.6,3.68,10,投連買
30	,1303.TW,南亞,70.3,-1.54,4616,67.3,4.46,9,投連買
31	,2301.TW,光寶科,64,-0.47,4678,65.8,-0.54,9,投連買
32	,2324.TW,仁寶,22.95,0.44,9576,22.85,0.44,9,投連買
33	,2330.TW,台積電,455,-2.78,26724,500,-7.95,9,投連買
34	,2347.TW,聯強,61,-0.81,2957,54.5,11.93,9,投連買
35	,2353.TW,宏碁,23.15,0.22,5082,22.2,4.28,9,投連買
36	,2357.TW,華碩,271,-1.63,1392,281,-3.56,9,投連買
37	,2408.TW,南亞科,51.4,-0.58,5241,51,0.78,9,投連買
38	,2412.TW,中華電,112.5,-0.44,6521,120.5,-6.64,9,投連買
39	,2606.TW,裕民,50.1,-3.47,10468,40.45,23.86,9,投連買
40	,2881.TW,富邦金,56.7,-0.18,6587,56,6.32,9,投連買
41	,2885.TW,元大金,21.8,-0.91,10786,20.2,11.17,9,投連買
42	,3034.TW,聯詠,301.5,-0.17,3163,247,22.06,9,投連買
43	,3045.TW,台灣大,94.8,0,2514,102,-7.06,9,投連買
44	,4904.TW,遠傳,65.7,-0.3,2525,75.6,-13.1,9,投連買
45	,4938.TW,和碩,64.2,0.31,3317,63,1.9,9,投連買
