符合條件商品
資料日期：2022年  7月  4日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(07/04),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:33 符合檔數(52)
1	,2317.TW,鴻海,101,0,15490,100,1,20,投連買
2	,5876.TW,上海商銀,44.25,-0.45,2405,52.4,-12.46,20,投連買
3	,2324.TW,仁寶,22.95,0.44,9576,22.3,2.91,19,投連買
4	,9933.TW,中鼎,41.85,0.6,916,41.15,1.7,18,投連買
5	,1303.TW,南亞,70.3,-1.54,4616,82.6,-6.15,16,投連買
6	,1402.TW,遠東新,31.55,-4.39,10632,32,3.48,16,投連買
7	,2308.TW,台達電,281,-1.92,5149,219,28.31,16,投連買
8	,2357.TW,華碩,271,-1.63,1392,301.5,3.51,16,投連買
9	,2474.TW,可成,169,-1.74,2651,163,9.88,16,投連買
10	,2891.TW,中信金,21.9,-1.13,23817,24.3,-4.78,16,投連買
11	,2412.TW,中華電,112.5,-0.44,6521,126.5,-11.07,13,投連買
12	,2883.TW,開發金,12.7,-0.78,8936,14.2,-3.79,13,投連買
13	,4904.TW,遠傳,65.7,-0.3,2525,87.6,-21.94,13,投連買
14	,1319.TW,東陽,41.05,0.37,2564,45.25,-9.28,11,投連買
15	,2395.TW,研華,333,-1.48,273,339,0.68,11,投連買
16	,2887.TW,台新金,15.2,0,6593,16.05,2.98,11,投連買
17	,3008.TW,大立光,2140,0,324,1735,25.74,11,投連買
18	,5871.TW,中租-KY,216.5,0.46,2711,188,15.16,11,投連買
19	,3023.TW,信邦,275.5,-0.18,232,236,19.65,10,投連買
20	,6719.TW,力智,256,-0.97,769,379,-30.72,10,投連買
21	,1216.TW,統一,65.9,0,2803,68,0.89,9,投連買
22	,2882.TW,國泰金,41.15,1.86,33982,45.5,-9.56,9,投連買
23	,2892.TW,第一金,26.3,-0.38,6392,25.9,7.57,9,投連買
24	,1504.TW,東元,27.25,-0.37,1749,28.7,-5.05,8,投連買
25	,2855.TW,統一證,15.85,0,341,18,-1.31,8,投連買
26	,2912.TW,統一超,268,-1.47,996,275.5,0.46,8,投連買
27	,4958.TW,臻鼎-KY,108,-1.37,2633,97.6,10.66,8,投連買
28	,6005.TW,群益證,11.1,0,1344,13.6,-6.17,8,投連買
29	,1101.TW,台泥,34.05,-1.16,23484,40,-4.06,7,投連買
30	,2301.TW,光寶科,64,-0.47,4678,55.3,18.32,7,投連買
31	,2347.TW,聯強,61,-0.81,2957,52.5,16.19,7,投連買
32	,2356.TW,英業達,26,0.19,6530,24.65,12.02,7,投連買
33	,2886.TW,兆豐金,30.55,-0.97,8425,35.75,-9,7,投連買
34	,3702.TW,大聯大,47.8,-0.52,2583,53.5,-4.3,7,投連買
35	,5347.TW,世界,81.5,-1.69,3288,67.5,20.74,7,投連買
36	,5904.TW,寶雅,447.5,-0.33,243,332.5,40.04,7,投連買
37	,6505.TW,台塑化,80.1,-1.11,1418,94.9,-15.6,7,投連買
38	,8114.TW,振樺電,110,0.92,219,133.5,-17.6,7,投連買
39	,9958.TW,世紀鋼,88.9,-1.22,9352,112.5,-17.94,7,投連買
40	,1304.TW,台聚,22.1,1.61,6105,23.75,2.13,6,投連買
41	,1305.TW,華夏,26.5,1.15,17566,29.6,-1.63,6,投連買
42	,2104.TW,國際中橡,19.6,0.77,1331,19.15,2.35,6,投連買
43	,2360.TW,致茂,179,0.56,783,139.5,34.13,6,投連買
44	,2382.TW,廣達,71.2,-0.97,4354,79.2,-2.49,6,投連買
45	,3293.TW,鈊象,425.5,-0.23,3602,764,18.99,6,投連買
46	,2610.TW,華航,19,-1.55,26392,22.45,-12.24,5,投連買
47	,2615.TW,萬海,86.2,-1.15,55180,115.5,-6.69,5,投連買
48	,2634.TW,漢翔,34.55,3.13,14471,33.1,5.46,5,投連買
49	,2890.TW,永豐金,16.7,-4.84,27291,16.6,6.44,5,投連買
50	,3045.TW,台灣大,94.8,0,2514,109.5,-9.83,5,投連買
51	,3218.TW,大學光,290,0.17,438,284,7.22,5,投連買
52	,6206.TW,飛捷,65.6,0.46,146,90.4,-24.15,5,投連買
