符合條件商品
資料日期：2022年  8月 16日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/16),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:26 符合檔數(43)
1	,1101.TW,台泥,34.05,-1.16,23484,39.35,-13.47,20,投連買
2	,2356.TW,英業達,26,0.19,6530,24.15,7.66,20,投連買
3	,2377.TW,微星,119.5,1.7,2513,127.5,2.14,20,投連買
4	,2880.TW,華南金,22.5,-1.1,4175,23.55,-4.46,20,投連買
5	,2887.TW,台新金,15.2,0,6593,17.3,-4.46,20,投連買
6	,2892.TW,第一金,26.3,-0.38,6392,26.55,-0.94,20,投連買
7	,3036.TW,文曄,62.7,-0.95,1327,65.5,-4.27,20,投連買
8	,3702.TW,大聯大,47.8,-0.52,2583,51.7,-7.54,20,投連買
9	,5522.TW,遠雄,58.5,0.34,1205,64,-5.16,20,投連買
10	,5880.TW,合庫金,25.95,-0.76,4866,27.65,-6.15,20,投連買
11	,1303.TW,南亞,70.3,-1.54,4616,70.4,-0.14,17,投連買
12	,2301.TW,光寶科,64,-0.47,4678,67.2,-4.76,17,投連買
13	,2324.TW,仁寶,22.95,0.44,9576,22.5,2,17,投連買
14	,2357.TW,華碩,271,-1.63,1392,254.5,6.48,17,投連買
15	,2408.TW,南亞科,51.4,-0.58,5241,53.8,-4.46,17,投連買
16	,3034.TW,聯詠,301.5,-0.17,3163,262,15.08,17,投連買
17	,3045.TW,台灣大,94.8,0,2514,101.5,-6.6,17,投連買
18	,2801.TW,彰銀,17.25,-0.29,2566,17.7,-2.54,15,投連買
19	,2303.TW,聯電,41.95,-2.1,34060,43.05,-2.56,14,投連買
20	,2409.TW,友達,15.4,0.65,36394,15.85,-10.05,13,投連買
21	,2474.TW,可成,169,-1.74,2651,177.5,0.91,13,投連買
22	,2884.TW,玉山金,24.1,-1.03,10272,28.3,-14.84,12,投連買
23	,2886.TW,兆豐金,30.55,-0.97,8425,35.8,-14.66,12,投連買
24	,2891.TW,中信金,21.9,-1.13,23817,24.55,-10.79,12,投連買
25	,5876.TW,上海商銀,44.25,-0.45,2405,51.9,-14.74,10,投連買
26	,6488.TW,環球晶,435.5,-2.57,2065,509,-14.44,10,投連買
27	,9940.TW,信義,27.2,-0.18,182,30.85,-11.83,10,投連買
28	,1402.TW,遠東新,31.55,-4.39,10632,30.6,3.1,9,投連買
29	,3443.TW,創意,726,-0.55,5389,567,28.04,9,投連買
30	,5347.TW,世界,81.5,-1.69,3288,76.2,6.96,9,投連買
31	,1326.TW,台化,69.4,-0.72,1689,70,-0.86,8,投連買
32	,2015.TW,豐興,65.9,1.85,274,68.3,-3.51,8,投連買
33	,4919.TW,新唐,117,-2.09,4502,122.5,-4.49,8,投連買
34	,6643.TW,M31,504,0,3247,331,52.27,8,投連買
35	,6770.TW,力積電,33.3,-0.3,10173,35.5,-4.2,8,投連買
36	,8150.TW,南茂,32.9,1.23,1428,36.5,-9.86,8,投連買
37	,9910.TW,豐泰,207.5,-1.19,2962,182,14.01,8,投連買
38	,2006.TW,東和鋼鐵,53.2,0.95,1881,54.3,-2.03,7,投連買
39	,3037.TW,欣興,125,2.46,35224,162.5,-23.08,7,投連買
40	,6278.TW,台表科,92.4,-0.86,1062,98.2,-5.91,7,投連買
41	,8046.TW,南電,242,-0.41,10124,277,-12.64,7,投連買
42	,8155.TW,博智,108,-1.37,385,127,-14.96,6,投連買
43	,1301.TW,台塑,86.8,-0.46,6046,94.4,-8.05,5,投連買
