符合條件商品
資料日期：2022年 10月 24日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(10/24),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:11 符合檔數(38)
1	,1303.TW,南亞,70.3,-1.54,4616,68.5,2.63,20,投連買
2	,1326.TW,台化,69.4,-0.72,1689,68.1,1.91,20,投連買
3	,1402.TW,遠東新,31.55,-4.39,10632,31.55,0,20,投連買
4	,2317.TW,鴻海,101,0,15490,103,-1.94,20,投連買
5	,2353.TW,宏碁,23.15,0.22,5082,21.75,6.44,20,投連買
6	,2408.TW,南亞科,51.4,-0.58,5241,55.6,-7.55,20,投連買
7	,2474.TW,可成,169,-1.74,2651,164.5,2.74,20,投連買
8	,2885.TW,元大金,21.8,-0.91,10786,19.55,11.51,20,投連買
9	,5009.TW,榮剛,37.5,-0.66,11974,30.7,22.15,14,投連買
10	,2395.TW,研華,333,-1.48,273,293,13.65,12,投連買
11	,2615.TW,萬海,86.2,-1.15,55180,68.5,25.84,12,投連買
12	,3711.TW,日月光投控,93.8,-3.6,11870,77.7,20.72,12,投連買
13	,5347.TW,世界,81.5,-1.69,3288,64.8,25.77,12,投連買
14	,3023.TW,信邦,275.5,-0.18,232,270.5,1.85,11,投連買
15	,3045.TW,台灣大,94.8,0,2514,92.5,2.49,10,投連買
16	,3105.TW,穩懋,138,0.36,2757,125,10.4,10,投連買
17	,4904.TW,遠傳,65.7,-0.3,2525,69.1,-4.92,10,投連買
18	,8299.TW,群聯,305,-0.81,792,295,6.83,10,投連買
19	,9910.TW,豐泰,207.5,-1.19,2962,158,31.33,10,投連買
20	,9939.TW,宏全,86.9,2.12,1021,78.1,11.27,9,投連買
21	,6205.TW,詮欣,70.9,-0.7,430,83.8,-15.39,8,投連買
22	,6456.TW,GIS-KY,93.3,0.76,943,82,13.78,8,投連買
23	,1308.TW,亞聚,28.2,-0.88,1358,24.6,14.63,7,投連買
24	,3037.TW,欣興,125,2.46,35224,122,2.46,7,投連買
25	,1342.TW,八貫,132.5,0,544,85.3,55.33,6,投連買
26	,2313.TW,華通,45.95,-1.08,9582,43.8,4.91,6,投連買
27	,3025.TW,星通,20.6,2.49,684,21.35,-3.51,6,投連買
28	,4966.TW,譜瑞-KY,825,0.86,553,718,14.9,6,投連買
29	,6415.TW,矽力*-KY,445,1.37,2330,403.5,10.29,6,投連買
30	,1442.TW,名軒,37.2,1.5,752,28.95,28.5,5,投連買
31	,2379.TW,瑞昱,289,-0.52,1352,260,11.15,5,投連買
32	,2530.TW,華建,17.35,-0.29,360,19.35,-10.34,5,投連買
33	,2607.TW,榮運,29.1,1.39,5367,26.3,10.65,5,投連買
34	,3587.TW,閎康,165,3.13,1620,127,29.92,5,投連買
35	,4551.TW,智伸科,146,-0.68,691,150,-2.67,5,投連買
36	,5483.TW,中美晶,143.5,-1.37,3418,122,17.62,5,投連買
37	,6533.TW,晶心科,494.5,-1.69,4905,333.5,48.28,5,投連買
38	,6770.TW,力積電,33.3,-0.3,10173,31,7.42,5,投連買
