符合條件商品
資料日期：2022年  5月 10日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(05/10),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:41 符合檔數(30)
1	,1402.TW,遠東新,31.55,-4.39,10632,30.15,9.82,20,投連買
2	,2301.TW,光寶科,64,-0.47,4678,64.4,1.6,20,投連買
3	,2354.TW,鴻準,51.4,-1.15,1092,61.5,-13.29,20,投連買
4	,2377.TW,微星,119.5,1.7,2513,131,-0.59,20,投連買
5	,2618.TW,長榮航,28.1,-2.09,27994,35.7,-19.74,20,投連買
6	,2881.TW,富邦金,56.7,-0.18,6587,67.1,-5.7,20,投連買
7	,2885.TW,元大金,21.8,-0.91,10786,24.75,-3.02,20,投連買
8	,2890.TW,永豐金,16.7,-4.84,27291,17.5,0.97,20,投連買
9	,2327.TW,國巨,460,-1.39,1468,392.5,-2.5,19,投連買
10	,1216.TW,統一,65.9,0,2803,66.9,2.55,17,投連買
11	,1301.TW,台塑,86.8,-0.46,6046,103.5,-9.21,17,投連買
12	,2408.TW,南亞科,51.4,-0.58,5241,66,-16.72,17,投連買
13	,3045.TW,台灣大,94.8,0,2514,107,-7.73,17,投連買
14	,3044.TW,健鼎,96,1.59,1391,123,-16.49,14,投連買
15	,2356.TW,英業達,26,0.19,6530,25.85,6.82,13,投連買
16	,2357.TW,華碩,271,-1.63,1392,350,-10.83,13,投連買
17	,2379.TW,瑞昱,289,-0.52,1352,414.5,-24.1,13,投連買
18	,3702.TW,大聯大,47.8,-0.52,2583,53,-3.41,13,投連買
19	,2317.TW,鴻海,101,0,15490,104,2.12,12,投連買
20	,1303.TW,南亞,70.3,-1.54,4616,84.4,-8.16,11,投連買
21	,2353.TW,宏碁,23.15,0.22,5082,28,-9.14,11,投連買
22	,2347.TW,聯強,61,-0.81,2957,73.3,-10.39,9,投連買
23	,2382.TW,廣達,71.2,-0.97,4354,83.6,-7.63,9,投連買
24	,2603.TW,長榮,167.5,-2.33,36972,149,-41.77,9,投連買
25	,2637.TW,慧洋-KY,64.8,-3.28,13996,101,-32.27,9,投連買
26	,2883.TW,開發金,12.7,-0.78,8936,16.7,-18.22,9,投連買
27	,2892.TW,第一金,26.3,-0.38,6392,26.35,5.75,9,投連買
28	,3443.TW,創意,726,-0.55,5389,497,47.91,6,投連買
29	,1101.TW,台泥,34.05,-1.16,23484,43.85,-12.49,5,投連買
30	,3532.TW,台勝科,142,-2.07,1152,213,-32.35,5,投連買
