符合條件商品
資料日期：2022年  8月 29日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(08/29),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:20 符合檔數(88)
1	,1101.TW,台泥,34.05,-1.16,23484,39.35,-13.47,20,投連買
2	,1303.TW,南亞,70.3,-1.54,4616,68.7,2.33,20,投連買
3	,2377.TW,微星,119.5,1.7,2513,114,4.82,20,投連買
4	,2408.TW,南亞科,51.4,-0.58,5241,52.5,-2.1,20,投連買
5	,2474.TW,可成,169,-1.74,2651,181,-1.05,20,投連買
6	,2892.TW,第一金,26.3,-0.38,6392,26.35,-0.19,20,投連買
7	,3702.TW,大聯大,47.8,-0.52,2583,50.5,-5.35,20,投連買
8	,5880.TW,合庫金,25.95,-0.76,4866,27.2,-4.6,20,投連買
9	,5876.TW,上海商銀,44.25,-0.45,2405,49.6,-10.79,19,投連買
10	,1402.TW,遠東新,31.55,-4.39,10632,31.4,0.48,18,投連買
11	,1326.TW,台化,69.4,-0.72,1689,68.6,1.17,17,投連買
12	,2383.TW,台光電,176.5,-0.84,2034,157.5,12.06,13,投連買
13	,3035.TW,智原,159,0.63,7973,190,-16.32,13,投連買
14	,3661.TW,世芯-KY,803,-1.35,2950,873,-6.85,13,投連買
15	,6269.TW,台郡,99.2,-0.8,645,92.2,7.59,13,投連買
16	,1605.TW,華新,46.75,-1.68,42087,38.5,21.43,12,投連買
17	,2002.TW,中鋼,30.7,0.16,37216,28.8,6.6,12,投連買
18	,2347.TW,聯強,61,-0.81,2957,55.2,10.51,12,投連買
19	,2353.TW,宏碁,23.15,0.22,5082,21.85,5.95,12,投連買
20	,2883.TW,開發金,12.7,-0.78,8936,13.35,-4.87,12,投連買
21	,2885.TW,元大金,21.8,-0.91,10786,20.15,8.19,12,投連買
22	,2890.TW,永豐金,16.7,-4.84,27291,17.2,-2.91,12,投連買
23	,2014.TW,中鴻,27.6,1.1,53751,26.25,5.14,11,投連買
24	,2207.TW,和泰車,592,-0.67,113,593,-0.17,11,投連買
25	,2327.TW,國巨,460,-1.39,1468,317.5,16.21,11,投連買
26	,2344.TW,華邦電,20.1,-0.99,9528,21.75,-7.59,11,投連買
27	,5483.TW,中美晶,143.5,-1.37,3418,161,-10.87,11,投連買
28	,6505.TW,台塑化,80.1,-1.11,1418,83.7,-4.3,11,投連買
29	,1102.TW,亞泥,41.55,0.24,6062,42.45,-2.12,10,投連買
30	,1304.TW,台聚,22.1,1.61,6105,23.45,-5.76,10,投連買
31	,1717.TW,長興,31.5,-1.25,930,32.85,-7.38,10,投連買
32	,2027.TW,大成鋼,43.15,-1.93,15303,39.4,9.52,10,投連買
33	,2352.TW,佳世達,27.5,1.66,4573,29.1,-5.5,10,投連買
34	,2376.TW,技嘉,106.5,1.43,5227,84.8,25.59,10,投連買
35	,2449.TW,京元電子,36.4,-1.75,4505,37.25,-2.28,10,投連買
36	,2492.TW,華新科,78.7,-1.38,848,90.2,-12.75,10,投連買
37	,2542.TW,興富發,40.35,-3.93,8630,47.85,1.25,10,投連買
38	,2615.TW,萬海,86.2,-1.15,55180,86.3,-0.12,10,投連買
39	,2882.TW,國泰金,41.15,1.86,33982,45.6,-9.76,10,投連買
40	,2915.TW,潤泰全,66.7,0.15,4192,65.3,2.14,10,投連買
41	,6121.TW,新普,288.5,-0.35,276,283,6.75,10,投連買
42	,6147.TW,頎邦,58.6,0.51,604,56.8,3.17,10,投連買
43	,6239.TW,力成,81.3,0.62,1926,85.1,-4.47,10,投連買
44	,2382.TW,廣達,71.2,-0.97,4354,78.3,-9.07,9,投連買
45	,2801.TW,彰銀,17.25,-0.29,2566,17.45,-1.15,8,投連買
46	,2880.TW,華南金,22.5,-1.1,4175,22.95,-1.96,8,投連買
47	,2886.TW,兆豐金,30.55,-0.97,8425,35.5,-13.94,8,投連買
48	,3034.TW,聯詠,301.5,-0.17,3163,259,16.41,8,投連買
49	,3481.TW,群創,11.1,0,42046,11.6,-4.72,8,投連買
50	,3707.TW,漢磊,86.9,0,3034,116,-25.09,8,投連買
51	,8069.TW,元太,167,-1.47,11565,240.5,-30.56,8,投連買
52	,9933.TW,中鼎,41.85,0.6,916,45.3,-7.62,8,投連買
