符合條件商品
資料日期：2022年  9月 13日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(09/13),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 16:17 符合檔數(41)
1	,1101.TW,台泥,34.05,-1.16,23484,39.9,-14.66,20,投連買
2	,1303.TW,南亞,70.3,-1.54,4616,68.8,2.18,20,投連買
3	,1326.TW,台化,69.4,-0.72,1689,69.5,-0.14,20,投連買
4	,1717.TW,長興,31.5,-1.25,930,34.55,-11.94,20,投連買
5	,2002.TW,中鋼,30.7,0.16,37216,29.8,3.02,20,投連買
6	,2207.TW,和泰車,592,-0.67,113,606,-2.31,20,投連買
7	,2353.TW,宏碁,23.15,0.22,5082,22.2,4.28,20,投連買
8	,2377.TW,微星,119.5,1.7,2513,122,-2.05,20,投連買
9	,2383.TW,台光電,176.5,-0.84,2034,171,3.22,20,投連買
10	,2408.TW,南亞科,51.4,-0.58,5241,52.4,-1.91,20,投連買
11	,2615.TW,萬海,86.2,-1.15,55180,77.7,10.94,20,投連買
12	,2890.TW,永豐金,16.7,-4.84,27291,18.2,-8.24,20,投連買
13	,2892.TW,第一金,26.3,-0.38,6392,26.75,-1.68,20,投連買
14	,3661.TW,世芯-KY,803,-1.35,2950,939,-13.4,20,投連買
15	,3702.TW,大聯大,47.8,-0.52,2583,52,-8.08,20,投連買
16	,5880.TW,合庫金,25.95,-0.76,4866,27.45,-5.46,20,投連買
17	,2801.TW,彰銀,17.25,-0.29,2566,17.6,-1.99,18,投連買
18	,2880.TW,華南金,22.5,-1.1,4175,23.2,-3.02,18,投連買
19	,2301.TW,光寶科,64,-0.47,4678,69.2,-7.51,15,投連買
20	,1216.TW,統一,65.9,0,2803,67.8,-2.8,12,投連買
21	,1301.TW,台塑,86.8,-0.46,6046,90.3,-3.88,12,投連買
22	,3008.TW,大立光,2140,0,324,1980,8.08,12,投連買
23	,2303.TW,聯電,41.95,-2.1,34060,40.75,2.94,11,投連買
24	,9942.TW,茂順,109.5,2.34,477,104.5,4.78,11,投連買
25	,2887.TW,台新金,15.2,0,6593,15.1,0.66,10,投連買
26	,2360.TW,致茂,179,0.56,783,203.5,-12.04,9,投連買
27	,6285.TW,啟碁,80.8,-2.3,4232,85.9,-5.94,8,投連買
28	,2912.TW,統一超,268,-1.47,996,287.5,-6.78,7,投連買
29	,3443.TW,創意,726,-0.55,5389,592,22.64,7,投連買
30	,3533.TW,嘉澤,829,0.36,375,777,6.69,7,投連買
31	,4904.TW,遠傳,65.7,-0.3,2525,73.9,-11.1,7,投連買
32	,2308.TW,台達電,281,-1.92,5149,269,4.46,6,投連買
33	,3665.TW,貿聯-KY,251,-2.33,1391,323,-22.29,6,投連買
34	,9802.TW,鈺齊-KY,162,0.31,3063,203,-19.02,6,投連買
35	,1605.TW,華新,46.75,-1.68,42087,40.95,14.16,5,投連買
36	,2376.TW,技嘉,106.5,1.43,5227,92.9,14.64,5,投連買
37	,2609.TW,陽明,67.3,-1.03,57425,71.1,-5.34,5,投連買
38	,3293.TW,鈊象,425.5,-0.23,3602,362,17.54,5,投連買
39	,5434.TW,崇越,167.5,0.9,197,165.5,1.21,5,投連買
40	,5483.TW,中美晶,143.5,-1.37,3418,167,-14.07,5,投連買
41	,9939.TW,宏全,86.9,2.12,1021,81.5,6.63,5,投連買
