符合條件商品
資料日期：2022年  2月 10日
策略,	009投信5連買
序號,	代碼,	商品,	成交,	漲幅%,	總量,	收盤價(02/10),	區間漲幅%,	連買次數,	主融外自投
執行時間：2022-12-25 17:12 符合檔數(62)
1	,2356.TW,英業達,26,0.19,6530,25.9,6.6,20,投連買
2	,2382.TW,廣達,71.2,-0.97,4354,95,-18.71,20,投連買
3	,2458.TW,義隆,86.1,-1.71,718,172,-43.43,20,投連買
4	,2883.TW,開發金,12.7,-0.78,8936,19.3,-29.25,20,投連買
5	,3231.TW,緯創,29.9,-0.83,12268,30.8,5.95,20,投連買
6	,3661.TW,世芯-KY,803,-1.35,2950,1100,-26.08,20,投連買
7	,3714.TW,富采,46.6,-0.96,1148,101,-52.17,20,投連買
8	,2409.TW,友達,15.4,0.65,36394,21.9,-30.25,19,投連買
9	,3264.TW,欣銓,49.85,-0.89,1243,53.7,-1.64,18,投連買
10	,6147.TW,頎邦,58.6,0.51,604,69.7,-6.57,18,投連買
11	,2006.TW,東和鋼鐵,53.2,0.95,1881,72.5,-20.32,14,投連買
12	,3035.TW,智原,159,0.63,7973,234,-30.49,14,投連買
13	,6415.TW,矽力*-KY,445,1.37,2330,4080,-56.14,14,投連買
14	,3592.TW,瑞鼎,307.5,0,497,654,-45.79,13,投連買
15	,2376.TW,技嘉,106.5,1.43,5227,150,-18.39,12,投連買
16	,6278.TW,台表科,92.4,-0.86,1062,137.5,-27.47,12,投連買
17	,2393.TW,億光,37.5,0.94,242,55.7,-26.38,11,投連買
18	,3036.TW,文曄,62.7,-0.95,1327,88.3,-24.06,11,投連買
19	,3702.TW,大聯大,47.8,-0.52,2583,55.6,-7.92,11,投連買
20	,4904.TW,遠傳,65.7,-0.3,2525,66.5,2.82,11,投連買
21	,5269.TW,祥碩,717,0.14,564,1700,-56.65,11,投連買
22	,6239.TW,力成,81.3,0.62,1926,97,-9.36,11,投連買
23	,1303.TW,南亞,70.3,-1.54,4616,88.6,-12.52,10,投連買
24	,1402.TW,遠東新,31.55,-4.39,10632,29.6,11.88,10,投連買
25	,2324.TW,仁寶,22.95,0.44,9576,25.7,-3.08,10,投連買
26	,2347.TW,聯強,61,-0.81,2957,70,-6.17,10,投連買
27	,2353.TW,宏碁,23.15,0.22,5082,29.1,-12.58,10,投連買
28	,2357.TW,華碩,271,-1.63,1392,370,-15.65,10,投連買
29	,2890.TW,永豐金,16.7,-4.84,27291,17.45,1.21,10,投連買
30	,2912.TW,統一超,268,-1.47,996,264.5,4.63,10,投連買
31	,3045.TW,台灣大,94.8,0,2514,103.5,-4.61,10,投連買
32	,2344.TW,華邦電,20.1,-0.99,9528,33.3,-37.31,9,投連買
33	,2408.TW,南亞科,51.4,-0.58,5241,79,-30.43,9,投連買
34	,2449.TW,京元電子,36.4,-1.75,4505,44.55,-11.78,9,投連買
35	,1216.TW,統一,65.9,0,2803,68.8,-0.29,8,投連買
36	,2002.TW,中鋼,30.7,0.16,37216,35.65,-4.42,8,投連買
37	,2412.TW,中華電,112.5,-0.44,6521,119.5,-2.41,8,投連買
38	,2881.TW,富邦金,56.7,-0.18,6587,77.4,-18.25,8,投連買
39	,2884.TW,玉山金,24.1,-1.03,10272,30.3,-13.12,8,投連買
40	,2885.TW,元大金,21.8,-0.91,10786,25.85,-7.16,8,投連買
41	,2886.TW,兆豐金,30.55,-0.97,8425,38.7,-15.93,8,投連買
42	,2891.TW,中信金,21.9,-1.13,23817,28.85,-19.81,8,投連買
43	,2892.TW,第一金,26.3,-0.38,6392,26.6,4.74,8,投連買
44	,3711.TW,日月光投控,93.8,-3.6,11870,103.5,-1.82,8,投連買
45	,5880.TW,合庫金,25.95,-0.76,4866,27.7,0,8,投連買
46	,6732.TW,昇佳電子,220,-1.57,74,471,-49.57,8,投連買
47	,9802.TW,鈺齊-KY,162,0.31,3063,115.5,43.96,8,投連買
48	,9910.TW,豐泰,207.5,-1.19,2962,227.5,-6.62,8,投連買
49	,6271.TW,同欣電,201,-4.29,2372,279,-31.55,7,投連買
50	,2337.TW,旺宏,35,0.57,15889,42.9,-13.07,6,投連買
51	,2377.TW,微星,119.5,1.7,2513,157,-17.05,6,投連買
52	,3017.TW,奇鋐,111,-1.77,2015,104,10.8,6,投連買
53	,3374.TW,精材,99.5,-1.49,1508,132,-23.03,6,投連買
54	,6202.TW,盛群,67.6,0,761,105.5,-28.88,6,投連買
55	,8255.TW,朋程,177,5.04,12777,226.5,-19.56,6,投連買
56	,1101.TW,台泥,34.05,-1.16,23484,47.55,-19.29,5,投連買
57	,2368.TW,金像電,88.4,-1.12,3685,80.3,3.1,5,投連買
58	,2882.TW,國泰金,41.15,1.86,33982,65.8,-32.73,5,投連買
59	,3014.TW,聯陽,71.5,-0.83,189,107.5,-24.38,5,投連買
60	,3081.TW,聯亞,110.5,-0.9,1673,199,-42.93,5,投連買
61	,3228.TW,金麗科,187,-1.32,123,458,-59.17,5,投連買
62	,5274.TW,信驊,1830,0.83,312,3240,-36.94,5,投連買
